Vendor,PO Num,Receive Date,Shipment Num,To Location,Status,Product,Product Name,Num Units,Ordered,Shelf Life,Expiration Date,On Hand Remaining
143,01397600,8/20/2026,01397600,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,64.00,0.00,,,0.00
118,7000217275,8/20/2026,7000217275,Hawthorne,<b class=pill-green>Confirmed</b>,12079,Dogfish Head Punkin Ale 5.2 Gal Keg,12.00,12.00,166,2/6/2027,12.00
1158000150,SIXPBC826,8/20/2026,SIXPBC826,Hawthorne,<b class=pill-orange>Received</b>,10926,Sixpoint Resin Double IPA 5.2 Gal Keg,5.00,5.00,332,7/22/2027,5.00
2,0012819497,8/20/2026,0012819497,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,25.00,0.00,,,0.00
2,0012824615,8/20/2026,0012824615,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
1158000140,E-27040,8/20/2026,E-27040,Hawthorne,<b class=pill-green>Confirmed</b>,13156,Cape May IPA Variety 2/12/12 oz Can,200.00,200.00,170,2/10/2027,200.00
2,0012824615,8/20/2026,0012824615,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
1158000140,E-27040,8/20/2026,E-27040,Hawthorne,<b class=pill-green>Confirmed</b>,13124,Cape May Devil's Reach Belgian-Style 4/6/12 oz Can,400.00,400.00,264,5/15/2027,400.00
118,7000217275,8/20/2026,7000217275,Hawthorne,<b class=pill-green>Confirmed</b>,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,80.00,80.00,161,2/1/2027,80.00
1158000150,SIXPBC826,8/20/2026,SIXPBC826,Hawthorne,<b class=pill-orange>Received</b>,10917,Sixpoint Resin Double IPA 15.5 Gal Keg,2.00,2.00,257,5/8/2027,2.00
1158000256,VIV2602751-A,8/20/2026,VIV2602751-A,Hawthorne,<b class=pill-orange>Received</b>,200326,Viva Tequila Seltzer Watermelon 6/4/12 oz Can,26.00,26.00,518,1/24/2028,26.00
1158000304,,8/19/2026,CU-001074,Hawthorne,<b class=pill-green>Confirmed</b>,13226,Stone IPA 4/6/12 oz Can,50.00,50.00,95,11/27/2026,50.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,60013,Sierra Nevada Torpedo IPA Variety 2/12/12 oz Can,50.00,50.00,118,12/20/2026,50.00
2,0012819658,8/19/2026,0012819658,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,21.00,0.00,,,0.00
128,83164666,8/19/2026,83164666,Hawthorne,<b class=pill-green>Confirmed</b>,2809,Modelo Especial 1/24/12 oz Loose Can,2070.00,2070.00,219,3/31/2027,2070.00
1158000304,,8/19/2026,CU-001074,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,4.00,0.00,,,0.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,60001,Sierra Nevada Atomic Torpedo 4/6/12 oz Can,50.00,50.00,84,11/16/2026,48.00
101,5824,8/19/2026,5824,Hawthorne,<b class=pill-green>Confirmed</b>,1816,Heineken 2/12/12 oz Can,2340.00,2340.00,310,6/30/2027,2340.00
1747,HB626A,8/19/2026,HB626A,Hawthorne,<b class=pill-orange>Received</b>,3316,Hofbrau Hefe Weizen 4/6/11.2 oz Btl,96.00,96.00,240,4/21/2027,96.00
2,0012819658,8/19/2026,0012819658,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8684,Truly Hard Seltzer Citrus Variety 2/12/12 oz Can,98.00,312.00,220,4/1/2027,98.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13238,Stone Premium & Smooth: Wit Keg 15.5 Gal Keg,8.00,8.00,154,1/25/2027,8.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8390,Twisted Tea Extreme Tropical Peach 1/12/24 oz Can,102.00,0.00,342,8/1/2027,102.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7304,Pabst Light 1/30/12 oz Can,702.00,702.00,168,2/8/2027,676.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10435,Paulaner Munich Lager 6/4/16.9 oz Can,72.00,72.00,-30,7/25/2026,57.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8332,Twisted Tea 2/12/12 oz Btl,60.00,0.00,250,5/1/2027,60.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7415,Schlitz High Gravity 1/15/25 oz Can,216.00,216.00,171,2/11/2027,216.00
128,83164690,8/19/2026,83164690,Hawthorne,<b class=pill-green>Confirmed</b>,2809,Modelo Especial 1/24/12 oz Loose Can,2070.00,2070.00,219,3/31/2027,2070.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,60.00,0.00,161,2/1/2027,36.00
11856,USB726B,8/19/2026,USB726B,Hawthorne,<b class=pill-green>Confirmed</b>,2913,Moosehead 2/12/12 oz Can,360.00,360.00,340,7/30/2027,360.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4782,Sierra Nevada Hazy IPA Variety 2/12/12 oz Can,200.00,200.00,138,1/9/2027,200.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,60007,Sierra Nevada Trail Pass Non-Alcoholic Variety 2/12/12 oz Can,50.00,50.00,69,11/1/2026,50.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7315,Pabst 4/6/12 oz Btl,112.00,112.00,152,1/23/2027,112.00
2,0012824535,8/19/2026,0012824535,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,20.00,0.00,,,0.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13225,Stone IPA 4/6/12 oz Btl,60.00,60.00,137,1/8/2027,60.00
1158000228,C9-081326,8/19/2026,C9-081326,Hawthorne,<b class=pill-orange>Received</b>,94066,Crescent 9 THC Variety 10 MG 2/12/12 oz Can,81.00,81.00,148,1/19/2027,81.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,9062,Sierra Nevada Trail Pass Golden Ale Non-Alcoholic 4/6/12 oz Can,40.00,40.00,96,11/28/2026,40.00
101,5821,8/19/2026,5821,Hawthorne,<b class=pill-green>Confirmed</b>,1806,Heineken 4/6/12 oz Btl,1596.00,1596.00,280,5/31/2027,1596.00
1158000304,,8/19/2026,CU-001074,Hawthorne,<b class=pill-green>Confirmed</b>,13206,Stone Buenaveza Keg 15.5 Gal Keg,16.00,16.00,145,1/16/2027,16.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4620,Sierra Nevada Pale Ale Keg 5 Gal Keg,5.00,5.00,124,12/26/2026,5.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7341,Schaefer 1/30/12 oz Can,234.00,234.00,162,2/2/2027,234.00
128,83164690,8/19/2026,83164690,Hawthorne,<b class=pill-green>Confirmed</b>,2418,Corona Extra 1/18/12 oz Btl,60.00,60.00,175,3/31/2027,0.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13269,Stone Pilsner 4/6/12 oz Can,50.00,50.00,82,11/14/2026,50.00
128,83164666,8/19/2026,83164666,Hawthorne,<b class=pill-green>Confirmed</b>,2602,Pacifico 7.75 Gal Keg,16.00,16.00,219,3/31/2027,16.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13202,Stone Arrogant Bastard 4/6/16 oz Can,80.00,80.00,86,11/18/2026,80.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13239,Stone Premium & Smooth: IPA Keg 15.5 Gal Keg,16.00,16.00,104,12/6/2026,16.00
128,83160819,8/19/2026,83160819,Hawthorne,<b class=pill-green>Confirmed</b>,2814,Modelo Especial 4/6/12 oz Btl,1400.00,1400.00,219,3/31/2027,1400.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4526,Sierra Nevada Hazy Little Thing IPA 1/15/19.2 oz Can,36.00,36.00,140,1/11/2027,36.00
2,0012819658,8/19/2026,0012819658,Hawthorne,<b class=pill-green>Confirmed</b>,214,Coors Light 1/24/12 oz Loose Btl,1344.00,1344.00,112,12/14/2026,1344.00
128,83164529,8/19/2026,83164529,Hawthorne,<b class=pill-green>Confirmed</b>,2816,Modelo Especial 1/12/24 oz Can,2016.00,2016.00,219,3/31/2027,2016.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10409,Paulaner Oktoberfest Marzen 13.2 Gal Keg,18.00,18.00,282,6/2/2027,18.00
1747,HB626A,8/19/2026,HB626A,Hawthorne,<b class=pill-orange>Received</b>,3314,Hofbrau Dunkel 4/6/11.2 oz Btl,96.00,96.00,297,6/17/2027,96.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,200634,Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,0.00,104.00,,,0.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,4039,Sam Adams American Light 4/6/12 oz Btl,0.00,60.00,,,0.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200633,Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,0.00,104.00,,,0.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4617,Sierra Nevada Pale Ale 2/12/12 oz Can,100.00,100.00,118,12/20/2026,100.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3919,Sam Adams Octoberfest 4/6/12 oz Btl,0.00,540.00,,,0.00
118,,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,4056,Sam Adamas Octoberfest Non-Alcoholic 4/6/12 oz Can,200.00,0.00,161,2/1/2027,175.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3918,Sam Adams Octoberfest 2/12/12 oz Btl,0.00,60.00,,,0.00
128,83160815,8/19/2026,83160815,Hawthorne,<b class=pill-green>Confirmed</b>,2808,Modelo Especial 1/24/12 oz Loose Btl,224.00,224.00,219,3/31/2027,224.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,3410,Tsingtao Premium Lager 4/6/12 oz Btl,378.00,378.00,216,3/28/2027,378.00
128,83164640,8/19/2026,83164640,Hawthorne,<b class=pill-green>Confirmed</b>,2420,Corona Familiar 1/12/24 oz Can,84.00,84.00,188,2/28/2027,84.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10410,Paulaner Munich Lager 4/6/11.2 oz Btl,210.00,210.00,250,5/1/2027,202.00
2,MON826A,8/19/2026,MON826A,Hawthorne,<b class=pill-orange>Received</b>,20329,Monaco Blue Crush 6/4/12 oz Can,208.00,208.00,1055,7/14/2029,208.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,120.00,120.00,161,2/1/2027,120.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200667,Sun Cruiser Lemonade 1/12/24 oz Can,0.00,104.00,,,0.00
128,83160811,8/19/2026,83160811,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1350.00,1350.00,219,3/31/2027,1350.00
2,0012824535,8/19/2026,0012824535,Hawthorne,<b class=pill-green>Confirmed</b>,520,Miller Lite 2/12/12 oz Can,2100.00,2100.00,154,1/25/2027,2100.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4616,Sierra Nevada Pale Ale 2/12/12 oz Btl,70.00,70.00,130,1/1/2027,70.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8336,Twisted Tea Half & Half 4/6/12 oz Btl,120.00,120.00,250,5/1/2027,120.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,200671,Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,0.00,104.00,,,0.00
2,0012819658,8/19/2026,0012819658,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13232,Stone IPA Variety 2/12/12 oz Can,100.00,100.00,108,12/10/2026,100.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,0.00,200.00,,,0.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,0.00,240.00,,,0.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13272,Stone Pilsner 5.2 Gal Keg,5.00,5.00,101,12/3/2026,5.00
1747,HB626A,8/19/2026,HB626A,Hawthorne,<b class=pill-orange>Received</b>,3301,Hofbrau Original 13.2 Gal Keg,138.00,138.00,323,7/13/2027,138.00
1747,HB626A,8/19/2026,HB626A,Hawthorne,<b class=pill-orange>Received</b>,3303,Hofbrau Hefe Weizen 13.2 Gal Keg,6.00,6.00,291,6/11/2027,6.00
128,83160815,8/19/2026,83160815,Hawthorne,<b class=pill-green>Confirmed</b>,2409,Corona Extra 1/24/12 oz Loose Btl,1134.00,1134.00,219,3/31/2027,1134.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4642,Sierra Nevada Torpedo Extra IPA 4/6/12 oz Btl,130.00,130.00,129,12/31/2026,130.00
2,MON826A,8/19/2026,MON826A,Hawthorne,<b class=pill-orange>Received</b>,20318,Monaco Black Raspberry 2/12/12 oz Loose Can,208.00,208.00,329,7/19/2027,208.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,60024,Sierra Nevada Pils 3/8/8.4 oz Can,60.00,60.00,117,12/19/2026,60.00
1747,HB626A,8/19/2026,HB626A,Hawthorne,<b class=pill-orange>Received</b>,3310,Hofbrau Original 4/6/11.2 oz Btl,576.00,576.00,310,6/30/2027,576.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13237,Stone Premium & Smooth: Honey Blonde Keg 15.5 Gal Keg,16.00,16.00,161,2/1/2027,16.00
118,,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200666,Sun Cruiser Iced Tea Vodka Variety 1/18/12 oz Can,588.00,0.00,281,6/1/2027,588.00
118,,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200640,Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,104.00,0.00,342,8/1/2027,104.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7295,Lone Star 4/6/12 oz Btl,112.00,112.00,162,2/2/2027,112.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,60029,Sierra Nevada IPA Adventure Pack 1/24/12 oz Loose Can,400.00,400.00,132,1/3/2027,400.00
2,0012824535,8/19/2026,0012824535,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10434,Paulaner Hefe-Weizen 6/4/16.9 oz Can,144.00,144.00,303,6/23/2027,133.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4509,Sierra Nevada Big Little Thing 4/6/12 oz Can,40.00,40.00,117,12/19/2026,40.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10412,Paulaner Salvator Dark 4/6/11.2 oz Btl,70.00,70.00,250,5/1/2027,70.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13240,Stone Premium & Smooth: House 125 Lager Keg 15.5 Gal Keg,4.00,4.00,140,1/11/2027,4.00
128,83160825,8/19/2026,83160825,Hawthorne,<b class=pill-green>Confirmed</b>,2814,Modelo Especial 4/6/12 oz Btl,1400.00,1400.00,219,3/31/2027,1400.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200680,Sun Cruiser White Tea Variety 3/8/12 oz Can,0.00,312.00,,,0.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4532,Sierra Nevada Hazy Little Thing IPA 4/6/12 oz Can,200.00,200.00,129,12/31/2026,200.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10445,Paulaner Munich Lager 2/12/11.2 oz Btl,72.00,72.00,220,4/1/2027,72.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4725,Sierra Nevada Atomic Torpedo 1/15/19.2 oz Can,18.00,18.00,132,1/3/2027,18.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10403,Hacker-Pschorr Oktoberfest 13.2 Gal Keg,12.00,12.00,226,4/7/2027,12.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4534,Sierra Nevada Hazy Little Thing IPA Keg 5 Gal Keg,40.00,40.00,-6330,4/25/2009,40.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4525,Sierra Nevada Hazy Little Thing IPA 2/12/12 oz Can,100.00,100.00,137,1/8/2027,100.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8375,Twisted Tea Party Pack Variety 1/24/12 oz Loose Can,500.00,300.00,342,8/1/2027,500.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13238,Stone Premium & Smooth: Wit Keg 15.5 Gal Keg,8.00,8.00,154,1/25/2027,8.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13240,Stone Premium & Smooth: House 125 Lager Keg 15.5 Gal Keg,8.00,8.00,120,12/22/2026,8.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10401,Hacker-Pschorr Weisse 4/6/11.2 oz Btl,70.00,70.00,250,5/1/2027,70.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,10.00,0.00,,,0.00
128,83164640,8/19/2026,83164640,Hawthorne,<b class=pill-green>Confirmed</b>,2809,Modelo Especial 1/24/12 oz Loose Can,1890.00,1890.00,219,3/31/2027,1890.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3921,Sam Adams Octoberfest 2/12/12 oz Can,0.00,300.00,,,0.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13237,Stone Premium & Smooth: Honey Blonde Keg 15.5 Gal Keg,8.00,8.00,161,2/1/2027,8.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,9063,Sierra Nevada Trail Pass IPA Non-Alcoholic 4/6/12 oz Can,20.00,20.00,112,12/14/2026,20.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4677,Sierra Nevada Torpedo Extra IPA Keg 5 Gal Keg,10.00,10.00,109,12/11/2026,10.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10413,Paulaner Hefe-Weizen 13.2 Gal Keg,6.00,6.00,282,6/2/2027,6.00
1158000304,STONE71026,8/19/2026,STONE71026,Hawthorne,<b class=pill-green>Confirmed</b>,13219,Stone Delicious Mixed 2/12/12 oz Can,50.00,50.00,92,11/24/2026,50.00
2,0012824535,8/19/2026,0012824535,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,25.00,0.00,,,0.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4533,Sierra Nevada Hazy Little Thing IPA Keg 15.5 Gal Keg,12.00,12.00,126,12/28/2026,12.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,200676,Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,0.00,208.00,,,0.00
11856,USB726B,8/19/2026,USB726B,Hawthorne,<b class=pill-green>Confirmed</b>,2911,Moosehead 4/6/12 oz Can,120.00,120.00,340,7/30/2027,120.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13239,Stone Premium & Smooth: IPA Keg 15.5 Gal Keg,8.00,8.00,104,12/6/2026,8.00
118,7000217312,8/19/2026,7000217312,Hawthorne,<b class=pill-white>Ordered</b>,3813,Sam Adams Octoberfest 15.5 Gal Keg,0.00,4.00,,,0.00
118,7000216523,8/19/2026,7000216523,Hawthorne,<b class=pill-green>Confirmed</b>,8143,Angry Orchard Thriller Variety 2/12/12 oz Can,0.00,300.00,,,0.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7326,Pabst Extra 2/12/12 oz Can,98.00,98.00,157,1/28/2027,98.00
128,83164640,8/19/2026,83164640,Hawthorne,<b class=pill-green>Confirmed</b>,2407,Corona Extra 2/12/12 oz Can,84.00,84.00,219,3/31/2027,84.00
105,31156840,8/19/2026,31156840,Hawthorne,<b class=pill-green>Confirmed</b>,7305,Pabst Light 4/6/16 oz Can,189.00,189.00,150,1/21/2027,189.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13220,Stone Fear Movie Lions Double IPA 4/6/16 oz Can,80.00,80.00,95,11/27/2026,80.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,7.00,0.00,,,0.00
20242,PAU726A,8/19/2026,PAU726A,Hawthorne,<b class=pill-green>Confirmed</b>,10411,Paulaner Hefe-Weizen 4/6/11.2 oz Btl,140.00,140.00,250,5/1/2027,134.00
1158000304,,8/19/2026,CU-001074,Hawthorne,<b class=pill-green>Confirmed</b>,13228,Stone IPA 1/12/19.2 oz Can,63.00,63.00,95,11/27/2026,63.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4602,Sierra Nevada Pale Ale 4/6/12 oz Btl,70.00,70.00,130,1/1/2027,70.00
139,SN726B,8/19/2026,SN726B,Hawthorne,<b class=pill-green>Confirmed</b>,4656,Sierra Nevada Torpedo Extra IPA 2/12/12 oz Can,100.00,100.00,125,12/27/2026,100.00
1158000304,STONE72126,8/19/2026,STONE72126,Hawthorne,<b class=pill-green>Confirmed</b>,13248,Stone Delicious Hazy IPA 4/6/12 oz Can,50.00,50.00,78,11/10/2026,50.00
2,0012819223,8/18/2026,0012819223,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
20026,NB726D,8/18/2026,NB726D,Hawthorne,<b class=pill-green>Confirmed</b>,6769,New Belgium House Golden Pilsner 15.5 Gal Keg,4.00,4.00,125,12/27/2026,4.00
2,0012819906,8/18/2026,0012819906,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
143,01380600,8/18/2026,01380600,Hawthorne,<b class=pill-green>Confirmed</b>,4717,Yuengling Lager 4/6/16 oz Can,360.00,360.00,103,12/5/2026,360.00
11032,PHU726A,8/18/2026,PHU726A,Hawthorne,<b class=pill-green>Confirmed</b>,7931,Four Loko 14% Sour Blue Razz 1/12/23.5 oz Can,102.00,102.00,318,7/8/2027,102.00
105,PAB826A,8/18/2026,PAB826A,Hawthorne,<b class=pill-white>New</b>,7442,Jack Daniel's Country Cocktail Malt Variety 2/12/12 oz Can,208.00,208.00,,,0.00
105,PAB826A,8/18/2026,PAB826A,Hawthorne,<b class=pill-white>New</b>,7423,Jack Daniels Country Cocktails Lynchburg Lemonade 4/6/10 oz Btl,72.00,72.00,,,0.00
133,S863651,8/18/2026,S863651,Hawthorne,<b class=pill-green>Confirmed</b>,8583,White Claw Hard Seltzer Variety #1 2/12/12 oz Can,624.00,624.00,356,8/15/2027,624.00
105,PAB826B,8/18/2026,PAB826B,Hawthorne,<b class=pill-green>Confirmed</b>,9222,Not Your Father's Root Beer 4/6/12 oz Btl,180.00,180.00,153,1/24/2027,180.00
20026,NB726D,8/18/2026,NB726D,Hawthorne,<b class=pill-green>Confirmed</b>,6647,New Belgium Voodoo Juicy Haze 15.5 Gal Keg,24.00,24.00,132,1/3/2027,24.00
20026,NB726D,8/18/2026,NB726D,Hawthorne,<b class=pill-green>Confirmed</b>,6651,New Belgium Fat Tire 2/12/12 oz Btl,60.00,60.00,118,12/20/2026,60.00
133,S863651,8/18/2026,S863651,Hawthorne,<b class=pill-green>Confirmed</b>,8427,Mikes Harder Variety 2/12/12 oz Can,208.00,208.00,325,7/15/2027,197.00
105,PAB826A,8/18/2026,PAB826A,Hawthorne,<b class=pill-white>New</b>,7425,Jack Daniels Country Cocktails Watermelon Punch 4/6/10 oz Btl,144.00,144.00,,,0.00
