Sales Rep Assigned,On-Off Premise,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Buyer Count   6/1/2026 - 8/31/2026
Paul Mclaughlin,On Premise,57007,New Bridge Inn(A),105 Old New Bridge Rd,New Milford,Bergen,1.00
Paul Mclaughlin,On Premise,50015,PUB 178,178 Cedar Lane,Teaneck,Bergen,1.00
Paul Mclaughlin,On Premise,59001,ORA,304 Kinderkamack Rd,Oradell,Sales,1.00
Paul Mclaughlin,On Premise,55009,Samdan Mediterranean Restaurant And Bar,178 Piermont Rd,Cresskill,Sales,1.00
Paul Mclaughlin,On Premise,81004,Stosh's Craft Bar (Z),18 15 Maple Ave,Fair Lawn,Bergen,1.00
Paul Mclaughlin,On Premise,41023,The Whiskey Priest (Hackensack),159 Main St.,Hackensack,Bergen,1.00
Paul Mclaughlin,On Premise,52036,Vida Garden,14-16 Armory St,Englewood,Bergen,1.00
Paul Mclaughlin,On Premise,74012,Iron Horse,20 Washington Ave,Westwood,Bergen,1.00
Paul Mclaughlin,On Premise,51005,Zina's Steakhouse & Grill,827 Teaneck Rd,Teaneck,Bergen,1.00
Paul Mclaughlin,On Premise,61002,Haworth Golf Club(A),5 Lake Shore Dr,Haworth,Bergen,1.00
Paul Mclaughlin,On Premise,50029,La Tequilera Restaurant,293 Queen Anne Rd,Teaneck,Bergen,1.00
Paul Mclaughlin,On Premise,52009,CAJUN SEAFOOD AND BAR,45 NATHANIEL PLACE,Englewood,Sales,1.00
Paul Mclaughlin,On Premise,52046,Bergen Performing Arts,30 N Van Brunt St,Englewood,Bergen,1.00
Paul Mclaughlin,On Premise,52030,Sofia,36 Engle St,Englewood,Bergen,1.00
Paul Mclaughlin,On Premise,60014,Pop(xo) Taco,20 E. Madison Ave,Dumont,Bergen,1.00
Paul Mclaughlin,On Premise,52033,Blue Akai,23 E Palisade Ave,Englewood,Bergen,1.00
Paul Mclaughlin,On Premise,56011,International Bar/Rest,96 S Washington Ave,Bergenfield,Bergen,1.00
Paul Mclaughlin,On Premise,54001,Tenafly Pizza (Z),38 W Railroad Ave,Tenafly,Bergen,1.00
Paul Mclaughlin,On Premise,41029,Riviera Lounge (P),310 Main St,Hackensack,Bergen,1.00
Paul Mclaughlin,On Premise,69012,449 Prime @ Edgewood Country Club,449 Rivervale Rd,Rivervale,Bergen,1.00
Paul Mclaughlin,On Premise,60012,Grant Street Cafe (A),25 Grant Ave.,Dumont,Bergen,1.00
Paul Mclaughlin,On Premise,61003,White Beeches Golf Club,70 Haworth Dr,Haworth,Bergen,1.00
Paul Mclaughlin,On Premise,56016,Chapala Grill - Bergenfield,52 S Washington Ave,Bergenfield,Bergen,1.00
Paul Mclaughlin,On Premise,54005,The 130 Club,130 County Rd,Tenafly,Bergen,1.00
Paul Mclaughlin,On Premise,56004,Jack E Pooh's,22 N Front St,Bergenfield,Bergen,1.00
Paul Mclaughlin,On Premise,86006,Seasons Catering (A),644 Pascack Rd,Washington Twsp,Bergen,1.00
Paul Mclaughlin,On Premise,69003,Edgewood Country Club,449 Rivervale Rd,Rivervale,Bergen,1.00
Paul Mclaughlin,On Premise,81029,Cosmo Club (Z),33-02 Morlot Avenue,Fair Lawn,Bergen,1.00
Paul Mclaughlin,On Premise,59005,Hackensack Golf (A),880 Soldier Hill Rd,Oradell,Bergen,1.00
Paul Mclaughlin,On Premise,60004,La Taberna Steak House,31 W Madison Ave,Dumont,Bergen,1.00
Paul Mclaughlin,On Premise,71011,Marriott (P) Park Ridge,300 Brae Blvd,Park Ridge,Bergen,1.00
Phil Ernst,Off Premise,49039,Acme Markets (Fort Lee),2160 Lemoine Ave,Fort Lee,Sales,1.00
Phil Ernst,Off Premise,89007,Acme Markets (Allendale),45 De Mercurio Dr.,Allendale,Bergen,1.00
Phil Ernst,Off Premise,20106,Super Wine Warehse(P)Pate,42 E 30th St,Paterson,Passaic,1.00
Phil Ernst,Off Premise,29004,Shop-Rite Liq Lyndhurst,542 New York Ave,Lyndhurst,Bergen,1.00
Phil Ernst,Off Premise,80002,Whole Foods Market (Paramus),300 Bergen Town Center,Paramus,Bergen,1.00
Phil Ernst,Off Premise,46019,Palisades Wine And Liquor,534 Bergen Blvd,Palisades Park,Bergen,1.00
Phil Ernst,Off Premise,78008,Shop Rite Liq(A) Roch Pk,220 W Passaic St,Rochelle Park,Bergen,1.00
Phil Ernst,Off Premise,81014,Shop Rite Liq(A) Fair Lwn,35-07 Broadway,Fair Lawn,Bergen,1.00
Phil Ernst,Off Premise,83001,Food Universe Marketplace,937 Lincoln Ave,Glen Rock,Bergen,1.00
Phil Ernst,Off Premise,83010,Bottle King (A) Glen Rock,909 Prospect St,Glen Rock,Bergen,1.00
Phil Ernst,Off Premise,80041,PRIME WINE CELLAR Liquor & Beer,396 Rt 17 North,Paramus,Sales,1.00
Phil Ernst,Off Premise,47004,Wides Deli & Liquor,81-85 Central Ave,Ridgefield Park,Bergen,1.00
Phil Ernst,Off Premise,85002,Acme Markets (Midland Park),136 Lake Avenue,Midland Park,Sales,1.00
Phil Ernst,Off Premise,12007,Gary's Wine & Marketplace (Wayne),1308 Rte 23,Wayne,Passaic,1.00
Phil Ernst,On Premise,76021,Saddle Brook Liquor & Bar,383 Market St,Saddle Brook,Bergen,1.00
Phil Ernst,Off Premise,208026,Stew Leonard's(A) Paramu (NA),700 Paramus Park,Paramus,Bergen,1.00
Phil Ernst,Off Premise,50009,Riverview Liq (P),55 River Rd,Bogota,Bergen,1.00
Phil Ernst,Off Premise,76006,Wine Country Of Saddle Brook (A),195 Market St,Saddle Brook,Bergen,1.00
Phil Ernst,Off Premise,50005,Megha Liquor & Groc. (P),8 East Fort Lee Rd,Bogota,Bergen,1.00
Phil Ernst,Off Premise,38018,THE BOTTLE SHOP,366 Essex St,Lodi,Sales,1.00
Phil Ernst,Off Premise,50002,Lushka Liquors,358 Palisades Ave,Bogota,Bergen,1.00
Phil Ernst,Off Premise,80005,Shop Rite Liq (Paramus),224 Rt 4 E,Paramus,Bergen,1.00
Phil Ernst,Off Premise,25075,Stew Leonard's Wines & Spirits of Clifton (NA),467 Allwood Rd,Clifton,Passaic,1.00
Phil Ernst,Off Premise,50003,"Agave Liquor, Wine & Spirits",74 W Main St,Bogota,Bergen,1.00
Phil Ernst,Off Premise,43001,City Supermarket,289 Bergen Blvd,Fairview,Bergen,1.00
Phil Ernst,Off Premise,80026,Stew Leonard's(A) Paramus Wine,700 Paramus Park,Paramus,Bergen,1.00
Phil Ernst,Off Premise,39001,Home Wines & Liq 75 (A) (South Hackensack),75 Saddle River Ave,South Hackensac,Bergen,1.00
Phil Ernst,Off Premise,40019,Budy's Wine & Liq (A),139 Hudson St,Hackensack,Bergen,1.00
Phil Ernst,Off Premise,25010,Stew Leonard's Wines & Spirits of Clifton,467 Allwood Rd,Clifton,Passaic,1.00
Robin Feldman,On Premise,10002,American Lgn Pequannock 450,11 Oak Ave,Pequannock,Morris 3,1.00
Robin Feldman,On Premise,71015,Park Ridge Vol Fire Dept,53 Park Avenue,Park Ridge,Bergen,1.00
Robin Feldman,On Premise,13014,Park West Diner,1400 Rt 46 W.,Little Falls,Sales,1.00
Robin Feldman,On Premise,76004,Marriot Hotel(A)Saddle Bk,138 New Pehle Ave,Saddle Brook,Bergen,1.00
Robin Feldman,On Premise,40035,Chit Chat Diner,515 Essex St,Hackensack,Bergen,1.00
Robin Feldman,On Premise,12046,Packanack Lake Comm Asso,52 Lake Drive West,Wayne,Passaic,1.00
Robin Feldman,On Premise,230302,Perona Farms,350 Andover Sparta Rd,Andover,Sussex,1.00
Robin Feldman,On Premise,8013,Vfw 2906 Pompt. Lks.(Z),260 Wanaque Avenue,Pompton Lakes,Passaic,1.00
Robin Feldman,On Premise,6005,Smoke Rise Club (P),9 Perimeter Road,Kinnelon,Morris 3,1.00
Robin Feldman,On Premise,190301,American Lgn Lake Hiawath,91 N Beverwyck Rd,Lake Hiawatha,Morris 1,1.00
Robin Feldman,On Premise,29044,American Lgn Lyndhurst #139,217 Webster Ave,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sparta,Sussex,1.00
Robin Feldman,On Premise,57015,Elks Post 2290 (Z),1 Patrolman Ray Woods Dr,New Milford,Bergen,1.00
Robin Feldman,On Premise,60016,Elks Post (Z) Dumont,15 American Legion Place,Dumont,Bergen,1.00
Robin Feldman,On Premise,11012,American Lg 279 Lincoln Park,133 Main Street,Lincoln Park,Morris 3,1.00
Robin Feldman,On Premise,38047,American Legion Lodi Post 136,41 Union St,Lodi,Bergen,1.00
Robin Feldman,On Premise,23012,Moose Lodge (Z),1268 Main Ave,Clifton,Passaic,1.00
Robin Feldman,On Premise,32020,Il Villaggio Rest,651 Rt 17 N,Carlstadt,Bergen,1.00
Robin Feldman,On Premise,190708,American Lgn Rockaway,210 Chestnut Terr,Rockaway,Morris 1,1.00
Robin Feldman,On Premise,56018,Vfw 6467 (Z),321 S Washington Ave,Bergenfield,Bergen,1.00
Robin Feldman,On Premise,12024,Park Wayne Diner,721 Hamburg Turnpike,Wayne,Passaic,1.00
Robin Feldman,On Premise,66001,Montammy Golf Club (P),Route 9 W,Alpine,Bergen,1.00
Robin Feldman,On Premise,29033,Courtyard Marriott(A),1 Polito Avenue,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,50038,Hampton Inn & Suites,1 Glenwood Ave,Teaneck,Bergen,1.00
Robin Feldman,On Premise,190607,Rockaway River Cc(P),39 Pocono Rd,Denville,Morris 1,1.00
Robin Feldman,On Premise,73004,Osso Buco,343 Broadway,Hillsdale,Bergen,1.00
Robin Feldman,On Premise,62015,Elks Lodge 2304(Z),148 Rail Road Ave,Closter,Bergen,1.00
Robin Feldman,On Premise,13007,American Lgn 108 (Z) Little Falls,591 Main St,Little Falls,Passaic,1.00
Robin Feldman,On Premise,5016,Vfw Butler,69 Carey Avenue,Butler,Morris 3,1.00
Robin Feldman,On Premise,230934,Wallkill Golf Club,34 Maple Rd,Franklin,Sussex,1.00
Robin Feldman,On Premise,3012,Tree Tavern (A),17 Park St,Wanaque,Passaic-FF,1.00
Robin Feldman,On Premise,12019,In The Crease (P),10 Nevins Road,Wayne,Passaic,1.00
Robin Feldman,On Premise,4011,Bloomingdale Fire Dept,97 Hamburg Tpke,Bloomingdale,Passaic,1.00
Robin Feldman,On Premise,231708,American Lgn Branchville,325 Us-206,Branchville,Sussex,1.00
Robin Feldman,On Premise,58003,River Edge Diner & Rest.,516 Kinderkamack Road,River Edge,Bergen,1.00
Robin Feldman,On Premise,230126,Hudson Farm Club,270 Stanhope Sparta Rd,Andover,Sussex,1.00
Robin Feldman,On Premise,94016,Doc Watsons NJ,20 Elm St,Oakland,Bergen,1.00
Robin Feldman,On Premise,18007,The Tides,1245 Belmont Ave,North Haledon,Passaic,1.00
Robin Feldman,On Premise,12023,The Village Inn,422 Runnymede Drive,Wayne,Passaic,1.00
Robin Feldman,On Premise,1030,Elks Post 2236 (P),1860 Union Valley Road,West Milford,Passaic-FF,1.00
Robin Feldman,On Premise,191403,Davy's Dogs,14 Howard Blvd,Mt Arlington,Morris 1,1.00
Robin Feldman,On Premise,15049,Francesco's In The Park,568 Mc Bride Ave,Woodland Park,Passaic,1.00
Robin Feldman,On Premise,77013,William J. Mulligan VFW Post 281,6 Veterans Pl,Elmwood Park,Bergen,1.00
Robin Feldman,On Premise,230108,Vfw 7248 Sparta,66 Main St,Sparta,Sussex,1.00
Robin Feldman,On Premise,93016,Sangria Taps/Rest(Z),1033 Mac Arthur Blvd(Ctr),Mahwah,Bergen,1.00
Robin Feldman,On Premise,230910,American Lgn Franklin,Legion Pl,Franklin,Sussex,1.00
Robin Feldman,On Premise,230433,Stillwater Area Vol Fire,929 Stillwater Rd,Stillwater,Sussex,1.00
Robin Feldman,On Premise,40040,St Paul Lodge#7,184 Berdan Place,Hackensack,Bergen,1.00
Robin Feldman,On Premise,71010,Elks Post 2234,13 Sulak Lane,Park Ridge,Bergen,1.00
Robin Feldman,On Premise,231802,Candy's Pizza,452 Rte 206,Montague,Sussex,1.00
Robin Feldman,On Premise,24043,Valley Regency (A),1129 Valley Road,Clifton,Passaic,1.00
Robin Feldman,On Premise,58008,K Of C River Edge,770 Kindekamack Rd,River Edge,Bergen,1.00
Robin Feldman,On Premise,34006,Bensi (P) (Shoprite Plza),459 Rt 17 S,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,230115,Elks Post 2356,6 West Shore Trail,Sparta,Sussex,1.00
Robin Feldman,On Premise,190919,Amer Lgn Of Wharton 91,99 N Main St,Wharton,Morris 1,1.00
Robin Feldman,On Premise,93018,Courtyard Mahwah,140 Rt 17 S,Mahwah,Bergen,1.00
Robin Feldman,On Premise,80019,Kiku Restaurant,365 Rte 17 So.,Paramus,Bergen,1.00
Robin Feldman,On Premise,34000,Holiday Inn (Hasbrook Height),283 Route 17 South,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,71009,American Lgn Park Ridge,118 Ridge Ave,Park Ridge,Bergen,1.00
Robin Feldman,On Premise,47014,K Of C 2229 (Z),106 Bergen Ave,Ridgefield Park,Bergen,1.00
Robin Feldman,On Premise,12042,Exotic Indian Cuisine,24 Rt 46 East,Wayne,Passaic,1.00
Robin Feldman,On Premise,34019,Home2 Suites by Hilton,377 RT 17 S,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,29041,Masonic (A) Club,316 Riverside Ave,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Ringwood,Passaic-FF,1.00
Robin Feldman,On Premise,29039,Lee's Hawaiian (P),768 Stuyvesant Ave,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,79011,K Of C Maywood,105 Grove Ave,Maywood,Bergen,1.00
Robin Feldman,On Premise,34018,Hilton Hasbrk Hts #50591,650 Terrace Ave,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,25043,Ooka Sushi Hibachi,166 Main Ave,Clifton,Sales,1.00
Robin Feldman,On Premise,15081,Evolution Restaurant & Bar,279 W Browertown Rd,Woodland Park,Passaic,1.00
Robin Feldman,On Premise,191527,Garden State Yacht Club,33 Point Pleasant Road,Hopatcong,Morris 1,1.00
Robin Feldman,On Premise,37055,82 OAK BAR & BISTRO,149 Vanwinkle Ave,Garfield,Sales,1.00
Robin Feldman,On Premise,190605,Hunan Taste (Z),67 Bloomfield Ave,Denville,Morris 1,1.00
Robin Feldman,On Premise,56022,Elks Post 1477,40 W Church St,Bergenfield,Bergen,1.00
Robin Feldman,On Premise,46022,Te Min Quan (P) Rest.,270 Broad Ave,Palisades Park,Bergen,1.00
Robin Feldman,On Premise,50036,Moose Lodge 961 (Z),201 W Englewood Av Bx 717,Teaneck,Bergen,1.00
Robin Feldman,On Premise,231314,Elks Lodge 2288,152 Compton Rd,Sussex,Sussex,1.00
Robin Feldman,On Premise,42007,Vfw 809 (P),100 Main St,Little Ferry,Bergen,1.00
Robin Feldman,On Premise,86005,K Of C (Z) Washing. Twsp,79 Pascack Rd,Washington Twsp,Bergen,1.00
Robin Feldman,On Premise,17019,La Neves (P),276 Belmont Ave,Haledon,Passaic,1.00
Robin Feldman,On Premise,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,Garfield,Bergen,1.00
Robin Feldman,On Premise,34008,The Ivy Inn,268 Terrace Ave,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,81005,The Craftsman,6-18 Maple Ave,Fair Lawn,Sales,1.00
Robin Feldman,On Premise,191203,American Lgn Oak Ridge Post 423,28 Legion Road,Oak Ridge,Morris 1,1.00
Robin Feldman,On Premise,74002,Elks Post 1562,523 Kinderkamack Rd,Westwood,Bergen,1.00
Robin Feldman,On Premise,230305,Casa Bellisma (A),269 Newton Sparta Rd,Andover,Sussex,1.00
Robin Feldman,On Premise,74014,American Lgn (Z) (Westwood),264 Washington Ave,Westwood,Bergen,1.00
Robin Feldman,On Premise,73007,Bensi (P),387 Washington Ave,Hillsdale,Bergen,1.00
Robin Feldman,On Premise,41034,Lodi Moose Lodge 1971,215 Charles St,Hackensack,Bergen,1.00
Robin Feldman,On Premise,28015,K Of C N Arlington (Z),194 River Rd,North Arlington,Bergen,1.00
Robin Feldman,On Premise,29054,San Carlo Restaurant,620 Stuyvesant Ave,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,1026,American Legion Post 289 (A) West Milford,177 Lincoln Av,West Milford,Passaic-FF,1.00
Robin Feldman,On Premise,60017,K Of C Dumont,61 Armour Pl,Dumont,Bergen,1.00
Robin Feldman,On Premise,42015,Amer Lgn (Z) Little Ferry,100 Liberty Ave,Little Ferry,Bergen,1.00
Robin Feldman,On Premise,191301,Lake Hopatcong Yacht Club,75 N Bertrand Rd,Mt Arlington,Morris 1,1.00
Robin Feldman,On Premise,31022,Candlewick,179 Paterson Ave,East Rutherford,Bergen,1.00
Robin Feldman,On Premise,92016,K Of C Ramsey,48 Mechanic St,Ramsey,Bergen,1.00
Robin Feldman,On Premise,29018,Pietro's Trattoria,543 Ridge Road,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,79009,American Lgn (Z) (Maywood),135 E Passaic,Maywood,Bergen,1.00
Robin Feldman,On Premise,78010,American Lgn Rochelle Pk,33 W Passaic St,Rochelle Park,Bergen,1.00
Robin Feldman,On Premise,191219,Berkshire Valley Gc,28 Cozy Lake Rd,Oak Ridge,Morris 1,1.00
Robin Feldman,On Premise,84021,Upper Ridgewood Tennis(A),915 Glenview Road,Ridgewood,Bergen,1.00
Robin Feldman,On Premise,6003,Cypress,174 Kinnelon Road,Kinnelon,Morris 3,1.00
Robin Feldman,On Premise,190210,Matta Donna (Z),304 Myrtle Ave,Boonton,Morris 1,1.00
Robin Feldman,On Premise,28033,Homewood Suites By Hilton,125 Rt.17 South,East Rutherford,Bergen,1.00
Robin Feldman,On Premise,50032,Vfw 5561 Bogota,241 W Shore Ave,Bogota,Bergen,1.00
Robin Feldman,On Premise,15077,E & V (A) Restaurant,320 Chamberlain Ave,Paterson,Passaic,1.00
Robin Feldman,On Premise,5009,K Of C Pequannock Valley,65 Hamburg Turnpike,Butler,Morris 3,1.00
Robin Feldman,On Premise,54017,Tenafly Classic Diner,16 W Railroad Ave,Tenafly,Bergen,1.00
Robin Feldman,On Premise,19014,Macaluso's (P),55 4th Ave,Hawthorne,Passaic,1.00
Robin Feldman,On Premise,190712,White Meadow Lake Cc,100 White Meadow Rd,Rockaway,Morris 1,1.00
Robin Feldman,On Premise,11004,Arca,211 Main St,Lincoln Park,Morris 3,1.00
Robin Feldman,On Premise,49067,Taverna Veranda,725 River Road #49,Edgewater,Sales,1.00
Robin Feldman,On Premise,93001,Stateline Diner (P),375 Rt 17 N,Mahwah,Bergen,1.00
Robin Feldman,On Premise,66002,Kiku (Z) Restaurant,385 Rte 9w,Alpine,Bergen,1.00
Robin Feldman,On Premise,34016,Vfw Hasbrouck (A),513 Veterans Pl,Hasbrouck Heights,Bergen,1.00
Robin Feldman,On Premise,191406,Courtyard Marriott Mt Arl,15 Howard Blvd,Mt Arlington,Morris 1,1.00
Robin Feldman,On Premise,54014,Elks Post 2271 (Z),20 Franklin St,Tenafly,Bergen,1.00
Robin Feldman,On Premise,93013,Elks Post 1941 (Z),1 Foxwood Ln,Mahwah,Bergen,1.00
Robin Feldman,On Premise,17017,Veterans Club (Z),417 Roe Street,Haledon,Passaic,1.00
Robin Feldman,On Premise,9009,Cedar Crest Village(607),1 Cedar Crest Drive,Pompton Plains,Morris 3,1.00
Robin Feldman,On Premise,29052,Polish American Club,730 New Jersey Ave,Lyndhurst,Bergen,1.00
Robin Feldman,On Premise,42009,Nikki's Bar & Grill,213 Washington Ave,Little Ferry,Bergen,1.00
Robin Feldman,On Premise,190714,Green Pond Yacht Club (Z),7 Dawson Drive,Green Pond,Morris 1,1.00
Robin Feldman,On Premise,230124,Fu's Chinese (P) Rest.,227 S Sparta Ave,Sparta,Sussex,1.00
Robin Feldman,On Premise,28026,Elks Post 1992 (Z),129 Ridge Rd,North Arlington,Bergen,1.00
Robin Feldman,Off Premise,52023,Jerry's Outlet,410 S Dean St,Englewood,Bergen,1.00
Robin Feldman,On Premise,32031,Spring Hill Suites Carlstadt,192 Paterson Plank Road,Carlstadt,Bergen,1.00
Robin Feldman,On Premise,12067,Hilton Garden Inn wayne,15 Nevins Rd,Wayne,Passaic,1.00
Robin Feldman,Off Premise,77008,Pizza Town USA,95-111 RT 46 W,Elmwood Park,Sales,1.00
Robin Feldman,On Premise,67006,Northvale Diner,247 Livingston St,Northvale,Bergen,1.00
Robin Feldman,On Premise,85005,Vol Fire Co Midland Pk.,45 Witte Dr,Midland Park,Bergen,1.00
Robin Feldman,On Premise,9007,American Lgn Pompton Plains,700 Newark Pompton Turnp,Pompton Plains,Morris 3,1.00
Robin Feldman,On Premise,12012,Cosmopolitan,1377 NJ-23,Wayne,Passaic,1.00
Robin Feldman,On Premise,190710,Hilton Garden Inn Rockaway,375 Mt Hope Ave,Rockaway,Morris 1,1.00
Robin Feldman,On Premise,12025,Vila Verde (P) Rest.,120 Terhune Dr,Wayne,Passaic,1.00
Robin Feldman,On Premise,230807,North Shore House,912 Swartswood Rd,Swartswood,Sussex,1.00
Robin Feldman,On Premise,38043,K Of C Lodi,39 Washington Ave,Lodi,Bergen,1.00
Robin Feldman,On Premise,2009,Frungillo Caterers,7 Morris Road,Ringwood,Passaic-FF,1.00
Robin Feldman,On Premise,190718,Marcella Community Club,831 Greenpond Road,Rockaway,Morris 1,1.00
Robin Feldman,On Premise,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Rutherford,Bergen,1.00
Robin Feldman,On Premise,55008,American Lgn (Z) (Cresskill),75 Legion Dr,Cresskill,Bergen,1.00
Robin Feldman,On Premise,88009,Matthew Colonial Rest(A),4 Franklin Tpke,Waldwick,Bergen,1.00
Robin Feldman,On Premise,12006,Novelli (P),2410 Hamburg Turnpike,Wayne,Passaic,1.00
Robin Feldman,On Premise,191524,GRIFFIN & HOWE,270 STANHOPE SPARTA RD,Andover,Sussex,1.00
Robin Feldman,On Premise,190613,Rock Ridge Community,55 Entrance Way,Denville,Morris 1,1.00
Robin Feldman,On Premise,191202,Casa Bianca (P),5266 Berkshire Valley Rd,Oak Ridge,Morris 1,1.00
Robin Feldman,On Premise,190608,Cedar Lake Club,134 Cedar Lake E,Denville,Morris 1,1.00
Robin Feldman,On Premise,12068,Courtyard by Marriott Wayne Fairfield,263 US-46,Wayne,Passaic,1.00
Robin Feldman,On Premise,76013,Vfw Of Saddlebrook,44 Market St,Saddle Brook,Bergen,1.00
Robin Feldman,On Premise,42001,Garden Shabu,1 Valley Road,Little Ferry,Bergen,1.00
Robin Feldman,On Premise,230303,Crossed Keys Inn,136 Main St.,Andover,Sussex,1.00
Robin Feldman,On Premise,95002,Indian Trail Club,830 Franklin Lakes Rd,Franklin Lakes,Bergen,1.00
Robin Feldman,On Premise,51011,American Lgn Teaneck (Z),650 American Legion Dr,Teaneck,Bergen,1.00
Robin Feldman,On Premise,94011,Elks Post 2167,33 Ramapo Valley Rd,Oakland,Bergen,1.00
Robin Feldman,On Premise,30017,Renaissance Meadowlands,801 Rutherford Ave,Rutherford,Bergen,1.00
Robin Feldman,On Premise,230429,Chun Bo (P) Restaurant,66 Sparta Ave,Newton,Sussex,1.00
Robin Feldman,On Premise,28017,Lassoni Ristorante(P),602 Ridge Rd,North Arlington,Bergen,1.00
Robin Feldman,On Premise,39015,Rudy's Inflight Caterers,180 North Street,Teterboro,Bergen,1.00
Robin Feldman,On Premise,15079,American Lgn Totowa,180 Union Blvd,Totowa,Passaic,1.00
Robin Feldman,On Premise,12047,American Lgn 174 Wayne,55 Mountain View Blvd,Wayne,Passaic,1.00
Robin Feldman,On Premise,25018,Tick-Tock Diner (A),281 Alwood Rd,Clifton,Passaic,1.00
Robin Feldman,On Premise,2005,Arta Trattoria (P),1131 Greenwood Lake Turnp,Ringwood,Passaic-FF,1.00
Robin Feldman,On Premise,190717,Luzzi's (Z),439 Green Pond Rd,Rockaway,Morris 1,1.00
Robin Feldman,On Premise,31009,Vesta Wood Fired Pizza,64 Hoboken Road,East Rutherford,Bergen,1.00
Robin Feldman,On Premise,191815,Eastern Asian Bistro/Bar,3 Mt Olive Rd,Budd Lake,Morris 1,1.00
Robin Feldman,On Premise,76022,American Lgn (Z) (Saddle Brook),302 Midland Ave,Saddle Brook,Bergen,1.00
Robin Feldman,On Premise,9001,Pompton Queen (P),710 NJ-23,Pompton Plains,Morris 3,1.00
Robin Feldman,On Premise,50028,Amarone (P),63 Cedar Lane,Teaneck,Bergen,1.00
Robin Feldman,On Premise,190908,4 Seasons Restaurant,322 S Main St,Wharton,Morris 3,1.00
Robin Feldman,On Premise,230404,American Lgn #86 Newton,20 Yates Ave,Newton,Sussex,1.00
Robin Feldman,On Premise,52032,Ideal Lodge 470 (P),17 Bennett Rd,Englewood,Bergen,1.00
Robin Feldman,On Premise,192156,Hapgoods Restaurant,44 Midvale Rd,Mountain Lakes,Morris 1,1.00
