Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Product Num,Product Name,Date,Buyer Count   1/1/2025 - 12/31/2026,Units   1/1/2025 - 12/31/2026,Revenue   1/1/2025 - 12/31/2026,Gross Profit   1/1/2025 - 12/31/2026
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/14/2026,1.00,6.00,$226.00,$68.91
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,9/15/2025,1.00,6.00,$226.00,$68.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/21/2025,1.00,6.00,$218.00,$216.91
Chris Payton,81012,Dutch House,24-07 Fair Lawn Ave,Fair Lawn,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/19/2025,1.00,1.00,$38.67,$12.49
Chris Payton,38008,Shop Rite Liq.(A)Lodi,150 Main Str,Lodi,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/5/2025,1.00,3.00,$113.00,$34.46
Chris Payton,38008,Shop Rite Liq.(A)Lodi,150 Main Str,Lodi,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/19/2025,1.00,18.00,$654.00,$182.73
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/30/2025,1.00,3.00,$104.00,$33.46
Chris Payton,47005,Exquisite W & L (A),215 Main St,Ridgefield Park,Bergen,201051,Green River Bourbon 1/750 mL Btl,1/30/2025,1.00,1.00,$27.33,($79.85)
Chris Payton,47005,Exquisite W & L (A),215 Main St,Ridgefield Park,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/30/2025,1.00,1.00,$38.33,$12.15
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/17/2025,1.00,4.00,$418.67,$108.61
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,3/17/2025,1.00,6.00,$154.00,$45.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201076,Green River Wheated Full Proof 1/750 ml Btl,2/27/2026,1.00,18.00,$654.00,$182.73
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201053,Green River Rye 1/750 mL,1/15/2025,1.00,6.00,$154.00,$152.91
Chris Payton,78013,J R W & Liq (A),332 Rochelle Ave,Rochelle Park,Bergen,201054,Green River Wheated 1/750 mL,3/17/2026,1.00,1.00,$26.83,$8.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201052,Green River Full Proof 1/750 mL,1/15/2025,1.00,6.00,$218.00,$216.91
Chris Payton,38008,Shop Rite Liq.(A)Lodi,150 Main Str,Lodi,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/24/2025,1.00,-12.00,($436.00),($121.82)
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201070,Bardstown Single Barrel GSPD #2 1/750 mL Btl,6/12/2025,1.00,3.00,$190.00,$56.96
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,3/17/2025,1.00,12.00,$436.00,$121.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,1/21/2025,1.00,6.00,$154.00,$152.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/3/2025,1.00,12.00,$436.00,$121.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,7/2/2026,1.00,18.00,$462.00,$137.73
Chris Payton,34007,Liquor Masters (P),459 Route 17,Hasbrouck Heights,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,9/9/2025,1.00,4.00,$145.33,$40.61
Chris Payton,38007,Garden Liquors (P),300 Harrison Ave,Lodi,Bergen,201077,Green River Honey 1/750 mL Btl,5/8/2026,1.00,6.00,$115.00,$40.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201052,Green River Full Proof 1/750 mL,1/21/2025,1.00,12.00,$436.00,$433.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,11/7/2025,1.00,18.00,$654.00,$182.73
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/30/2025,1.00,1.00,$105.67,$28.15
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/15/2025,1.00,54.00,"$1,962.00",$548.19
Chris Payton,80027,Ridgewood Country Club,96 W Midland Ave,Paramus,Bergen,201051,Green River Bourbon 1/750 mL Btl,3/19/2025,1.00,6.00,$162.00,$53.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,7/1/2025,1.00,12.00,$436.00,$121.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201073,Bardstown Collaboration Series Pierre Ferrand 1/750 mL Btl,9/19/2025,1.00,6.00,$615.96,$150.87
Chris Payton,34007,Liquor Masters (P),459 Route 17,Hasbrouck Heights,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/9/2025,1.00,3.00,$109.00,$30.46
Chris Payton,35002,Woodridge Wines & Liq(A),206 Hackensack St,Woodridge,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/4/2025,1.00,2.00,$75.33,$22.97
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/16/2025,1.00,3.00,$113.00,$112.46
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201074,Bardstown Discovery #13 1/750 mL Btl,9/19/2025,1.00,6.00,$615.96,$150.87
Chris Payton,35002,Woodridge Wines & Liq(A),206 Hackensack St,Woodridge,Bergen,201054,Green River Wheated 1/750 mL,4/30/2025,1.00,1.00,$27.17,$9.15
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,2/11/2026,1.00,18.00,$462.00,$137.73
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/31/2025,1.00,6.00,$218.00,$60.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201060,Bardstown Discovery Series #11 1/750 mL Btl,6/12/2025,1.00,2.00,$211.33,$56.30
Chris Payton,35002,Woodridge Wines & Liq(A),206 Hackensack St,Woodridge,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/4/2025,1.00,2.00,$68.00,($0.36)
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,1/24/2025,1.00,6.00,$162.00,$160.91
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/6/2025,1.00,3.00,$113.00,$34.46
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201051,Green River Bourbon 1/750 mL Btl,1/15/2025,1.00,12.00,$308.00,($978.18)
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201052,Green River Full Proof 1/750 mL,2/24/2025,1.00,18.00,$666.00,$194.73
Chris Payton,80035,Arcola Country C.,24 Paramus Rd,Paramus,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/5/2025,1.00,1.00,$36.67,$13.15
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201053,Green River Rye 1/750 mL,4/30/2025,1.00,2.00,$54.00,$17.97
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201053,Green River Rye 1/750 mL,3/20/2026,1.00,2.00,$53.67,$17.64
Chris Payton,38021,Buy Rite Of Main St Lodi,449 Main St,Lodi,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/28/2026,1.00,1.00,$40.67,$14.49
Chris Payton,47005,Exquisite W & L (A),215 Main St,Ridgefield Park,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/30/2025,1.00,1.00,$38.33,$12.15
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/15/2025,1.00,6.00,$218.00,$216.91
Chris Payton,80035,Arcola Country C.,24 Paramus Rd,Paramus,Bergen,201077,Green River Honey 1/750 mL Btl,6/11/2026,1.00,3.00,$60.00,$22.96
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201061,Bardstown Discovery Series #12 1/750 mL Btl,4/17/2025,1.00,1.00,$104.67,$27.15
Chris Payton,35002,Woodridge Wines & Liq(A),206 Hackensack St,Woodridge,Bergen,201051,Green River Bourbon 1/750 mL Btl,4/28/2026,1.00,1.00,$26.83,$8.82
Chris Payton,25045,Clifton Disc Liq (A),73 Ackerman Ave Botony Pl,Clifton,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/14/2025,1.00,3.00,$113.00,$34.46
Chris Payton,80035,Arcola Country C.,24 Paramus Rd,Paramus,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/5/2025,1.00,1.00,$40.67,$14.49
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/16/2026,1.00,6.00,$208.00,$66.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/15/2025,1.00,6.00,$196.00,$194.91
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201054,Green River Wheated 1/750 mL,1/9/2026,1.00,18.00,$462.00,$137.73
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/16/2025,1.00,3.00,$102.00,$101.46
Chris Payton,38040,Buy Rite Discount Liquor,183 Route 46 West,Lodi,Bergen,201051,Green River Bourbon 1/750 mL Btl,4/30/2026,1.00,1.00,$26.83,$8.82
Chris Payton,38040,Buy Rite Discount Liquor,183 Route 46 West,Lodi,Bergen,201053,Green River Rye 1/750 mL,9/26/2025,1.00,1.00,$29.33,$11.32
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201071,Bardstown Single Barrel GSPD #3 1/750 mL Btl,6/12/2025,1.00,3.00,$190.00,$56.96
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201077,Green River Honey 1/750 mL Btl,5/8/2026,1.00,6.00,$115.00,$40.91
Chris Payton,79002,Hollywd Liq&Deli (A),40 W Pleasant Ave,Maywood,Bergen,201054,Green River Wheated 1/750 mL,3/3/2026,1.00,6.00,$161.00,$52.91
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/18/2025,1.00,6.00,$226.00,$68.91
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/6/2025,1.00,3.00,$113.00,$34.46
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201059,Bardstown Discovery Series #10 1/750 mL Btl,4/30/2025,1.00,1.00,$105.67,$28.15
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/30/2025,1.00,1.00,$105.67,$28.15
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/17/2025,1.00,6.00,$218.00,$60.91
Chris Payton,47005,Exquisite W & L (A),215 Main St,Ridgefield Park,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/30/2025,1.00,1.00,$34.50,$10.99
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201068,Green River Single Barrel GSPD#3 1/750 mL,6/12/2025,1.00,3.00,$145.00,$46.96
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201052,Green River Full Proof 1/750 mL,3/13/2026,1.00,2.00,$75.33,$22.97
Chris Payton,25045,Clifton Disc Liq (A),73 Ackerman Ave Botony Pl,Clifton,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/11/2025,1.00,6.00,$226.00,$68.91
Chris Payton,50020,Wineland,247 Degraw Ave,Teaneck,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/30/2025,1.00,3.00,$113.00,$34.46
Chris Payton,80035,Arcola Country C.,24 Paramus Rd,Paramus,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,7/24/2025,1.00,2.00,$76.67,$24.30
Chris Payton,79004,Coronet Variety,138 West Pleasant Ave,Maywood,Bergen,201054,Green River Wheated 1/750 mL,1/16/2025,1.00,2.00,$54.33,$53.97
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201075,Green River Single Barrel Wheated 1/1/750mL Btl,12/12/2025,1.00,6.00,$267.96,$71.87
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/21/2025,1.00,12.00,$392.00,$389.82
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,4/30/2025,1.00,1.00,$75.67,$20.82
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/17/2025,1.00,6.00,$218.00,$60.91
Chris Payton,38007,Garden Liquors (P),300 Harrison Ave,Lodi,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/5/2025,1.00,2.00,$68.00,($0.36)
Chris Payton,47011,Ridgefield Deli & Liq,284 Teaneck Road,Ridgefield Park,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/25/2025,1.00,3.00,$113.00,$34.46
Chris Payton,38040,Buy Rite Discount Liquor,183 Route 46 West,Lodi,Bergen,201051,Green River Bourbon 1/750 mL Btl,1/16/2025,1.00,3.00,$81.00,($240.54)
Chris Payton,76010,Usa Wine Traders Club (Saddle Brook),66 Market St,Saddle Brook,Bergen,201066,Green River Single Barrel GSPD #1 1/750 mL,1/8/2026,1.00,193.00,"$8,619.38","$2,311.83"
Chris Payton,34009,The Wine Rack Hasbrouck Hts,69 Route 17 South,Hasbrouck Heights,Bergen,201051,Green River Bourbon 1/750 mL Btl,3/13/2026,1.00,3.00,$80.50,$26.46
Chris Payton,79002,Hollywd Liq&Deli (A),40 W Pleasant Ave,Maywood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/15/2026,1.00,6.00,$208.00,$66.91
Dan Lagala,49020,Hudson Wine Market,1638 Schlosser St,Fort Lee,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/11/2025,1.00,1.00,$105.67,$28.15
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201077,Green River Honey 1/750 mL Btl,5/27/2026,1.00,3.00,$60.00,$22.96
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,12/30/2025,1.00,2.00,$75.33,$22.97
Dan Lagala,45004,Ridgefield Liq (Z),520 Shaler Blvd,Ridgefield,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/5/2025,1.00,2.00,$75.33,$22.97
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,12/30/2025,1.00,2.00,$75.33,$22.97
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/21/2025,1.00,3.00,$102.00,$101.46
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201076,Green River Wheated Full Proof 1/750 ml Btl,5/27/2026,1.00,4.00,$145.33,$40.61
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/9/2026,1.00,6.00,$226.00,$68.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201052,Green River Full Proof 1/750 mL,2/3/2026,1.00,3.00,$109.00,$30.46
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/30/2026,1.00,6.00,$218.00,$60.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,6/23/2025,1.00,3.00,$113.00,$34.46
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/9/2026,1.00,6.00,$208.00,$66.91
Dan Lagala,49020,Hudson Wine Market,1638 Schlosser St,Fort Lee,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/24/2025,1.00,1.00,$38.33,$38.15
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/21/2025,1.00,3.00,$113.00,$112.46
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/17/2025,1.00,6.00,$218.00,$60.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201065,Green River 1/1 L Btl,9/22/2025,1.00,3.00,$55.00,$21.39
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,10/14/2025,1.00,3.00,$113.00,$34.46
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201065,Green River 1/1 L Btl,5/27/2026,1.00,8.00,$132.00,($15.64)
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/8/2026,1.00,2.00,$75.33,$22.97
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201054,Green River Wheated 1/750 mL,10/29/2025,1.00,6.00,$138.02,$29.93
Dan Lagala,49045,Liquor World,1475 Bergen Blvd,Fort Lee,Bergen,201053,Green River Rye 1/750 mL,2/4/2025,1.00,6.00,$154.00,$45.91
Dan Lagala,49044,Linwood Wine-Hudson Light,675 Park Ave,Fort Lee,Bergen,201054,Green River Wheated 1/750 mL,10/30/2025,1.00,6.00,$148.02,$39.93
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/18/2025,1.00,2.00,$75.33,$22.97
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201054,Green River Wheated 1/750 mL,10/14/2025,1.00,3.00,$76.00,$21.96
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/18/2025,1.00,3.00,$102.00,$31.46
Dan Lagala,49045,Liquor World,1475 Bergen Blvd,Fort Lee,Bergen,201052,Green River Full Proof 1/750 mL,2/4/2025,1.00,6.00,$218.00,$60.91
Dan Lagala,49045,Liquor World,1475 Bergen Blvd,Fort Lee,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/4/2025,1.00,6.00,$196.00,$54.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201054,Green River Wheated 1/750 mL,2/3/2026,1.00,6.00,$154.00,$45.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,7/8/2026,1.00,2.00,$75.33,$22.97
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,6/23/2025,1.00,3.00,$113.00,$34.46
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,4/30/2026,1.00,6.00,$218.00,$60.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201053,Green River Rye 1/750 mL,11/3/2025,1.00,2.00,$51.33,$15.30
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201065,Green River 1/1 L Btl,11/3/2025,1.00,12.00,$198.00,$63.55
Dan Lagala,44009,Metro Liquor (Cliffside Park),341 Gorge Rd.,Cliffside Park,Sales,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/5/2025,1.00,1.00,$37.67,$11.49
Dan Lagala,49045,Liquor World,1475 Bergen Blvd,Fort Lee,Bergen,201054,Green River Wheated 1/750 mL,2/4/2025,1.00,6.00,$154.00,$45.91
Dan Lagala,49044,Linwood Wine-Hudson Light,675 Park Ave,Fort Lee,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/22/2025,1.00,6.00,$218.00,$216.91
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201053,Green River Rye 1/750 mL,1/8/2026,1.00,6.00,$154.00,$45.91
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/30/2026,1.00,6.00,$218.00,$60.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,6/23/2025,1.00,3.00,$113.00,$34.46
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201051,Green River Bourbon 1/750 mL Btl,1/14/2026,1.00,12.00,$276.04,$59.86
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,7/8/2026,1.00,2.00,$69.33,$22.30
Dan Lagala,49045,Liquor World,1475 Bergen Blvd,Fort Lee,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/4/2025,1.00,6.00,$218.00,$60.91
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201053,Green River Rye 1/750 mL,9/22/2025,1.00,3.00,$81.00,$26.96
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201051,Green River Bourbon 1/750 mL Btl,10/29/2025,1.00,6.00,$138.02,$29.93
Dan Lagala,43013,Buy Rite Of Fairview,201 Broad Ave,Fairview,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/3/2026,1.00,2.00,$81.33,$28.97
Dan Lagala,49027,Linwood Wine-Linwood Plaza,102 Linwood Plaza,Fort Lee,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,9/18/2025,1.00,6.00,$208.00,$66.91
