Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   8/1/2026 - 8/31/2026,Case Equivalents   8/1/2026 - 8/31/2026,Units   8/1/2026 - 8/31/2026
Jaime Colonna,28001,One Stop Wine (A) & Liq,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/12/2026,1.00,1.00,1.00,1.00
Jaime Colonna,170132,Cork City Pub,8222,Doc's Pumpkin 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Doc's,8/13/2026,1.00,1.00,6.89,1.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,7766,Evil Genius Trick or Treat Chocolate Pumpkin Porter 4/6/12 oz Can,Case Beer,4/6/12oz Can,Evil Genius,8/12/2026,1.00,1.00,3.00,3.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/5/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170076,Grand View Wine & Liquor,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/20/2026,1.00,1.00,1.00,1.00
Jaime Colonna,172015,Daniels Wine And Liq,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/5/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170021,Jersey City Buy Rite (A),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/25/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170248,Coolvines Powerhouse,3336,Hofbrau Oktoberfest 6/4/16.9 oz Can,Case Beer,6/4/16.9oz Can,Hofbrau Usa,8/19/2026,1.00,1.00,4.23,3.00
Jaime Colonna,173068,The Hutten Tavern,4378,Southern Tier Pumking Imperial Pumpkin Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Southern Tier,8/26/2026,1.00,1.00,6.94,3.00
Jaime Colonna,170248,Coolvines Powerhouse,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/25/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170137,Giannone Wine & Liq(#2),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/21/2026,1.00,1.00,2.80,3.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/26/2026,1.00,1.00,8.00,8.00
Jaime Colonna,170020,Hoboken Beer & Soda,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/19/2026,1.00,1.00,20.00,20.00
Jaime Colonna,171117,Delite Market,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/21/2026,1.00,1.00,4.00,4.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/5/2026,1.00,1.00,4.67,5.00
Jaime Colonna,171015,Uncorked Wines & Spirits - Hoboken NJ,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/19/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/12/2026,1.00,1.00,10.00,10.00
Jaime Colonna,171018,Urban Coal House,4377,Southern Tier Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Southern Tier,8/19/2026,1.00,1.00,13.78,2.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/5/2026,1.00,1.00,5.00,5.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/5/2026,1.00,1.00,5.60,6.00
Jaime Colonna,171018,Urban Coal House,675,Montauk Pumpkin Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Montauk,8/19/2026,1.00,1.00,13.78,2.00
Jaime Colonna,170036,Cork Wines & Spirits (Harrison),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/21/2026,1.00,1.00,0.93,1.00
Jaime Colonna,170068,Central Ave Liquors,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/7/2026,1.00,1.00,1.87,2.00
Jaime Colonna,170021,Jersey City Buy Rite (A),8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/4/2026,1.00,1.00,6.67,5.00
Jaime Colonna,170021,Jersey City Buy Rite (A),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/4/2026,1.00,1.00,25.00,25.00
Jaime Colonna,170132,Cork City Pub,7709,Evil Genius Trick Or Treat Chocolate Pumpkin Porter 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Evil Genius,8/13/2026,1.00,1.00,2.31,1.00
Jaime Colonna,170125,Hudson Vine (A),10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/4/2026,1.00,1.00,2.80,3.00
Jaime Colonna,170068,Central Ave Liquors,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/11/2026,1.00,1.00,8.00,8.00
Jaime Colonna,170021,Jersey City Buy Rite (A),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/4/2026,1.00,1.00,4.67,5.00
Jaime Colonna,170076,Grand View Wine & Liquor,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/20/2026,1.00,1.00,0.93,1.00
Jaime Colonna,171018,Urban Coal House,5213,Great Lakes Oktoberfest Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Great Lakes,8/19/2026,1.00,1.00,6.89,1.00
Jaime Colonna,170220,Sprove Marketplace,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/5/2026,1.00,1.00,1.87,2.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/5/2026,1.00,1.00,4.00,3.00
Jaime Colonna,170076,Grand View Wine & Liquor,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/20/2026,1.00,1.00,1.00,1.00
Jaime Colonna,170036,Cork Wines & Spirits (Harrison),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/14/2026,1.00,1.00,0.93,1.00
Jaime Colonna,173060,8th Street Tavern,4377,Southern Tier Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Southern Tier,8/5/2026,1.00,1.00,68.89,10.00
Jaime Colonna,173055,Hoboken Vine,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/7/2026,1.00,1.00,6.00,6.00
Jaime Colonna,170154,White Star Harbor Bar(P),5213,Great Lakes Oktoberfest Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Great Lakes,8/12/2026,1.00,1.00,6.89,1.00
Jaime Colonna,170021,Jersey City Buy Rite (A),11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/25/2026,1.00,1.00,5.00,5.00
Jaime Colonna,171117,Delite Market,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/21/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170068,Central Ave Liquors,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/11/2026,1.00,1.00,6.00,6.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/26/2026,1.00,1.00,2.80,3.00
Jaime Colonna,170037,Willow Grocery Liq.,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/18/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170248,Coolvines Powerhouse,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/19/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170021,Jersey City Buy Rite (A),7766,Evil Genius Trick or Treat Chocolate Pumpkin Porter 4/6/12 oz Can,Case Beer,4/6/12oz Can,Evil Genius,8/4/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/12/2026,1.00,1.00,4.67,5.00
Jaime Colonna,170008,Zeppelin Hall (Z),3304,Hofbrau Oktoberfest 13.2 Gal Keg,Keg Beer,50 Liter Keg (13.2 Gal),Hofbrau Usa,8/19/2026,1.00,1.00,35.22,6.00
Jaime Colonna,173055,Hoboken Vine,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/6/2026,1.00,1.00,2.00,2.00
Jaime Colonna,17026,Wine Dad's Jersey City,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/26/2026,1.00,1.00,12.00,12.00
Jaime Colonna,170021,Jersey City Buy Rite (A),10522,Weihenstephan Festbier 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Weihenstephaner,8/4/2026,1.00,1.00,4.67,5.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/5/2026,1.00,1.00,10.00,10.00
Jaime Colonna,170255,Liquor House,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/21/2026,1.00,1.00,2.67,2.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/19/2026,1.00,1.00,8.00,8.00
Jaime Colonna,173064,The Thirsty Quaker (P),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/7/2026,1.00,1.00,1.00,1.00
Jaime Colonna,170068,Central Ave Liquors,10418,Paulaner Oktoberfest Marzen 2/12/11.2 oz Btl,Case Beer,2/12/11.2oz NR,Paulaner,8/12/2026,1.00,1.00,1.87,2.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/12/2026,1.00,1.00,10.00,10.00
Jaime Colonna,173064,The Thirsty Quaker (P),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/7/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170020,Hoboken Beer & Soda,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/19/2026,1.00,1.00,24.00,24.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/5/2026,1.00,1.00,4.67,5.00
Jaime Colonna,170118,Madison Bar & Grill,4377,Southern Tier Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Southern Tier,8/25/2026,1.00,1.00,55.11,8.00
Jaime Colonna,17026,Wine Dad's Jersey City,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/26/2026,1.00,1.00,11.21,12.00
Jaime Colonna,173064,The Thirsty Quaker (P),4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/7/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170068,Central Ave Liquors,11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/11/2026,1.00,1.00,1.00,1.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/12/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170137,Giannone Wine & Liq(#2),8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/21/2026,1.00,1.00,2.67,2.00
Jaime Colonna,173041,Blue Ribbon Wine/Liq/Groc,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/19/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170068,Central Ave Liquors,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/12/2026,1.00,1.00,3.74,4.00
Jaime Colonna,28001,One Stop Wine (A) & Liq,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/12/2026,1.00,1.00,1.00,1.00
Jaime Colonna,170282,The Hoboken Biergarten,3304,Hofbrau Oktoberfest 13.2 Gal Keg,Keg Beer,50 Liter Keg (13.2 Gal),Hofbrau Usa,8/20/2026,1.00,1.00,5.87,1.00
Jaime Colonna,170021,Jersey City Buy Rite (A),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/18/2026,1.00,1.00,1.00,1.00
Jaime Colonna,173055,Hoboken Vine,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/7/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170021,Jersey City Buy Rite (A),11639,Southern Tier Harvest Autumn IPA 4/6/12 oz Can,Case Beer,4/6/12oz Can,Southern Tier,8/12/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170258,Village Wine & Liquors Ii,4376,Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/7/2026,1.00,1.00,5.00,5.00
Jaime Colonna,173064,The Thirsty Quaker (P),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/7/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170137,Giannone Wine & Liq(#2),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/21/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170068,Central Ave Liquors,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/12/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170068,Central Ave Liquors,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/12/2026,1.00,1.00,1.18,1.00
Jaime Colonna,17026,Wine Dad's Jersey City,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/26/2026,1.00,1.00,15.00,15.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/12/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170021,Jersey City Buy Rite (A),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/4/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170137,Giannone Wine & Liq(#2),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/21/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170132,Cork City Pub,676,Montauk Pumpkin Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Montauk,8/13/2026,1.00,1.00,4.63,2.00
Jaime Colonna,173041,Blue Ribbon Wine/Liq/Groc,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/19/2026,1.00,1.00,2.80,3.00
Jaime Colonna,173064,The Thirsty Quaker (P),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/7/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170255,Liquor House,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/21/2026,1.00,1.00,-1.00,-1.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/26/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170068,Central Ave Liquors,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/7/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170132,Cork City Pub,11667,Southern Tier Maple Warlock Imperial Pumpkin Stout 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Southern Tier,8/13/2026,1.00,1.00,2.31,1.00
Jaime Colonna,170068,Central Ave Liquors,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/11/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,10417,Paulaner Oktoberfest Marzen 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Paulaner,8/26/2026,1.00,1.00,4.67,5.00
Jaime Colonna,170008,Zeppelin Hall (Z),3304,Hofbrau Oktoberfest 13.2 Gal Keg,Keg Beer,50 Liter Keg (13.2 Gal),Hofbrau Usa,8/5/2026,1.00,1.00,23.48,4.00
Jaime Colonna,170137,Giannone Wine & Liq(#2),8219,Doc's Pumpkin 1/12/22 oz Btl,Case Cider,12/22oz NR,Doc's,8/21/2026,1.00,1.00,1.83,2.00
Jaime Colonna,173054,10th & Willow Bar & Grill,4377,Southern Tier Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Southern Tier,8/7/2026,1.00,1.00,27.56,4.00
Jaime Colonna,170018,ShopRite Wines & Spirits of Hoboken,11640,Victory FestBier 4/6/12 oz Can,Case Beer,4/6/12oz Can,Victory,8/12/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170002,Alvins W&L (P),674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/25/2026,1.00,1.00,3.00,3.00
Jaime Colonna,173041,Blue Ribbon Wine/Liq/Groc,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/19/2026,1.00,1.00,5.00,5.00
Jaime Colonna,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/5/2026,1.00,1.00,3.00,3.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/26/2026,1.00,1.00,5.00,5.00
Jaime Colonna,170179,Shop Rite/Metro Plaza,11665,Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,Case Beer,6/4/12oz NR,Southern Tier,8/26/2026,1.00,1.00,2.00,2.00
Jaime Colonna,170021,Jersey City Buy Rite (A),5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/4/2026,1.00,1.00,15.00,15.00
Jayson Romine,230427,ShopRite Wine & Spirits of Newton#830,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/18/2026,1.00,1.00,1.00,1.00
Jayson Romine,191408,Super Saver Liq,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/14/2026,1.00,1.00,4.00,4.00
Jayson Romine,231315,Woody's Liq Shop (A),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/26/2026,1.00,1.00,5.00,5.00
Jayson Romine,231316,Patricks Wine Barn,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/6/2026,1.00,1.00,4.00,4.00
Jayson Romine,191302,Liquor Factory I Landing,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/6/2026,1.00,1.00,2.00,2.00
Jayson Romine,230105,ShopRite Wines & Spirits of Sparta,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/14/2026,1.00,1.00,15.00,15.00
Jayson Romine,231308,Wantage Plaza Liq Outlet,3330,Hofbrau Oktoberfest 2/5 L Keg Can,Case Beer,2/5 Liter Keg,Hofbrau Usa,8/14/2026,1.00,1.00,5.90,5.00
Jayson Romine,230114,Liquor Factory III Sparta,4699,Sierra Nevada Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Sierra Nevada,8/17/2026,1.00,1.00,2.00,2.00
Jayson Romine,230441,Wine Country Newton,12142,Dogfish Head Punkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Dogfish Head Beer,8/14/2026,1.00,1.00,3.00,3.00
Jayson Romine,191302,Liquor Factory I Landing,4785,Yuengling Oktoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Yuengling Oktoberfest,8/6/2026,1.00,1.00,5.00,5.00
Jayson Romine,191702,Liquor Factory VI Byram,8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/3/2026,1.00,1.00,5.33,4.00
Jayson Romine,230105,ShopRite Wines & Spirits of Sparta,674,Montauk Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Montauk,8/12/2026,1.00,1.00,4.00,4.00
Jayson Romine,230905,ShopRite Wines & Spirits of Franklin,8219,Doc's Pumpkin 1/12/22 oz Btl,Case Cider,12/22oz NR,Doc's,8/12/2026,1.00,1.00,1.83,2.00
Jayson Romine,230412,USA Wine Traders Club Of Newton (A),5324,Great Lakes Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Great Lakes,8/10/2026,1.00,1.00,2.00,2.00
Jayson Romine,191702,Liquor Factory VI Byram,7766,Evil Genius Trick or Treat Chocolate Pumpkin Porter 4/6/12 oz Can,Case Beer,4/6/12oz Can,Evil Genius,8/3/2026,1.00,1.00,3.00,3.00
Jayson Romine,191010,Liquor Factory II Jefferson,3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/11/2026,1.00,1.00,0.00,0.00
Jayson Romine,191702,Liquor Factory VI Byram,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/3/2026,1.00,1.00,2.00,2.00
Jayson Romine,231501,Highland General Store,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/12/2026,1.00,1.00,1.00,1.00
Jayson Romine,230314,Liquor Factory V Andover,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/3/2026,1.00,1.00,5.00,5.00
Jayson Romine,231215,Mac & Lindy's W & S (A),4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/12/2026,1.00,1.00,5.00,5.00
Jayson Romine,191302,Liquor Factory I Landing,5830,Point Whole Hog Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Whole Hog,8/6/2026,1.00,1.00,4.00,4.00
Jayson Romine,230924,Sussex Co.Discount Liq(P),13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/26/2026,1.00,1.00,1.00,1.00
Jayson Romine,231215,Mac & Lindy's W & S (A),13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/5/2026,1.00,1.00,1.00,1.00
Jayson Romine,191702,Liquor Factory VI Byram,8219,Doc's Pumpkin 1/12/22 oz Btl,Case Cider,12/22oz NR,Doc's,8/3/2026,1.00,1.00,0.92,1.00
Jayson Romine,230314,Liquor Factory V Andover,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/3/2026,1.00,1.00,2.00,2.00
Jayson Romine,191302,Liquor Factory I Landing,13134,Cape May Oktoberfest 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/6/2026,1.00,1.00,3.00,3.00
Jayson Romine,230412,USA Wine Traders Club Of Newton (A),3320,Hofbrau Oktoberfest 4/6/11.2 oz Btl,Case Beer,4/6/11.2oz NR,Hofbrau Usa,8/3/2026,1.00,1.00,1.87,2.00
Jayson Romine,231501,Highland General Store,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/12/2026,1.00,1.00,1.00,1.00
Jayson Romine,191526,Liquor Factory IV Hopatcong,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/14/2026,1.00,1.00,15.00,15.00
Jayson Romine,231215,Mac & Lindy's W & S (A),8235,Doc's Pumpkin Cider (Fall) 6/4/16 oz Can,Case Cider,6/4/16oz Can,Doc's,8/19/2026,1.00,1.00,6.67,5.00
Jayson Romine,230911,The Right Bottle,4748,Yuengling Oktoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Yuengling Oktoberfest,8/5/2026,1.00,1.00,5.00,5.00
Jayson Romine,230314,Liquor Factory V Andover,13137,Cape May Pick of The Batch Pumpkin Ale 4/6/12 oz Can,Case Beer,4/6/12oz Can,Cape May,8/3/2026,1.00,1.00,3.00,3.00
