Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   8/1/2025 - 8/31/2025,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   8/1/2025 - 8/31/2025,Placement Count   8/1/2026 - 8/31/2026,Units   8/1/2025 - 8/31/2025,Units   8/1/2026 - 8/31/2026
Jim Heaney,24011,Shoppers Vineyard (A),3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,20.00,
Jim Heaney,24016,Broad Liquors (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Jim Heaney,30005,Rutherford Wine (A),4046,Sam Adams Octoberfest 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Samuel Adams,8/20/2025,1.00,,1.00,,1.00,
Jim Heaney,23003,Pete's Liquors,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/27/2025,1.00,,1.00,,2.00,
Jim Heaney,14001,Wine & Bev. Depot (A),3813,Sam Adams Octoberfest 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Samuel Adams,8/21/2025,1.00,,1.00,,1.00,
Jim Heaney,24020,US#1 Wine & Liquor,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,-1.00,
Jim Heaney,25008,Clifton Commons S & W,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/17/2026,,1.00,,1.00,,7.00
Jim Heaney,30006,Forest Dairy (A),3840,Sam Adams Cold Snap 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,-1.00,
Jim Heaney,30006,Forest Dairy (A),3815,Sam Adams Holiday White Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,-1.00,
Jim Heaney,24017,Rainbow Liquor (P),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,10.00,
Jim Heaney,25008,Clifton Commons S & W,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/17/2026,,1.00,,1.00,,2.00
Jim Heaney,29013,Lyndhurst Liquors (P),4045,Sam Adams Summer Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Samuel Adams,8/13/2025,1.00,,1.00,,1.00,
Jim Heaney,24016,Broad Liquors (A),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/5/2025,1.00,,1.00,,4.00,
Jim Heaney,28007,Metro Liquors (North Arlington),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/8/2025,1.00,,1.00,,3.00,
Jim Heaney,28012,Lucky 7 (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/13/2025,1.00,,1.00,,10.00,
Jim Heaney,24011,Shoppers Vineyard (A),3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/29/2025,1.00,,1.00,,5.00,
Jim Heaney,25008,Clifton Commons S & W,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,5.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/25/2025,1.00,,1.00,,1.00,
Jim Heaney,28007,Metro Liquors (North Arlington),3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/1/2025,1.00,,1.00,,4.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/17/2026,,1.00,,1.00,,2.00
Jim Heaney,25008,Clifton Commons S & W,4054,Sam Adams Cherry Bomb 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Samuel Adams,8/17/2026,,1.00,,1.00,,1.00
Jim Heaney,24005,Henry's Liquors,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,1.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/17/2026,,1.00,,1.00,,2.00
Jim Heaney,29013,Lyndhurst Liquors (P),4044,Sam Adams Boston Lager 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Samuel Adams,8/13/2025,1.00,,1.00,,1.00,
Jim Heaney,25042,Town Liquors,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2025,1.00,,1.00,,2.00,
Jim Heaney,24016,Broad Liquors (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,3.00,
Jim Heaney,14001,Wine & Bev. Depot (A),3862,Sam Adams Octoberfest 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/21/2025,1.00,,1.00,,2.00,
Jim Heaney,13008,Little Falls Liq(P),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2026,,1.00,,1.00,,4.00
Jim Heaney,25008,Clifton Commons S & W,3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,5.00
Jim Heaney,23003,Pete's Liquors,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2025,1.00,,1.00,,1.00,
Jim Heaney,29003,Liquor Shed,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/19/2026,,1.00,,1.00,,2.00
Jim Heaney,23003,Pete's Liquors,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/27/2025,1.00,,1.00,,1.00,
Jim Heaney,25008,Clifton Commons S & W,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/6/2026,,1.00,,1.00,,8.00
Jim Heaney,25008,Clifton Commons S & W,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2025,1.00,,1.00,,10.00,
Jim Heaney,24011,Shoppers Vineyard (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/15/2025,1.00,,1.00,,2.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,1.00
Jim Heaney,23007,Field Liquors (A),3840,Sam Adams Cold Snap 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,-3.00,
Jim Heaney,24017,Rainbow Liquor (P),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,3.00,
Jim Heaney,30003,Mason's Cellar (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/28/2025,1.00,,1.00,,10.00,
Jim Heaney,13008,Little Falls Liq(P),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,3.00
Jim Heaney,24016,Broad Liquors (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2025,1.00,,1.00,,5.00,
Jim Heaney,28007,Metro Liquors (North Arlington),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/28/2025,1.00,,1.00,,10.00,
Jim Heaney,24017,Rainbow Liquor (P),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,2.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/25/2025,1.00,,1.00,,1.00,
Jim Heaney,24017,Rainbow Liquor (P),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/4/2026,,1.00,,1.00,,5.00
Jim Heaney,24002,Swizzle Stick Liq (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,5.00,
Jim Heaney,28011,Liquor Mart (North Arlington),4046,Sam Adams Octoberfest 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Samuel Adams,8/25/2025,1.00,,1.00,,2.00,
Jim Heaney,23003,Pete's Liquors,3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/5/2026,,1.00,,1.00,,2.00
Jim Heaney,13008,Little Falls Liq(P),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,5.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,2.00
Jim Heaney,28011,Liquor Mart (North Arlington),3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,-1.00,
Jim Heaney,24011,Shoppers Vineyard (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/26/2025,1.00,,1.00,,20.00,
Jim Heaney,24020,US#1 Wine & Liquor,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2025,1.00,,1.00,,7.00,
Jim Heaney,24020,US#1 Wine & Liquor,3815,Sam Adams Holiday White Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2025,1.00,,1.00,,-3.00,
Jim Heaney,23003,Pete's Liquors,3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/27/2025,1.00,,1.00,,2.00,
Jim Heaney,24011,Shoppers Vineyard (A),3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,5.00,
Jim Heaney,24011,Shoppers Vineyard (A),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/11/2026,,1.00,,1.00,,10.00
Jim Heaney,24021,Liquor Stop (P) (Clifton),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/8/2025,1.00,,1.00,,-1.00,
Jim Heaney,23007,Field Liquors (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2025,1.00,,1.00,,1.00,
Jim Heaney,28012,Lucky 7 (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2025,1.00,,1.00,,10.00,
Jim Heaney,25008,Clifton Commons S & W,3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2025,1.00,,1.00,,3.00,
Jim Heaney,24020,US#1 Wine & Liquor,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2025,1.00,,1.00,,2.00,
Jim Heaney,28012,Lucky 7 (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/15/2025,1.00,,1.00,,4.00,
Jim Heaney,14001,Wine & Bev. Depot (A),3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,4.00,
Jim Heaney,30005,Rutherford Wine (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/20/2025,1.00,,1.00,,4.00,
Jim Heaney,28007,Metro Liquors (North Arlington),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/8/2025,1.00,,1.00,,4.00,
Jim Heaney,30005,Rutherford Wine (A),4045,Sam Adams Summer Ale 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Samuel Adams,8/20/2025,1.00,,1.00,,1.00,
Jim Heaney,29003,Liquor Shed,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2025,1.00,,1.00,,10.00,
Jim Heaney,13008,Little Falls Liq(P),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,4.00,
Jim Heaney,23003,Pete's Liquors,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/5/2026,,1.00,,1.00,,2.00
Jim Heaney,30005,Rutherford Wine (A),4043,Sam Adams American Light 5.2 Gal Keg,Keg Beer,5.2 Gal Keg,Samuel Adams,8/3/2026,,1.00,,1.00,,0.00
Jim Heaney,29017,Meadow Fine Liquors,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2025,1.00,,1.00,,4.00,
Jim Heaney,30004,West End Wine & Liq,3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,4.00,
Jim Heaney,24011,Shoppers Vineyard (A),3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,20.00,
Jim Heaney,23003,Pete's Liquors,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/5/2026,,1.00,,1.00,,2.00
Jim Heaney,24011,Shoppers Vineyard (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2026,,1.00,,1.00,,10.00
Jim Heaney,23003,Pete's Liquors,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/27/2025,1.00,,1.00,,2.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,2.00
Jim Heaney,24020,US#1 Wine & Liquor,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2026,,1.00,,1.00,,4.00
Jim Heaney,24011,Shoppers Vineyard (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,20.00,
Jim Heaney,24011,Shoppers Vineyard (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/11/2026,,1.00,,1.00,,15.00
Jim Heaney,14001,Wine & Bev. Depot (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,5.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/25/2025,1.00,,1.00,,6.00,
Jim Heaney,14001,Wine & Bev. Depot (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,3.00,
Jim Heaney,24021,Liquor Stop (P) (Clifton),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/12/2025,1.00,,1.00,,1.00,
Jim Heaney,24011,Shoppers Vineyard (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,3.00,
Jim Heaney,29017,Meadow Fine Liquors,3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2025,1.00,,1.00,,2.00,
Jim Heaney,25008,Clifton Commons S & W,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2025,1.00,,1.00,,5.00,
Jim Heaney,25008,Clifton Commons S & W,3843,Sam Adams Summer Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,3.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,5.00
Jim Heaney,30003,Mason's Cellar (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/8/2025,1.00,,1.00,,1.00,
Jim Heaney,25008,Clifton Commons S & W,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2025,1.00,,1.00,,6.00,
Jim Heaney,13017,On The Rocks,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,1.00,
Jim Heaney,24011,Shoppers Vineyard (A),3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,10.00,
Jim Heaney,24016,Broad Liquors (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2026,,1.00,,1.00,,5.00
Jim Heaney,24016,Broad Liquors (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,1.00
Jim Heaney,28012,Lucky 7 (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2025,1.00,,1.00,,6.00,
Jim Heaney,23003,Pete's Liquors,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,1.00,
Jim Heaney,24011,Shoppers Vineyard (A),3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/21/2026,,1.00,,1.00,,10.00
Jim Heaney,25008,Clifton Commons S & W,3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,3.00,
Jim Heaney,30003,Mason's Cellar (A),3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/8/2025,1.00,,1.00,,2.00,
Jim Heaney,14001,Wine & Bev. Depot (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,3.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,2.00,
Jim Heaney,13008,Little Falls Liq(P),3907,Sam Adams Porch Rocker 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2026,,1.00,,1.00,,-5.00
Jim Heaney,23003,Pete's Liquors,3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/5/2026,,1.00,,1.00,,1.00
Jim Heaney,25008,Clifton Commons S & W,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,3.00
Jim Heaney,25023,Clifton Wine & Liquor,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,3.00,
Jim Heaney,23003,Pete's Liquors,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,2.00,
Jim Heaney,25008,Clifton Commons S & W,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,2.00,
Jim Heaney,24011,Shoppers Vineyard (A),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/14/2025,1.00,,1.00,,10.00,
Jim Heaney,25042,Town Liquors,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2025,1.00,,1.00,,2.00,
Jim Heaney,25023,Clifton Wine & Liquor,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/21/2025,1.00,,1.00,,5.00,
Jim Heaney,29003,Liquor Shed,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/19/2026,,1.00,,1.00,,5.00
Jim Heaney,24011,Shoppers Vineyard (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2026,,1.00,,1.00,,2.00
Jim Heaney,29017,Meadow Fine Liquors,3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/13/2025,1.00,,1.00,,4.00,
Jim Heaney,24011,Shoppers Vineyard (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,5.00,
Jim Heaney,25042,Town Liquors,3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2025,1.00,,1.00,,2.00,
Jim Heaney,25042,Town Liquors,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2025,1.00,,1.00,,2.00,
Jim Heaney,28007,Metro Liquors (North Arlington),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/1/2025,1.00,,1.00,,2.00,
Jim Heaney,24011,Shoppers Vineyard (A),3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/11/2026,,1.00,,1.00,,2.00
Jim Heaney,29009,Quick Buy,3818,Sam Adams Boston Lager 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/13/2026,,1.00,,1.00,,1.00
Jim Heaney,25008,Clifton Commons S & W,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/17/2026,,1.00,,1.00,,5.00
Jim Heaney,24011,Shoppers Vineyard (A),3860,Sam Adams Summer Ale 5.2 Gal Keg,Keg Beer,1/6 BBL Keg (5.2 Gal),Samuel Adams,8/1/2025,1.00,,1.00,,0.00,
Jim Heaney,24011,Shoppers Vineyard (A),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/26/2025,1.00,,1.00,,10.00,
Jim Heaney,30005,Rutherford Wine (A),3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2025,1.00,,1.00,,1.00,
Jim Heaney,24017,Rainbow Liquor (P),3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/26/2025,1.00,,1.00,,-5.00,
Jim Heaney,25008,Clifton Commons S & W,3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,10.00,
Jim Heaney,24011,Shoppers Vineyard (A),3921,Sam Adams Octoberfest 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/14/2025,1.00,,1.00,,10.00,
Jim Heaney,25008,Clifton Commons S & W,3953,Sam Adams Jack-O Pumpkin Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2026,,1.00,,1.00,,4.00
Jim Heaney,29012,Riverside Liquors,4016,Sam Adams Star Spangled Summer Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/15/2025,1.00,,1.00,,3.00,
Jim Heaney,28011,Liquor Mart (North Arlington),3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/25/2025,1.00,,1.00,,3.00,
Jim Heaney,24002,Swizzle Stick Liq (A),3821,Sam Adams Cherry Wheat 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2025,1.00,,1.00,,3.00,
Jim Heaney,25008,Clifton Commons S & W,3954,Sam Adams Jack-O Pumpkin Ale 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/18/2025,1.00,,1.00,,7.00,
Jim Heaney,13008,Little Falls Liq(P),3918,Sam Adams Octoberfest 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,4.00
Jim Heaney,25008,Clifton Commons S & W,3854,Sam Adams Fall Legends Variety 2/12/12 oz Can,Case Beer,2/12/12oz Can,Samuel Adams,8/7/2026,,1.00,,1.00,,8.00
Jim Heaney,25023,Clifton Wine & Liquor,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/21/2025,1.00,,1.00,,5.00,
Jim Heaney,30004,West End Wine & Liq,3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/14/2025,1.00,,1.00,,5.00,
Jim Heaney,24016,Broad Liquors (A),3817,Sam Adams Boston Lager 2/12/12 oz Btl,Case Beer,2/12/12oz NR,Samuel Adams,8/18/2026,,1.00,,1.00,,3.00
Jim Heaney,13008,Little Falls Liq(P),3919,Sam Adams Octoberfest 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/7/2026,,1.00,,1.00,,4.00
Jim Heaney,29003,Liquor Shed,3844,Sam Adams Summer Ale 4/6/12 oz Btl,Case Beer,4/6/12oz NR,Samuel Adams,8/20/2025,1.00,,1.00,,-1.00,
