cust,name,rep,premise,city,brand,package,prog_cases,post_cases,rebuys
80040,Biagio's,Nick Melissari,On Premise,Paramus,Lite,15.5 Gal Keg,10,4,2
80040,Biagio's,Nick Melissari,On Premise,Paramus,Lite,4/6/12oz NR,10,0,0
80040,Biagio's,Nick Melissari,On Premise,Paramus,Lite,24/12oz NR,120,100,5
80040,Biagio's,Nick Melissari,On Premise,Paramus,Peroni,15.5 Gal Keg,1,1,1
80040,Biagio's,Nick Melissari,On Premise,Paramus,Peroni,4/6/11.2oz NR,1,0,0
80042,Olive Garden Paramus,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,2,2,2
80042,Olive Garden Paramus,Nick Melissari,On Premise,Paramus,Coors Light,24/12oz NR,2,0,0
80042,Olive Garden Paramus,Nick Melissari,On Premise,Paramus,Lite,4/6/12oz NR,3,1,1
80042,Olive Garden Paramus,Nick Melissari,On Premise,Paramus,Peroni,4/6/11.2oz NR,6,3,3
80054,Chili's Paramus,Nick Melissari,On Premise,Paramus,Coors Light,1/4 BBL Keg (7.75 Gal),20,11,7
80054,Chili's Paramus,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,2,1,1
80054,Chili's Paramus,Nick Melissari,On Premise,Paramus,Lite,1/4 BBL Keg (7.75 Gal),8,4,3
80054,Chili's Paramus,Nick Melissari,On Premise,Paramus,Lite,4/6/12oz NR,1,3,2
80057,On The Border Paramus,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,1,0,0
80061,The Green Lounge,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,5,3,2
80061,The Green Lounge,Nick Melissari,On Premise,Paramus,Lite,1/4 BBL Keg (7.75 Gal),2,2,1
80061,The Green Lounge,Nick Melissari,On Premise,Paramus,Lite,4/6/12oz NR,3,0,0
80062,Hampton Inn Paramus,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,4,3,2
80063,Eddie V's,Nick Melissari,On Premise,Paramus,Coors Light,4/6/12oz NR,3,3,3
80063,Eddie V's,Nick Melissari,On Premise,Paramus,Lite,4/6/12oz NR,2,0,0
80063,Eddie V's,Nick Melissari,On Premise,Paramus,Peroni,4/6/11.2oz NR,7,3,2
85003,Arturo's Restaurnt,Nick Melissari,On Premise,Midland Park,Coors Light,4/6/12oz NR,6,2,1
85003,Arturo's Restaurnt,Nick Melissari,On Premise,Midland Park,Lite,4/6/12oz NR,2,1,1
85003,Arturo's Restaurnt,Nick Melissari,On Premise,Midland Park,Peroni,15.5 Gal Keg,3,3,3
88002,Nellie's Place (P),Nick Melissari,On Premise,Waldwick,Coors Light,15.5 Gal Keg,15,8,4
88002,Nellie's Place (P),Nick Melissari,On Premise,Waldwick,Coors Light,24/12oz NR,29,8,2
88002,Nellie's Place (P),Nick Melissari,On Premise,Waldwick,Lite,15.5 Gal Keg,14,7,4
88002,Nellie's Place (P),Nick Melissari,On Premise,Waldwick,Lite,24/12oz NR,30,13,3
88002,Nellie's Place (P),Nick Melissari,On Premise,Waldwick,Peroni,1/4 BBL Keg (7.75 Gal),1,0,0
88003,W's Village Grille,Nick Melissari,On Premise,Waldwick,Coors Light,15.5 Gal Keg,6,3,3
88003,W's Village Grille,Nick Melissari,On Premise,Waldwick,Coors Light,24/12oz NR,20,0,0
88003,W's Village Grille,Nick Melissari,On Premise,Waldwick,Lite,24/12oz NR,26,20,2
88003,W's Village Grille,Nick Melissari,On Premise,Waldwick,Lite,2/12/12oz NR,10,0,0
88003,W's Village Grille,Nick Melissari,On Premise,Waldwick,Peroni,15.5 Gal Keg,3,1,1
88006,Andrea's Restaurant,Nick Melissari,On Premise,Waldwick,Coors Light,2/12/12oz NR,2,0,0
88006,Andrea's Restaurant,Nick Melissari,On Premise,Waldwick,Peroni,4/6/11.2oz NR,2,0,0
88007,Charlie's Place,Nick Melissari,On Premise,Waldwick,Coors Light,15.5 Gal Keg,4,3,1
88007,Charlie's Place,Nick Melissari,On Premise,Waldwick,Lite,24/12oz NR,13,8,2
88007,Charlie's Place,Nick Melissari,On Premise,Waldwick,Peroni,4/6/11.2oz NR,11,9,2
88008,American Lgn (P) (Waldwick),Nick Melissari,On Premise,Waldwick,Coors,4/6/12oz NR,4,0,0
88008,American Lgn (P) (Waldwick),Nick Melissari,On Premise,Waldwick,Coors Light,24/12oz NR,5,0,0
88008,American Lgn (P) (Waldwick),Nick Melissari,On Premise,Waldwick,Lite,24/12oz NR,28,9,2
89001,Savini Rest (A),Nick Melissari,On Premise,Allendale,Coors Light,24/12oz NR,10,10,1
89001,Savini Rest (A),Nick Melissari,On Premise,Allendale,Lite,24/12oz NR,4,7,3
89001,Savini Rest (A),Nick Melissari,On Premise,Allendale,Peroni,2/12/11.2oz NR,10,11,2
89001,Savini Rest (A),Nick Melissari,On Premise,Allendale,Peroni,4/6/11.2oz NR,15,0,0
89002,Allendale Bar & Grill,Nick Melissari,On Premise,Allendale,Coors Light,24/12oz NR,40,30,3
89002,Allendale Bar & Grill,Nick Melissari,On Premise,Allendale,Lite,15.5 Gal Keg,20,11,6
89002,Allendale Bar & Grill,Nick Melissari,On Premise,Allendale,Lite,24/12oz NR,50,30,3
89002,Allendale Bar & Grill,Nick Melissari,On Premise,Allendale,Peroni,1/4 BBL Keg (7.75 Gal),1,1,1
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Coors Light,1/4 BBL Keg (7.75 Gal),3,0,0
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Coors Light,24/12oz NR,9,8,4
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Lite,1/4 BBL Keg (7.75 Gal),14,10,5
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Lite,24/12oz NR,13,13,5
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Peroni,15.5 Gal Keg,10,10,5
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Peroni,1/4 BBL Keg (7.75 Gal),12,0,0
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,On Premise,Ramsey,Peroni,4/6/11.2oz NR,6,2,2
92004,Brothers Smokehouse,Nick Melissari,On Premise,Ramsey,Coors Light,4/6/12oz NR,4,5,5
92004,Brothers Smokehouse,Nick Melissari,On Premise,Ramsey,Coors Light,24/12oz NR,2,0,0
92004,Brothers Smokehouse,Nick Melissari,On Premise,Ramsey,Lite,15.5 Gal Keg,3,1,1
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Coors,15.5 Gal Keg,14,6,3
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Coors Light,4/6/12oz NR,30,24,6
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Coors Light,24/12oz NR,8,0,0
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Lite,4/6/12oz NR,30,16,6
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Lite,24/12oz NR,8,0,0
92005,Kinchley's,Nick Melissari,On Premise,Ramsey,Lite,18/12oz NR,5,0,0
92006,Chili's Ramsey (A),Nick Melissari,On Premise,Ramsey,Coors Light,1/4 BBL Keg (7.75 Gal),7,6,5
92006,Chili's Ramsey (A),Nick Melissari,On Premise,Ramsey,Coors Light,4/6/12oz NR,2,2,2
92006,Chili's Ramsey (A),Nick Melissari,On Premise,Ramsey,Lite,15.5 Gal Keg,6,5,5
92006,Chili's Ramsey (A),Nick Melissari,On Premise,Ramsey,Lite,4/6/12oz NR,3,1,1
92007,Brady's At(A)The Station,Nick Melissari,On Premise,Ramsey,Coors,4/6/12oz NR,9,6,3
92007,Brady's At(A)The Station,Nick Melissari,On Premise,Ramsey,Coors Light,24/12oz NR,96,43,6
92007,Brady's At(A)The Station,Nick Melissari,On Premise,Ramsey,Lite,15.5 Gal Keg,25,14,8
92007,Brady's At(A)The Station,Nick Melissari,On Premise,Ramsey,Lite,24/12oz NR,129,68,8
92010,Houlihan's Ramsey,Nick Melissari,On Premise,Ramsey,Coors Light,15.5 Gal Keg,3,3,3
92010,Houlihan's Ramsey,Nick Melissari,On Premise,Ramsey,Coors Light,24/12oz NR,16,3,2
92010,Houlihan's Ramsey,Nick Melissari,On Premise,Ramsey,Lite,15.5 Gal Keg,8,4,4
92012,The Shannon Rose/Ramsey,Nick Melissari,On Premise,Ramsey,Coors Light,15.5 Gal Keg,12,4,2
92012,The Shannon Rose/Ramsey,Nick Melissari,On Premise,Ramsey,Lite,24/12oz NR,70,20,2
92012,The Shannon Rose/Ramsey,Nick Melissari,On Premise,Ramsey,Lite,2/12/12oz NR,10,10,1
92013,Varka,Nick Melissari,On Premise,Ramsey,Coors Light,4/6/12oz NR,15,7,3
92013,Varka,Nick Melissari,On Premise,Ramsey,Coors Light,2/12/12oz NR,3,0,0
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Coors Light,15.5 Gal Keg,7,5,4
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Coors Light,24/16oz Btl,5,23,5
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Lite,4/6/12oz NR,5,25,5
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Lite,24/12oz NR,20,5,1
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Lite,2/12/12oz NR,5,0,0
92014,Ramsey Country Clb,Nick Melissari,On Premise,Ramsey,Lite,24/16oz Btl,10,35,7
93002,Roxanne's A),Nick Melissari,On Premise,Mahwah,Coors Light,15.5 Gal Keg,2,2,1
93002,Roxanne's A),Nick Melissari,On Premise,Mahwah,Coors Light,24/12oz NR,23,5,1
93002,Roxanne's A),Nick Melissari,On Premise,Mahwah,Lite,24/12oz NR,13,6,2
93002,Roxanne's A),Nick Melissari,On Premise,Mahwah,Peroni,4/6/11.2oz NR,11,6,2
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Coors Light,15.5 Gal Keg,10,4,2
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Coors Light,24/12oz NR,25,0,0
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Lite,1/4 BBL Keg (7.75 Gal),1,0,0
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Lite,24/12oz NR,20,20,1
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Lite,2/12/12oz NR,20,0,0
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Lite,30/12oz Can,2,2,1
93004,Mahwah B & G (A),Nick Melissari,On Premise,Mahwah,Peroni,1/4 BBL Keg (7.75 Gal),1,0,0
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Coors,4/6/12oz NR,6,3,1
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Coors Light,1/4 BBL Keg (7.75 Gal),1,0,0
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Coors Light,24/12oz NR,55,30,5
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Lite,15.5 Gal Keg,12,4,3
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Lite,24/12oz NR,40,25,5
93005,Mason Jar Restaurant,Nick Melissari,On Premise,Mahwah,Peroni,1/4 BBL Keg (7.75 Gal),1,0,0
93007,Rp Prime Restaurant,Nick Melissari,On Premise,Mahwah,Coors Light,4/6/12oz NR,14,6,2
93007,Rp Prime Restaurant,Nick Melissari,On Premise,Mahwah,Peroni,4/6/11.2oz NR,19,14,3
93008,Nonna's Pizza,Nick Melissari,On Premise,Mahwah,Coors Light,4/6/12oz NR,7,7,3
93008,Nonna's Pizza,Nick Melissari,On Premise,Mahwah,Coors Light,24/12oz NR,5,0,0
93008,Nonna's Pizza,Nick Melissari,On Premise,Mahwah,Lite,4/6/12oz NR,4,0,0
93008,Nonna's Pizza,Nick Melissari,On Premise,Mahwah,Peroni,1/4 BBL Keg (7.75 Gal),8,4,4
93014,Double Tree By Hilton,Nick Melissari,On Premise,Mahwah,Coors Light,24/12oz NR,11,11,6
93014,Double Tree By Hilton,Nick Melissari,On Premise,Mahwah,Lite,24/12oz NR,21,18,5
94002,Trovato's Due (Z),Nick Melissari,On Premise,Oakland,Coors Light,4/6/12oz NR,5,4,3
94002,Trovato's Due (Z),Nick Melissari,On Premise,Oakland,Lite,4/6/12oz NR,5,3,3
94002,Trovato's Due (Z),Nick Melissari,On Premise,Oakland,Lite,24/12oz NR,1,0,0
94002,Trovato's Due (Z),Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,15,8,6
94003,Segovia Tavern,Nick Melissari,On Premise,Oakland,Coors Light,24/12oz NR,30,10,1
94003,Segovia Tavern,Nick Melissari,On Premise,Oakland,Lite,1/4 BBL Keg (7.75 Gal),16,8,3
94003,Segovia Tavern,Nick Melissari,On Premise,Oakland,Peroni,1/4 BBL Keg (7.75 Gal),12,4,2
94003,Segovia Tavern,Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,1,0,0
94003,Segovia Tavern,Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,2,0,0
94004,Hansil's Bar (P),Nick Melissari,On Premise,Oakland,Coors Light,4/6/12oz NR,19,13,4
94004,Hansil's Bar (P),Nick Melissari,On Premise,Oakland,Lite,4/6/12oz NR,35,15,4
94004,Hansil's Bar (P),Nick Melissari,On Premise,Oakland,Lite,24/12oz NR,3,0,0
94004,Hansil's Bar (P),Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,5,1,1
94005,Cenzino's (P),Nick Melissari,On Premise,Oakland,Coors Light,4/6/12oz NR,4,2,1
94005,Cenzino's (P),Nick Melissari,On Premise,Oakland,Coors Light,24/12oz NR,5,0,0
94005,Cenzino's (P),Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,9,5,1
94005,Cenzino's (P),Nick Melissari,On Premise,Oakland,Peroni,4/6/11.2oz NR,1,0,0
94006,Harvest and Ale,Nick Melissari,On Premise,Oakland,Coors Light,15.5 Gal Keg,2,0,0
94006,Harvest and Ale,Nick Melissari,On Premise,Oakland,Coors Light,24/12oz NR,2,0,0
94009,Oakland Diner,Nick Melissari,On Premise,Oakland,Coors Light,4/6/12oz NR,11,4,2
94009,Oakland Diner,Nick Melissari,On Premise,Oakland,Lite,4/6/12oz NR,7,1,1
94010,Portobello Banquets,Nick Melissari,On Premise,Oakland,Coors Light,4/6/12oz NR,15,5,1
94012,Holiday Bowl,Nick Melissari,On Premise,Oakland,Coors Light,24/12oz NR,50,25,1
94012,Holiday Bowl,Nick Melissari,On Premise,Oakland,Lite,24/16oz Btl,100,25,1
94013,Portobello Feasts,Nick Melissari,On Premise,Oakland,Coors Light,15.5 Gal Keg,2,2,2
94013,Portobello Feasts,Nick Melissari,On Premise,Oakland,Coors Light,24/12oz NR,10,0,0
94013,Portobello Feasts,Nick Melissari,On Premise,Oakland,Lite,24/12oz NR,5,5,1
94013,Portobello Feasts,Nick Melissari,On Premise,Oakland,Lite,2/12/12oz NR,10,0,0
94013,Portobello Feasts,Nick Melissari,On Premise,Oakland,Peroni,15.5 Gal Keg,6,5,5
96001,Wyckoff Tavern Kitchen and Bar,Nick Melissari,On Premise,Wyckoff,Coors Light,24/12oz NR,14,6,5
96001,Wyckoff Tavern Kitchen and Bar,Nick Melissari,On Premise,Wyckoff,Lite,15.5 Gal Keg,6,4,4
96001,Wyckoff Tavern Kitchen and Bar,Nick Melissari,On Premise,Wyckoff,Peroni,15.5 Gal Keg,8,3,3
96005,The Brick House (P),Nick Melissari,On Premise,Wyckoff,Coors Light,4/6/12oz NR,21,6,2
96005,The Brick House (P),Nick Melissari,On Premise,Wyckoff,Coors Light,24/12oz NR,11,5,1
96005,The Brick House (P),Nick Melissari,On Premise,Wyckoff,Lite,4/6/12oz NR,34,19,5
96005,The Brick House (P),Nick Melissari,On Premise,Wyckoff,Lite,24/12oz NR,8,0,0
96005,The Brick House (P),Nick Melissari,On Premise,Wyckoff,Peroni,1/4 BBL Keg (7.75 Gal),19,7,3
96006,Blue Moon Mexican Cafe,Nick Melissari,On Premise,Wyckoff,Coors Light,15.5 Gal Keg,33,13,11
96006,Blue Moon Mexican Cafe,Nick Melissari,On Premise,Wyckoff,Coors Light,4/6/12oz NR,9,9,6
96006,Blue Moon Mexican Cafe,Nick Melissari,On Premise,Wyckoff,Lite,4/6/12oz NR,22,16,10
96006,Blue Moon Mexican Cafe,Nick Melissari,On Premise,Wyckoff,Lite,24/12oz NR,3,0,0
96006,Blue Moon Mexican Cafe,Nick Melissari,On Premise,Wyckoff,Peroni,4/6/11.2oz NR,1,0,0
96007,The Original Barn,Nick Melissari,On Premise,Wyckoff,Coors Light,4/6/7oz NR,1,0,0
96007,The Original Barn,Nick Melissari,On Premise,Wyckoff,Coors Light,4/6/12oz NR,7,6,4
96007,The Original Barn,Nick Melissari,On Premise,Wyckoff,Lite,4/6/12oz NR,8,7,5
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Coors Light,4/6/12oz NR,13,8,3
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Coors Light,24/12oz NR,3,0,0
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Lite,4/6/12oz NR,10,8,4
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Lite,24/12oz NR,3,0,0
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Peroni,1/4 BBL Keg (7.75 Gal),8,5,4
96010,Aldo's Italian Rest(Z),Nick Melissari,On Premise,Wyckoff,Peroni,4/6/11.2oz NR,6,0,0
15002,Cost Plus,Office Tell Sell,Off Premise,Woodland Park,Peroni,4/6/11.2oz NR,2,3,1
15002,Cost Plus,Office Tell Sell,Off Premise,Woodland Park,Peroni,4/6/11.2oz NR,2,0,0
15054,Blue Palace (A),Office Tell Sell,On Premise,Paterson,Coors Light,24/12oz NR,3,5,1
21020,Rincon Criollo Restaurant,Office Tell Sell,On Premise,Paterson,Coors Light,24/12oz NR,2,0,0
22009,Paterson Fire Dept,Office Tell Sell,On Premise,Paterson,Coors Light,15.5 Gal Keg,8,2,1
230110,Homestead Rest,Office Tell Sell,On Premise,Sparta,Coors Light,24/12oz NR,3,0,0
230110,Homestead Rest,Office Tell Sell,On Premise,Sparta,Lite,24/12oz NR,2,0,0
36035,Hillside (A) S A C,Office Tell Sell,On Premise,Wallington,Coors Light,24/12oz NR,13,30,2
36035,Hillside (A) S A C,Office Tell Sell,On Premise,Wallington,Lite,4/6/12oz NR,5,3,1
36035,Hillside (A) S A C,Office Tell Sell,On Premise,Wallington,Lite,24/12oz NR,3,6,1
38035,The Elan (P),Office Tell Sell,On Premise,Lodi,Coors Light,24/12oz NR,18,20,4
43014,Patsy's Bistro,Office Tell Sell,On Premise,Fairview,Peroni,4/6/11.2oz NR,6,6,1
47007,Luigi's Rest (P),Office Tell Sell,On Premise,Ridgefield Park,Peroni,1/4 BBL Keg (7.75 Gal),1,1,1
49003,Roberto's Restaurant (P),Office Tell Sell,On Premise,Edgewater,Coors Light,4/6/12oz NR,2,3,1
49003,Roberto's Restaurant (P),Office Tell Sell,On Premise,Edgewater,Lite,4/6/12oz NR,3,3,1
49003,Roberto's Restaurant (P),Office Tell Sell,On Premise,Edgewater,Peroni,4/6/11.2oz NR,3,4,1
49009,Ft Lee Athletic Club,Office Tell Sell,On Premise,Fort Lee,Coors Light,24/12oz NR,2,0,0
49025,Flemings Stkhse (P),Office Tell Sell,On Premise,Edgewater,Peroni,4/6/11.2oz NR,2,2,1
52038,Grissini's Restaurant,Office Tell Sell,On Premise,Englewood Cliff,Coors Light,4/6/12oz NR,3,3,1
52038,Grissini's Restaurant,Office Tell Sell,On Premise,Englewood Cliff,Peroni,4/6/11.2oz NR,13,6,1
52038,Grissini's Restaurant,Office Tell Sell,On Premise,Englewood Cliff,Peroni,4/6/11.2oz NR,7,3,1
53006,Cafe Italiano (Z),Office Tell Sell,On Premise,Englewood Cliff,Coors Light,4/6/12oz NR,1,0,0
53006,Cafe Italiano (Z),Office Tell Sell,On Premise,Englewood Cliff,Peroni,4/6/11.2oz NR,5,0,0
76007,Matsuya,Office Tell Sell,On Premise,Saddle Brook,Coors Light,4/6/12oz NR,2,0,0
76008,Saddle Brook (A) Diner,Office Tell Sell,On Premise,Saddle Brook,Coors Light,4/6/12oz NR,1,4,2
76008,Saddle Brook (A) Diner,Office Tell Sell,On Premise,Saddle Brook,Coors Light,24/12oz NR,2,0,0
78018,Columbian Club (Z),Office Tell Sell,On Premise,Rochelle Park,Coors Light,24/12oz NR,14,12,3
78018,Columbian Club (Z),Office Tell Sell,On Premise,Rochelle Park,Lite,24/12oz NR,10,11,3
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,24/12oz NR,4,2,2
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,4/6/12oz NR,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,2/12/12oz NR,3,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,18/12oz Can,5,1,1
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,1/12/24oz Can,135,59,6
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,15/16oz Btl,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors,18/16oz Btl,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/7oz NR,129,35,5
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/8oz Can,20,10,2
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/12oz NR,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,2/12/12oz NR,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,24/12oz NR,75,36,3
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,30/12oz Can,10,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,18/16oz Btl,1,0,0
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,24/16oz Btl,123,59,7
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,18/16oz Can,13,10,3
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,12/40oz NR,2,2,2
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,1/12/24oz Can,577,160,4
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Coors Light,36/12oz Can,76,50,3
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Lite,4/6/12oz NR,1,2,1
15016,Gene's Liquor,Pablo Lopez,Off Premise,Paterson,Lite,1/12/24oz Can,25,0,0
15018,Diana's Bar (Z),Pablo Lopez,On Premise,Paterson,Coors Light,4/6/7oz NR,155,50,2
15018,Diana's Bar (Z),Pablo Lopez,On Premise,Paterson,Coors Light,24/12oz NR,67,33,4
15030,EL BOHEMIO 2 LIQUOR STORE & BAR,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/7oz NR,50,35,1
15030,EL BOHEMIO 2 LIQUOR STORE & BAR,Pablo Lopez,Off Premise,Paterson,Coors Light,24/12oz NR,85,50,1
15030,EL BOHEMIO 2 LIQUOR STORE & BAR,Pablo Lopez,Off Premise,Paterson,Coors Light,24/16oz Btl,30,35,1
15030,EL BOHEMIO 2 LIQUOR STORE & BAR,Pablo Lopez,Off Premise,Paterson,Coors Light,1/12/24oz Can,200,200,2
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors,1/12/24oz Can,20,25,2
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/7oz NR,23,5,1
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors Light,4/6/8oz Can,5,5,1
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors Light,24/16oz Btl,10,10,2
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors Light,1/12/24oz Can,135,75,2
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Coors Light,36/12oz Can,110,70,4
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Lite,1/12/24oz Can,5,0,0
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Lite,36/12oz Can,20,10,1
15034,Allen's Liquors,Pablo Lopez,Off Premise,Paterson,Peroni,4/6/11.2oz NR,10,5,1
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors,4/6/12oz NR,4,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,4/6/7oz NR,1,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,4/6/12oz NR,4,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,2/12/12oz NR,5,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,4/6/12oz Can,5,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,2/12/12oz Can,42,16,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,18/12oz Can,37,17,4
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,4/6/16oz Can,10,2,1
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,1/12/24oz Can,9,4,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Coors Light,36/12oz Can,1,5,1
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,4/6/12oz NR,10,7,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,24/12oz NR,3,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,2/12/12oz NR,11,9,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,15/16oz Btl,1,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,24/16oz Btl,2,3,1
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,18/16oz Btl,1,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,2/12/12oz Can,34,27,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,30/12oz Can,2,2,1
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Lite,1/12/24oz Can,15,11,3
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Peroni,4/6/11.2oz NR,2,3,2
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Peroni,6/4/16oz Can,1,0,0
15040,Legacy Bar & Liquor,Pablo Lopez,Off Premise,Woodland Park,Peroni,4/6/11.2oz NR,1,1,1
15045,Bacchus Sport Bar & Grill,Pablo Lopez,On Premise,Paterson,Coors Light,4/6/7oz NR,450,150,1
15046,Romo Restaurant,Pablo Lopez,On Premise,Paterson,Coors Light,24/12oz NR,20,12,3
15047,Freddie's Corner,Pablo Lopez,Off Premise,West Paterson,Coors,1/12/24oz Can,10,11,3
15047,Freddie's Corner,Pablo Lopez,Off Premise,West Paterson,Coors Light,4/6/12oz NR,4,9,2
