product_num,name,supplier,family,brand,package
1223,Blue Moon Light 4/6/12 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Light,4/6/12oz Can
1224,Blue Moon Light 2/12/12 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Light,2/12/12oz Can
1227,Blue Moon Belgian White Ale 2/15/12oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Belgian White Ale,2/15/12oz Can
1232,Blue Moon Mango Wheat 4/6/12 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Mango Wheat,4/6/12oz Can
1257,Blue Moon Belgian White Ale 1/12/24 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Belgian White Ale,1/12/24oz Can
1258,Blue Moon Haze 12oz 6pk Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Haze,4/6/12oz Can
1259,Blue Moon Belgian White Ale 4/6/12 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Belgian White Ale,4/6/12oz Can
1262,Blue Moon Light Sky Tropical Wheat 12oz 12Pk Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Light Sky,2/12/12oz Can
1263,Blue Moon Belgian White 1/12/19.2 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Belgian White Ale,12/19.2oz Can
1264,Blue Moon Light 1/12/19.2 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Light,12/19.2oz Can
1265,Blue Moon Belgian White Ale 2/12/12 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Belgian White Ale,2/12/12oz Can
1266,Blue Moon Extra 1/12/19.2 oz Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Extra,12/19.2oz Can
1267,Blue Moon Variety 1/24/12 oz Loose Can,MolsonCoors Beverage Company,Blue Moon,Blue Moon Variety,1/24/12oz Can
1320,Hamm's 1/30/12 oz Can,MolsonCoors Beverage Company,Hamm's,Hamm's 12OZ Can 30PK,30/12oz Can
1402,Killians 15.5 Gal Keg,MolsonCoors Beverage Company,George Killian's,George Killian's Irish Red,15.5 Gal Keg
1410,Killians 4/6/12 oz Btl,MolsonCoors Beverage Company,George Killian's,George Killian's Irish Red,4/6/12oz NR
1412,Killians 2/12/12 oz Btl,MolsonCoors Beverage Company,George Killian's,George Killian's Irish Red,2/12/12oz NR
1510,Redd's Apple 4/6/12 oz Btl,MolsonCoors Beverage Company,Redd's,Redd's Apple Ale,4/6/12oz NR
1511,Redd's Apple 2/12/12 oz Btl,MolsonCoors Beverage Company,Redd's,Redd's Apple Ale,2/12/12oz NR
1522,Redd's Wicked Apple Bites 2/12/7.5 oz Can,MolsonCoors Beverage Company,Redd's Wicked,Redd's Wicked Apple Bites,2/12/7.5oz Can
1531,Redd's Wicked Apple 1/12/24 oz Can,MolsonCoors Beverage Company,Redd's Wicked,Redd's Wicked Apple Ale,1/12/24oz Can
1537,Redd's Wickd Black Cherry 1/12/24 oz Can,MolsonCoors Beverage Company,Redd's Wicked,Redd's Wicked Black Cherry Ale,1/12/24oz Can
1548,Simply Spiked Peach 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Peach,1/12/24oz Can
1549,Simply Spiked Peach Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Peach Variety,2/12/12oz Can
1550,Simply Spiked Cranberry Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Cranberry Variety,2/12/12oz Can
1551,Simply Spiked Bold Cherry Limeade 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Bold Cherry Limeade,1/12/24oz Can
1552,Simply Spiked Bold Signature Lemonade 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Bold Signature Lemonade,1/12/24oz Can
1553,Simply Spiked Bolder Strawberry 2/12/7.5 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Bolder Strawberry,2/12/7.5oz Can
1554,Simply Spiked Bolder Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Bolder Variety,2/12/12oz Can
1610,Molson Golden 4/6/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson Golden,4/6/12oz NR
1612,Molson Golden 2/12/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson Golden,2/12/12oz NR
1620,Molson Canadian 4/6/11.5 oz Btl,MolsonCoors Beverage Company,Molson,Molson Canadian,4/6/11.5oz NR
1622,Molson Canadian 2/12/11.5 oz Btl,MolsonCoors Beverage Company,Molson,Molson Canadian,2/12/11.5oz NR
1630,Molson Ice 4/6/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson Ice,4/6/12oz NR
1632,Molson Ice 2/12/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson Ice,2/12/12oz NR
1640,Molson XXX 4/6/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson XXX,4/6/12oz NR
1642,Molson XXX 2/12/12 oz Btl,MolsonCoors Beverage Company,Molson,Molson XXX,2/12/12oz NR
1643,Molson XXX 1/12/24 oz Can,MolsonCoors Beverage Company,Molson,Molson XXX,1/12/24oz Can
1680,Vizzy V1 Tropical 2/12/12 oz Can,MolsonCoors Beverage Company,Vizzy,Vizzy Hard Seltzer Variety,2/12/12oz Can
1683,Vizzy V2 Berry 2/12/12 oz Can,MolsonCoors Beverage Company,Vizzy,Vizzy Hard Seltzer Variety Pack #2,2/12/12oz Can
1687,Vizzy CreamPop Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Vizzy,Vizzy CreamPop,2/12/12oz Can
1694,Vizzy Orange Cream Pop 2/12/12 oz Can,MolsonCoors Beverage Company,Vizzy,Vizzy Orange Cream Pop,2/12/12oz Can
1770,Arnold Palmer Spiked Half & Half 4/6/12 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half,4/6/12oz Can
1771,Arnold Palmer Spiked Half & Half 1/12/24 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half,1/12/24oz Can
1772,Arnold Palmer Spiked Half & Half 2/12/12 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half,2/12/12oz Can
1775,Arnold Palmer Iced Tea 1/12/24 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnie's Spiked Iced Tea,1/12/24oz Can
1776,Arnold Palmer Spiked Lite 2/12/12 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Lite,2/12/12oz Can
1777,Arnold Palmer Spiked Lite 1/12/24 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Lite,1/12/24oz Can
1778,Arnold Palmer Spiked Half & Half Raspberry 1/12/24 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half Raspberry,1/12/24oz Can
1779,Arnold Palmer Spiked Half & Half Strawberry 1/12/24 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half Strawberry,1/12/24oz Can
1790,Arnold Palmer Spiked Half & Half Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Arnold Palmer,Arnold Palmer Spiked Half & Half Variety,2/12/12oz Can
1792,Simply Spiked Lemonade Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked,2/12/12oz Can
1793,Simply Spiked Signature Lemonade 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Signature Lemonade,1/12/24oz Can
1794,Simply Spiked Strawberry Lemonade 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Strawberry Lemonade,1/12/24oz Can
1796,Simply Spiked Limeade Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Limeade,2/12/12oz Can
1797,Simply Spiked Limeade 1/12/24 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Limeade,1/12/24oz Can
1798,Simply Spiked Tropical Variety 2/12/12 oz Can,MolsonCoors Beverage Company,Simply Spiked,Simply Spiked Tropical,2/12/12oz Can
1801,Heineken 13.2 Gal Keg,Heineken USA,Heineken USA,Heineken,50 Liter Keg (13.2 Gal)
1803,Heineken 20 L Keg (5.28 Gal Keg),Heineken USA,Heineken USA,Heineken,20 Liter Keg (5.28 Gal)
1804,Heineken 4/6/7 oz Btl,Heineken USA,Heineken USA,Heineken,4/6/7oz NR
1805,Heineken 2/12/8.5 oz Can,Heineken USA,Heineken USA,Heineken,2/12/8.5oz Can
1806,Heineken 4/6/12 oz Btl,Heineken USA,Heineken USA,Heineken,4/6/12oz NR
1808,Heineken 1/24/12 oz Loose Btl,Heineken USA,Heineken USA,Heineken,24/12oz NR
1812,Heineken 2/12/12 oz Btl,Heineken USA,Heineken USA,Heineken,2/12/12oz NR
1813,Heineken 1/18/12 oz Btl,Heineken USA,Heineken USA,Heineken,18/12oz NR
1814,Heineken 4/6/12 oz Can,Heineken USA,Heineken USA,Heineken,4/6/12oz Can
1816,Heineken 2/12/12 oz Can,Heineken USA,Heineken USA,Heineken,2/12/12oz Can
1817,Heineken 6/4/16 oz Can,Heineken USA,Heineken USA,Heineken,6/4/16oz Can
1818,Heineken 1/12/22 oz Btl,Heineken USA,Heineken USA,Heineken,12/22oz NR
1820,Heineken 1/12/24 oz Can,Heineken USA,Heineken USA,Heineken,1/12/24oz Can
1821,Heineken Aluminum 1/24/11.2 oz Btl,Heineken USA,Heineken USA,Heineken UEFA Aluminum,1/24/11.2 oz
1822,Heineken 1/24/12 oz Loose Can,Heineken USA,Heineken USA,Heineken,1/24/12oz Can
1824,Heineken 2/5 L Keg Can,Heineken USA,Heineken USA,Heineken,2/5 Liter Keg
1828,Heineken 1/24/7 oz Loose Btl,Heineken USA,Heineken USA,Heineken,24/7oz NR
1831,Heineken Silver 4/6/12 oz Btl,Heineken USA,Heineken Silver,Heineken Silver,4/6/12oz NR
1833,Heineken Silver 2/12/12 oz Btl,Heineken USA,Heineken Silver,Heineken Silver,2/12/12oz NR
1834,Heineken Silver 2/12/12 oz Can,Heineken USA,Heineken Silver,Heineken Silver,2/12/12oz Can
1835,Heineken Silver 1/12/24 oz Can,Heineken USA,Heineken Silver,Heineken Silver,1/12/24oz Can
1870,Heineken 0.0 4/6/11.2 oz Btl,Heineken USA,Heineken 0.0,Heineken 0.0 (Heineken Non-Alcoholic NA),4/6/11.2oz NR
1871,Heineken 0.0 4/6/11.2 oz Can,Heineken USA,Heineken 0.0,Heineken 0.0 (Heineken Non-Alcoholic NA),4/6/11.2oz Can
1872,Heineken 0.0 2/12/11.2 oz Can,Heineken USA,Heineken 0.0,Heineken 0.0 (Heineken Non-Alcoholic NA),2/12/11.2oz Can
1873,Heineken 0.0 2/12/11.2 oz Btl,Heineken USA,Heineken 0.0,Heineken 0.0 (Heineken Non-Alcoholic NA),2/12/11.2oz NR
1874,Heineken 0.0 1/24/11.2 oz Loose Btl,Heineken USA,Heineken 0.0,Heineken 0.0 (Heineken Non-Alcoholic NA),24/11.2oz NR
1881,Heineken 0.0 Ultimate 4/6/11.2 oz Btl,Heineken USA,Heineken 0.0 Ultimate,Heineken 0.0 Ultimate,4/6/11.2oz NR
1882,Heineken 0.0 Ultimate 2/12/11.2 oz Can,Heineken USA,Heineken 0.0 Ultimate,Heineken 0.0 Ultimate,2/12/11.2oz Can
1906,Heineken Light 4/6/12 oz Btl,Heineken USA,Heineken Light,Heineken Light,4/6/12oz NR
1908,Heineken Light 1/24/12 oz Loose Btl,Heineken USA,Heineken Light,Heineken Light,24/12oz NR
1910,Heineken Light 2/12/12 oz Btl,Heineken USA,Heineken Light,Heineken Light,2/12/12oz NR
1916,Heineken Light 2/12/12 oz Can,Heineken USA,Heineken Light,Heineken Light,2/12/12oz Can
1922,Heineken Light 1/24/12 oz Loose Can,Heineken USA,Heineken Light,Heineken Light,1/24/12oz Can
2006,Amstel Light 4/6/12 oz Btl,Heineken USA,Amstel,Amstel Light,4/6/12oz NR
2008,Amstel Light 1/24/12 oz Loose Btl,Heineken USA,Amstel,Amstel Light,24/12oz NR
2010,Amstel Light 2/12/12 oz Btl,Heineken USA,Amstel,Amstel Light,2/12/12oz NR
2012,Amstel Light 2/12/12 oz Can,Heineken USA,Amstel,Amstel Light,2/12/12oz Can
2101,Dos Equis Amber 15.5 Gal Keg,Heineken USA,Dos Equis,Dos Equis Amber Lager,15.5 Gal Keg
2102,Dos Equis Lager 15.5 Gal Keg,Heineken USA,Dos Equis,Dos Equis Lager Especial,15.5 Gal Keg
2110,Dos Equis Lager 4/6/12 oz Btl,Heineken USA,Dos Equis,Dos Equis Lager Especial,4/6/12oz NR
2111,Dos Equis Lager 2/12/12 oz Btl,Heineken USA,Dos Equis,Dos Equis Lager Especial,2/12/12oz NR
2112,Dos Equis Lager 2/12/12 oz Can,Heineken USA,Dos Equis,Dos Equis Lager Especial,2/12/12oz Can
2115,Dos Equis Amber 4/6/12 oz Btl,Heineken USA,Dos Equis,Dos Equis Amber Lager,4/6/12oz NR
2116,Dos Equis Amber 2/12/12 oz Btl,Heineken USA,Dos Equis,Dos Equis Amber Lager,2/12/12oz NR
2131,Tecate 1/12/24 oz Can,Heineken USA,Tecate,Tecate,1/12/24oz Can
2132,Tecate 2/12/12 oz Can,Heineken USA,Tecate,Tecate,2/12/12oz Can
2138,Tecate 1/30/12 oz Can,Heineken USA,Tecate,Tecate,30/12oz Can
2150,Carta Blanca 4/6/12 oz Btl,Heineken USA,Carta Blanca,Carta Blanca,4/6/12oz NR
2151,Carta Blanca 1/12/32 oz Btl,Heineken USA,Carta Blanca,Carta Blanca,12/32oz NR
2156,Dos Equis Lager Keg 20 L Keg (5.28 Gal),Heineken USA,Dos Equis,Dos Equis Lager Especial,20 L Keg
2157,Dos Equis Lager 4/6/7 oz Btl,Heineken USA,Dos Equis,Dos Equis Amber Lager,4/6/7oz NR
2180,Sol 4/6/12 oz Btl,MolsonCoors Beverage Company,Sol,Sol Cerveza,4/6/12oz NR
2183,Sol 2/12/12 oz Btl,MolsonCoors Beverage Company,Sol,Sol Cerveza,2/12/12oz NR
2210,Newcastle Brown Ale 4/6/11.2 oz Btl,Heineken USA,Newcastle,Newcastle Brown Ale,4/6/11.2oz NR
2265,Strongbow Gold 4/6/11.2 oz Btl,Heineken USA,Strongbow,Strongbow Gold Apple Cider,4/6/11.2oz NR
2311,Sagres 4/6/11.2 oz Btl,US Beverage,Sagres Cerveja,Sagres Cerveja,4/6/11.2oz NR
2320,Quilmes 4/6/12 oz Btl,Pampa Beverages,Quilmes,QUILMES,4/6/12oz NR
2330,Dragon Stout 4/6/9.6 oz Btl,US Beverage,Dragon Stout,DRAGON STOUT,4/6/9.6oz NR
2331,Dragon Stout Fire 4/6/9.6 oz Btl,US Beverage,Dragon Stout,DRAGON STOUT,4/6/9.6oz NR
2340,Prestige 4/6/12 oz Btl,Heineken USA,Prestige Lager,Prestige Lager,4/6/12oz NR
2350,Red Stripe 4/6/11.2 oz Btl,Heineken USA,Red Stripe,Red Stripe,4/6/11.2oz NR
2351,Red Stripe 2/12/11.2 oz Btl,Heineken USA,Red Stripe,Red Stripe,2/12/11.2oz NR
2352,Red Stripe 1/12/24 oz Btl,Heineken USA,Red Stripe,Red Stripe,12/24oz NR
2370,Moretti 4/6/12 oz Btl,US Beverage,Birra Moretti,Birra Moretti Lager,4/6/12oz NR
2401,Corona Extra 15.5 Gal Keg,Constellation Brands,Corona Extra,Corona Extra,15.5 Gal Keg
2403,Coronita Extra 2/12/7 oz Btl,Constellation Brands,Corona Extra,Corona Extra,2/12/7oz BTL
2404,Coronita Extra 4/6/7 oz Btl,Constellation Brands,Corona Extra,Corona Extra,4/6/7oz NR
2405,Coronita Extra 1/24/7 oz Btl,Constellation Brands,Corona Extra,Corona Extra,24/7oz NR
2407,Corona Extra 2/12/12 oz Can,Constellation Brands,Corona Extra,Corona Extra,2/12/12oz Can
2408,Corona Extra 4/6/12 oz Can,Constellation Brands,Corona Extra,Corona Extra,4/6/12oz Can
2409,Corona Extra 1/24/12 oz Loose Btl,Constellation Brands,Corona Extra,Corona Extra,24/12oz NR
2410,Corona Extra 4/6/12 oz Btl,Constellation Brands,Corona Extra,Corona Extra,4/6/12oz NR
2412,Corona Extra 2/12/12 oz Btl,Constellation Brands,Corona Extra,Corona Extra,2/12/12oz NR
2413,Corona Familiar 4/6/12 oz Btl,Constellation Brands,Corona Familiar,Corona Familiar,4/6/12oz NR
2414,Corona Extra 1/12/24 oz Btl,Constellation Brands,Corona Extra,Corona Extra,12/24oz NR
2415,Corona Extra 1/12/24 oz Can,Constellation Brands,Corona Extra,Corona Extra,1/12/24oz Can
2416,Corona Familiar 1/12/32 oz Btl,Constellation Brands,Corona Familiar,Corona Familiar,12/32oz NR
2417,Corona Familiar 2/12/12 oz Btl,Constellation Brands,Corona Familiar,Corona Familiar,2/12/12oz NR
2418,Corona Extra 1/18/12 oz Btl,Constellation Brands,Corona Extra,Corona Extra,18/12oz NR
2420,Corona Familiar 1/12/24 oz Can,Constellation Brands,Corona Familiar,Corona Familiar,1/12/24oz Can
2423,Corona Extra 6/4/16 oz Can,Constellation Brands,Corona Extra,Corona Extra,6/4/16oz Can
2425,Corona Extra 1/24/12 oz Loose Can,Constellation Brands,Corona Extra,Corona Extra,1/24/12oz Can
2426,Corona Sunbrew 4/6/12 oz Btl,Constellation Brands,Corona Sunbrew,Corona Sunbrew,4/6/12oz NR
2427,Corona Sunbrew 2/12/12 oz Btl,Constellation Brands,Corona Sunbrew,Corona Sunbrew,2/12/12oz NR
2428,Corona Sunbrew 1/12/24 oz Can,Constellation Brands,Corona Sunbrew,Corona Sunbrew,1/12/24oz Can
2429,Corona Sunbrew 2/12/12 oz Can,Constellation Brands,Corona Sunbrew,Corona Sunbrew,2/12/12oz Can
2440,Corona Premier 4/6/12 oz Btl,Constellation Brands,Corona Premier,Corona Premier,4/6/12oz NR
2441,Corona Premier 2/12/12 oz Btl,Constellation Brands,Corona Premier,Corona Premier,2/12/12oz NR
2442,Corona Premier 2/12/12 oz Can,Constellation Brands,Corona Premier,Corona Premier,2/12/12oz Can
2443,Corona Premier 1/12/24 oz Can,Constellation Brands,Corona Premier,Corona Premier,1/12/24oz Can
2444,Corona Premier 15.5 Gal Keg,Constellation Brands,Corona Premier,Corona Premier,15.5 Gal Keg
2445,Corona Premier 7.75 Gal Keg,Constellation Brands,Corona Premier,Corona Premier,1/4 BBL Keg (7.75 Gal)
2446,Corona Premier 1/18/12 oz Btl,Constellation Brands,Corona Premier,Corona Premier,18/12oz NR
2449,Corona Premier 1/24/12 oz Loose Can,Constellation Brands,Corona Premier,Corona Premier,1/24/12oz Can
2482,Corona Refresca Variety 2/12/12 oz Can,Constellation Brands,Corona Refresca,Corona Refresca Variety Pack,2/12/12oz Can
2507,Corona Light 2/12/12 oz Can,Constellation Brands,Corona Light,Corona Light,2/12/12oz Can
2509,Corona Light 1/24/12 oz Loose Btl,Constellation Brands,Corona Light,Corona Light,24/12oz NR
2510,Corona Light 4/6/12 oz Btl,Constellation Brands,Corona Light,Corona Light,4/6/12oz NR
2511,Corona Light 1/24/12 oz Loose Can,Constellation Brands,Corona Light,Corona Light,1/24/12oz Can
2512,Corona Light 2/12/12 oz Btl,Constellation Brands,Corona Light,Corona Light,2/12/12oz NR
2516,Corona Light 15.5 Gal Keg,Constellation Brands,Corona Light,Corona Light,15.5 Gal Keg
2517,Corona Light 7.75 Gal Keg,Constellation Brands,Corona Light,Corona Light,1/4 BBL Keg (7.75 Gal)
2601,Pacifico 15.5 Gal Keg,Constellation Brands,Pacifico,Pacifico,15.5 Gal Keg
2602,Pacifico 7.75 Gal Keg,Constellation Brands,Pacifico,Pacifico,1/4 BBL Keg (7.75 Gal)
2609,Pacifico 1/24/12 oz Loose Can,Constellation Brands,Pacifico,Pacifico,1/24/12oz Can
2610,Pacifico 4/6/12 oz Btl,Constellation Brands,Pacifico,Pacifico,4/6/12oz NR
2611,Pacifico 2/12/12 oz Btl,Constellation Brands,Pacifico,Pacifico,2/12/12oz NR
2612,Pacifico 1/12/24 oz Can,Constellation Brands,Pacifico,Pacifico,1/12/24oz Can
2613,Pacifico 2/12/12 oz Can,Constellation Brands,Pacifico,Pacifico,2/12/12oz Can
2614,Pacifico 1/24/7 oz Btl,Constellation Brands,Pacifico,Pacifico,1/24/7.00 oz
2650,Victoria 4/6/12 oz Btl,Constellation Brands,Victoria,Victoria,4/6/12oz NR
2651,Victoria 2/12/12 oz Btl,Constellation Brands,Victoria,Victoria,2/12/12oz NR
2652,Victoria 2/12/12 oz Can,Constellation Brands,Victoria,Victoria,2/12/12oz Can
2653,Victoria Vicky Chamoy 1/12/24 oz Can,Constellation Brands,Victoria,Vicky Chamoy,1/12/24oz Can
2654,Victoria 1/12/32 oz Btl,Constellation Brands,Victoria,Victoria,12/32oz NR
2655,Victoria 1/12/24 oz Can,Constellation Brands,Victoria,Victoria,1/12/24oz Can
2656,Victoria Vicky Mango 1/12/24 oz Can,Constellation Brands,Victoria,Victoria Vicky Mango,1/12/24oz Can
2801,Modelo Negra 15.5 Gal Keg,Constellation Brands,Modelo Negra,Modelo Negra,15.5 Gal Keg
2802,Modelo Especial 15.5 Gal Keg,Constellation Brands,Modelo Especial,Modelo Especial,15.5 Gal Keg
2803,Modelo Negra 7.75 Gal Keg,Constellation Brands,Modelo Negra,Modelo Negra,1/4 BBL Keg (7.75 Gal)
2804,Modelo Especial 7.75 Gal Keg,Constellation Brands,Modelo Especial,Modelo Especial,1/4 BBL Keg (7.75 Gal)
2805,Modelo Negra 2/12/12 oz Can,Constellation Brands,Modelo Negra,Modelo Negra,2/12/12oz Can
2806,Modelo Noche ESP 4/6/12 oz Btl,Constellation Brands,Modelo Especial,Modelo Noche ESP,4/6/12oz NR
2807,Modelito Especial 1/24/7 oz Loose Btl,Constellation Brands,Modelo Especial,Modelo Especial,24/7oz NR
2808,Modelo Especial 1/24/12 oz Loose Btl,Constellation Brands,Modelo Especial,Modelo Especial,24/12oz NR
2809,Modelo Especial 1/24/12 oz Loose Can,Constellation Brands,Modelo Especial,Modelo Especial,1/24/12oz Can
2811,Modelo Especial 2/12/12 oz Can,Constellation Brands,Modelo Especial,Modelo Especial,2/12/12oz Can
2812,Modelo Negra 4/6/12 oz Btl,Constellation Brands,Modelo Negra,Modelo Negra,4/6/12oz NR
2813,Modelo Negra 2/12/12 oz Btl,Constellation Brands,Modelo Negra,Modelo Negra,2/12/12oz NR
2814,Modelo Especial 4/6/12 oz Btl,Constellation Brands,Modelo Especial,Modelo Especial,4/6/12oz NR
2815,Modelo Especial 2/12/12 oz Btl,Constellation Brands,Modelo Especial,Modelo Especial,2/12/12oz NR
2816,Modelo Especial 1/12/24 oz Can,Constellation Brands,Modelo Especial,Modelo Especial,1/12/24oz Can
2817,Modelo Especial 1/12/32 oz Btl,Constellation Brands,Modelo Especial,Modelo Especial,12/32oz NR
2818,Modelo Chelada 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada,1/12/24oz Can
2821,Modelo Chelada Limon y Sal 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Limon y Sal,1/12/24oz Can
2824,Modelo Negra 1/12/24 oz Can,Constellation Brands,Modelo Negra,Modelo Negra,1/12/24oz Can
2825,Modelo Especial 1/18/12 oz Can,Constellation Brands,Modelo Especial,Modelo Especial,18/12oz Can
2826,Modelo Chelada Mango y Chile 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Mango Y Chile,1/12/24oz Can
2827,Modelo Chelada Pina Picante 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada,1/12/24oz Can
2828,Modelo Chelada Limon y Sal 2/12/12 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Limon y Sal,2/12/12oz Can
2829,Modelo Chelada Naranja Picosa 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Naranja Picosa,1/12/24oz Can
2830,Modelo Especial 6/4/16 oz Can,Constellation Brands,Modelo Especial,Modelo Especial,6/4/16oz Can
2831,Modelo Chelada Variety 2/12/12 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Variety,2/12/12oz Can
2832,Modelo Oro 2/12/12 oz Can,Constellation Brands,Modelo Oro,Modelo Oro,2/12/12oz Can
2833,Modelo Oro 1/12/24 oz Can,Constellation Brands,Modelo Oro,Modelo Oro,1/12/24oz Can
2834,Modelo Chelada Sandia Picante 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Sandia Picante,1/12/24oz Can
2835,Modelo Chelada 2/12/12 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada,2/12/12oz Can
2836,Modelo Aquas Frescas Pina 1/24/12 oz Can,Constellation Brands,Modelo Aquas Frescas,Modelo Aquas Frescas Pina,1/24/12oz Can
2837,Modelo Oro 1/24/12 oz Loose Can,Constellation Brands,Modelo Oro,Modelo Oro,24/12OZ
2838,Modelo Chelada Fresa Picante 1/12/24 oz Can,Constellation Brands,Modelo Chelada,Modelo Chelada Fresa Picante,1/12/24oz Can
2839,Modelo Aquas Fresca Variety 2/12/12 oz Can,Constellation Brands,Modelo Aquas Frescas,Modelo Aquas Fresca Variety,2/12/12oz Can
