customer_num,name,premise,address,county,area,rep,dm
191408,Super Saver Liq,Off,322 Howard Blvd,Morris,Morris 1,Jayson Romine,Paul Deady
191500,Lake Hopatcong Cruises,On,37 Nolans Point Park Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191502,Alice's (Z),On,24 Nolan Point Park Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191504,The Jefferson House,On,139 Nolan's Point Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191505,Mckenna's Pub (P),On,260 Espanong Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191507,The Windlass Rest (A),On,45 Nolans Point Park Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191508,Elks Post 782 (Z),On,201 Howard Blvd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191509,The Beacon,On,453 River Styx Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191510,Lola's Restaurant,On,300 Lakeside Ave,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191511,Nova Liquors,Off,49 Lakeside Blvd,Sussex,Sussex,Klejdi Lamo,Paul Deady
191518,3 IN 1 LIQUORS INC,Off,47 Hopatchung Rd,Sussex,Sussex,Klejdi Lamo,Paul Deady
191521,Patricks Pub (P),On,470 River Styx Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191523,Rustic Texmex & Sports Bar,On,47 maxim Drive,Sussex,Sales,Brian Sengebush,Chris McCrohan
191524,GRIFFIN & HOWE,On,270 STANHOPE SPARTA RD,Sussex,Sussex,Robin Feldman,Chris McCrohan
191526,Liquor Factory IV Hopatcong,Off,128 Lakeside Blvd,Sussex,Sussex,Jayson Romine,Paul Deady
191527,Garden State Yacht Club,On,33 Point Pleasant Road,Sussex,Morris 1,Robin Feldman,Chris McCrohan
191601,Stoll Street Tavern,On,100 Stoll St,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191603,Sabor Latino,On,136 Main St,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191604,The Village Place,Off,31 Allen St,Morris,Morris 1,Klejdi Lamo,Paul Deady
191606,Quick Check Liquor (A),Off,70 Main St,Morris,Morris 1,Klejdi Lamo,Paul Deady
191608,Shop-Rite(A) Netcong,Off,75 Us-46 Lackawanna Plaza,Morris,Morris 1,Klejdi Lamo,Paul Deady
191609,Ron's Landmark,On,85 Main St,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191611,Golden Nugget@Wild W City,On,50 Lackawanna Dr,Sussex,Sales,Brian Sengebush,Chris McCrohan
191612,Black Forest Inn,On,249 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191618,Polo's Bar And Grill,On,140 ledgewood ave,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191702,Liquor Factory VI Byram,Off,8 Route 206 N,Sussex,Morris 1,Jayson Romine,Paul Deady
191704,Stonewood Tavern,On,239 Us-206 S.,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191706,Freddy's Lake House Bar And Grill,On,172 Lackawanna Dr,Sussex,Morris 1,Brian Sengebush,Chris McCrohan
191710,Shop Rite Wine & Spirits Stanhope,Off,90 Route 206,Sussex,Sussex,Klejdi Lamo,Paul Deady
191713,Stanhope Liquors,Off,141 Rt 183,Sussex,Sussex,Klejdi Lamo,Paul Deady
191715,Shakey Jake's (P),On,134 NJ-183,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191716,The Stanhope House(P),On,45 Main St.,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191718,Bell's Mansion,On,11 Main St,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191719,American Lgn Stanhope,On,119 NJ-183,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191720,Stanhope Hose Co #1,On,28 Main St,Sussex,Morris 1,Brian Sengebush,Chris McCrohan
191722,Jeffrey A Miller Catering,On,525 Waterloo Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
191802,E & D Liquors (P),On,382 Us-46 # 3,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191803,Kingston Liquors,Off,7 Naughright Rd,Morris,Morris 1,Klejdi Lamo,Paul Deady
191805,Pavilion Lounge(Z),On,44 Sand Shore Rd,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191808,La Mezcalita,On,331 Rt 46 East,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191812,Patel Liqr & Gro(P),Off,114 Us-46,Morris,Morris 1,Klejdi Lamo,Paul Deady
191814,Sandy's Wine & Spirit (P) (Budd Lake),Off,98 US Highway 46,Morris,Morris 1,Klejdi Lamo,Paul Deady
191815,Eastern Asian Bistro/Bar,On,3 Mt Olive Rd,Morris,Morris 1,Robin Feldman,Chris McCrohan
191816,Vasa Park,On,93 Wolfe Road Rd 1,Warren,Morris 1,Brian Sengebush,Chris McCrohan
191818,Holiday Inn,On,1000 International Dr,Morris,Morris 1,Brian Sengebush,Chris McCrohan
191824,Grasshopper Off The Green,On,41-43 Morris St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191826,Bottle King (Z) Chatham,Off,41 Watchung Avenue,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191827,Best Cellars(Ledgewood),Off,1001 Us Highway 46,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191835,The Village Liquor Store_2,Off,178 East Hanover Ave,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191837,Black Horse Tavern & Pub,On,1 West Main St.,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191838,Village Wine & Liquors,Off,88 E Main St # G,Morris,Morris 2,John O'Donoghue,Mike Kennedy
191848,Columbus Club of Morristown NJ,On,13 South St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192008,At The Hop,On,14 N Morris St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192009,Bar Cilento,On,37 Plainfield Rd,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192052,Swim And Sports Club,On,272 Emmans Rd,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192073,Randolph Liquors,Off,301 S Salem St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192081,Madison Wine Cellar,Off,29 Main St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192141,Margarita's Bar & Grill,On,330 S Salem St.,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192147,Valley Rest & Pub,On,59 E Mill Rd #208,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192156,Hapgoods Restaurant,On,44 Midvale Rd,Morris,Morris 1,Robin Feldman,Chris McCrohan
192157,Rosie''''s Trattoria,On,1181 Sussex Turnpike,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192158,Weis Market,Off,146 Center Grove Rd,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192160,Bernays Appgar Post 342 American Legion,On,333 Rt 24 East,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192161,Pancho Villa Rodeo,On,142 E Blackwell St,Morris,Morris 2,John O'Donoghue,Mike Kennedy
192162,Chimney Rock Inn Whippany,On,750 NJ-10,Morris,Morris 2,John O'Donoghue,Mike Kennedy
201026,Sam's Club (Secaucus),Off,300 Park Plaza Dr,Hudson,Hudson,John Neukum,Mike Engel
201048,ShopRite of West Caldwell,Off,900 Bloomfield Avenue,Essex,Essex,Michael Harboy,Mike Kennedy
201096,Whole Foods #10102 (Edgewater),Off,905 River Rd,Bergen,Bergen,Dan Lagala,Mike Engel
201097,Whole Foods #10381 (Closter),Off,45 Vervalen St.,Bergen,Bergen,Shane Barreca,Paul Deady
201098,Whole Foods #8407 (Woodcliff Lake),Off,500 Chestnut Ridge Rd.,Bergen,Bergen,Shane Barreca,Paul Deady
201099,Whole Foods #10106 (Ridgewood),Off,44 Godwin Ave,Bergen,Bergen,Mike Ast,Paul Deady
208026,Stew Leonard's(A) Paramu (NA),Off,700 Paramus Park,Bergen,Bergen,Phil Ernst,Mike Engel
230101,"Tomahawk Lake,Inc",On,153 Tomahawk Trail,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230103,St.Moritz Grill & Bar,On,9 White Deer Plaza,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230104,Mohawk House (P),On,3 S Sparta Ave,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230105,ShopRite Wines & Spirits of Sparta,Off,16 North Village Blvd,Sussex,Sussex,Jayson Romine,Paul Deady
230106,Burkes,Off,6 Sparta Ave N,Sussex,Sussex,Jayson Romine,Paul Deady
230108,Vfw 7248 Sparta,On,66 Main St,Sussex,Sussex,Robin Feldman,Chris McCrohan
230109,Skyview Golf Course (A),On,226 Lafayette Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230110,Homestead Rest,On,294 N Church Rd,Sussex,Sussex,Office Tell Sell,Chris McCrohan
230111,Rock Island Lake Club,On,485 Glen Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230113,Industry,On,6 North Village Blvd,Sussex,Sales,Brian Sengebush,Chris McCrohan
230114,Liquor Factory III Sparta,Off,41 Woodport Road,Sussex,Sussex,Jayson Romine,Paul Deady
230115,Elks Post 2356,On,6 West Shore Trail,Sussex,Sussex,Robin Feldman,Chris McCrohan
230116,Lake Mohawk Country Club,On,21 Lake Mohawk Country Club Boardwalk,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230118,Lake Mohawk (P) Golf Club,On,471 West Shore Trail,Sussex,Sussex,Robin Feldman,Chris McCrohan
230119,Smokey's Brick Oven Tav.,On,2 Vernon Crossing Road,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230120,Village Saloon (P),On,712 Woodport Rd (Rte 181),Sussex,Sussex,Brian Sengebush,Chris McCrohan
230121,White Deer Inn,Off,4 White Deer Plaza,Sussex,Sussex,Jayson Romine,Paul Deady
230122,Krogh's Restaurant & Brew Pub,On,23 White Deer Plaza,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230123,Sparta Lanes (Pino),On,43 Theatre Center,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230124,Fu's Chinese (P) Rest.,On,227 S Sparta Ave,Sussex,Sussex,Robin Feldman,Chris McCrohan
230126,Hudson Farm Club,On,270 Stanhope Sparta Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230302,Perona Farms,On,350 Andover Sparta Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230303,Crossed Keys Inn,On,136 Main St.,Sussex,Sussex,Robin Feldman,Chris McCrohan
230304,Mc Q's Pub (P),On,165 Andover Sparta Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230305,Casa Bellisma (A),On,269 Newton Sparta Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230306,AG Pizza & Restaurant - Newton,On,131 Newton Sparta Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230307,Newton Country Club,On,25 Club Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230312,Skyland Baseball,On,94 Championship Place,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230313,Swartswood,Off,911 Swartswood Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230314,Liquor Factory V Andover,Off,231 Newton Sparta Rd # 3,Sussex,Sussex,Jayson Romine,Paul Deady
230401,The Greek's,Off,470 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230402,Bella Italio Rest.(P),On,448 Us Highway 206 S,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230404,American Lgn #86 Newton,On,20 Yates Ave,Sussex,Sussex,Robin Feldman,Chris McCrohan
230405,Sheridan Lodge (P),On,631 Limecrest Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230406,Bearbrook Valley,On,23 Players Blvd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230407,Fountain House (Z),On,439 NJ-94,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230411,Cesco's Pizza (P),On,538 State Route 94 South,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230412,USA Wine Traders Club Of Newton (A),Off,17 Hampton House Road,Sussex,Sussex,Jayson Romine,Paul Deady
230417,Hampton (P) Diner,On,36 Hampton House Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230420,Spring Street Liquors,Off,110 Spring Street,Sussex,Sussex,Jayson Romine,Paul Deady
230421,Nativa Coffee Bar,On,216 Woodside Ave,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230422,Boomer Bar (P) & Grill,On,1 Co Rd 521,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230424,Moose Lodge 432,On,214 Co Rd 622,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230426,The Newton Theatre,On,234 Spring Street,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230427,ShopRite Wine & Spirits of Newton#830,Off,125 Water St,Sussex,Sussex,Jayson Romine,Paul Deady
230428,O'reilly Pub (P),On,271 Spring St,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230429,Chun Bo (P) Restaurant,On,66 Sparta Ave,Sussex,Sussex,Robin Feldman,Chris McCrohan
230430,Applebee's Grill(A)Newton,On,6 North Park Drive,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230431,Seplow's Liquors,Off,5 Woodside Ave,Sussex,Sussex,Jayson Romine,Paul Deady
230432,Vfw 5360 Newton(P),On,85 Mill St,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230433,Stillwater Area Vol Fire,On,929 Stillwater Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230437,Weis Supermarkets 143 Newton,Off,121 Water St Rt 206,Sussex,Sales,Jayson Romine,Paul Deady
230438,Weiss Super Market 147 Franklin,Off,140-146 Rt 23,Sussex,Sales,Jayson Romine,Paul Deady
230440,"Brix - Wine, Spirits, Beer (Fredon)",Off,403 NJ-94,Sussex,Sussex,Jayson Romine,Paul Deady
230441,Wine Country Newton,Off,49 Hampton House Road,Sussex,Sussex,Jayson Romine,Paul Deady
230702,Hyde-Away Rest & Tap Room,On,901 Co Rd 521,Sussex,Sussex,Brian Sengebush,Chris McCrohan
230807,North Shore House,On,912 Swartswood Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
230902,Buy Rite Liquors Franklin,Off,244 NJ-23,Sussex,Sussex,Jayson Romine,Paul Deady
230903,Black Bear Golf(A),On,138 New Jersey 23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230905,ShopRite Wines & Spirits of Franklin,Off,100 Rt 23,Sussex,Sussex,Jayson Romine,Paul Deady
230906,BBQ Chicken Franklin,On,76 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230907,Irish Cottage Inn,On,602 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230909,Coyote Cocina Mexicana,On,116 Rt 23,Sussex,Sales,Anthony Palmisano,Chris McCrohan
230910,American Lgn Franklin,On,Legion Pl,Sussex,Sussex,Robin Feldman,Chris McCrohan
230911,The Right Bottle,Off,190 Munsonhurst Rd,Sussex,Sussex,Jayson Romine,Paul Deady
230913,Wine Grand (Franklin),Off,288 Rt 23 North,Sussex,Sussex,Jayson Romine,Paul Deady
230915,Crystal Sprs/Wild Turkey,On,123 Crystal Springs Rd,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230917,Doc's Place (P),On,100 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230918,Market Place Liquor,Off,99 NJ-23,Sussex,Sussex,Jayson Romine,Paul Deady
230920,Hamburg Liquor,Off,90-92 NJ-23,Morris,Sussex,Jayson Romine,Paul Deady
230921,ACQUAVIVA RESTAURANT,On,87 NJ-23,Sussex,Sales,Anthony Palmisano,Chris McCrohan
230924,Sussex Co.Discount Liq(P),Off,3235 NJ-94,Sussex,Sussex,Jayson Romine,Paul Deady
230925,Springs Bistro Biosphere,On,3 Wild Turkey Way,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230929,Airport Pub & Pkg,On,65 County Rd 639,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230930,Brick & Brew,On,27 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
230934,Wallkill Golf Club,On,34 Maple Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
231001,Atlantic Man Rodozio Stk,On,83 Main St,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231002,Stew N Dolly's Place,On,46 Main St,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231005,Ogdensburg Fire Dept,On,30 Main St,Sussex,Sussex,Robin Feldman,Chris McCrohan
231203,The George Inn,Off,84 NJ-94,Sussex,Sussex,Jayson Romine,Paul Deady
231206,Vfw 8441 Vernon,On,313 NJ-94,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231207,Great Gorge Golf (A) Club,On,414 County Rd 517,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231209,Mt Creek Hex Lg(North) A,On,200 Rt 94,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231210,Bally Owen Golf Club,On,105 Wheatsworth Rd,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231211,Tony's Pizza (P),On,2771 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231213,The Kites (P),On,2 Chamonix Drive,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231214,Mt Creek Kink (So)A,On,130 Rt 94 N,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231215,Mac & Lindy's W & S (A),Off,530 Co Rd 515,Sussex,Sussex,Jayson Romine,Paul Deady
231302,Thirsty Farmer,On,31 Loomis Ave,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231303,The Sussex Saloon,On,15-17 Main St,Sussex,Sales,Anthony Palmisano,Chris McCrohan
231304,The Lamp Post Inn,On,1601 County Rd 565,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231305,Early American Tavern,On,9 Main St,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231306,American Lgn 213 Sussex,On,915 NJ-23,Sussex,Sussex,Robin Feldman,Chris McCrohan
231307,Skylands Wine& Beer Garden,On,447 Rt 284,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231308,Wantage Plaza Liq Outlet,Off,205 NJ-23,Sussex,Sussex,Jayson Romine,Paul Deady
231309,The Stuffed Olive_2,On,1 Libertyville Rd,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231311,Indian Spice Route 23,On,455 NJ-23,Sussex,Sales,Anthony Palmisano,Chris McCrohan
231314,Elks Lodge 2288,On,152 Compton Rd,Sussex,Sussex,Robin Feldman,Chris McCrohan
231315,Woody's Liq Shop (A),Off,83 Hamburg Ave,Sussex,Sussex,Jayson Romine,Paul Deady
231316,Patricks Wine Barn,Off,38 Hamburg Ave,Sussex,Sussex,Jayson Romine,Paul Deady
231501,Highland General Store,Off,111 Highland Lakes Rd,Sussex,Sussex,Jayson Romine,Paul Deady
231502,Lake Wanda Store,Off,812 Canistear Rd,Sussex,Sussex,Jayson Romine,Paul Deady
231601,Farmstead Golf (P),On,88 Lawrence Rd,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231605,A''s Country Spirits,Off,154 NJ-15,Sussex,Sussex,Jayson Romine,Paul Deady
231606,The Lafayette House,On,75 NJ-15,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231607,JJ's Bar and Package Goods LLC,On,269 Rt 206,Sussex,Sales,Brian Sengebush,Chris McCrohan
231609,Point 5 Lafayette,Off,75 State Route 15,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231701,George's Wine & Spirits,Off,12 Morris Ave.,Sussex,Sussex,Jayson Romine,Paul Deady
231703,AG Pizza and Restaurant (Branchville),On,3 Mill St,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231706,The Carriage House,On,470 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231707,Kent's Liquors,Off,333 Rte 206,Sussex,Sussex,Jayson Romine,Paul Deady
231708,American Lgn Branchville,On,325 Us-206,Sussex,Sussex,Robin Feldman,Chris McCrohan
231710,Lakeside Pub (P),On,436 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231711,Riviera Maya,On,340 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231713,Flatbrook Tap House (P),On,180 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231714,Mountain House Tav & Gril,On,19 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231715,Gyp's Tavern,On,25 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231717,Culver Liquor and Bar,Off,364 Us-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231718,Jumboland Diner,On,438 US-206,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231719,Layton Tavern,On,124 Co Rd 560,Sussex,Sussex,Brian Sengebush,Chris McCrohan
231802,Candy's Pizza,On,452 Rte 206,Sussex,Sussex,Robin Feldman,Chris McCrohan
231803,High Point Gc/Rest (P),On,342 Shore Drive,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231805,Meloi Liquors,Off,10 NJ-23,Sussex,Sussex,Anthony Palmisano,Chris McCrohan
231806,Walpack Inn,On,Rt 615,Sussex,Sussex,Brian Sengebush,Chris McCrohan
250001,Vine Republik (Mountainside),Off,1267 Rte 22,Union,Union,John O'Donoghue,Mike Kennedy
250003,Breen's Wines & Liquors,Off,21 N Union Ave,Union,Union,Andrew Lundy,Mike Kennedy
250005,Wine List Of Summit,Off,417 Springfield Ave,Union,Union,Andrew Lundy,Mike Kennedy
250006,Dittrick's W&L (A),Off,2 North Ave,Union,Union,Andrew Lundy,Mike Kennedy
250009,Wine Library,Off,586 Morris Ave,Union,Union,Andrew Lundy,Mike Kennedy
250011,Shop Rite of Westfield,Off,333 South Ave E,Union,Union,Andrew Lundy,Mike Kennedy
250012,Peterson's Wine Unltd,Off,1120 South Ave W,Union,Union,Andrew Lundy,Mike Kennedy
250013,Deutscher Club Of Clark,On,787 Featherbed Lane,Union,Union,Andrew Lundy,Mike Kennedy
250015,Butcher Block,Off,209 Centennial Ave,Union,Union,Andrew Lundy,Mike Kennedy
250016,Buy Rite Liq (A),Off,1448 Morris Ave,Union,Union,Andrew Lundy,Mike Kennedy
250019,Bareburger (Westfield),On,126 Central Ave,Union,Union,Andrew Lundy,Mike Kennedy
250020,Rick's Wines & Liquors,Off,1140 South Avenue,Union,Union,Alex Rodriguez,Mike Kennedy
250023,Bottle King Springfield,Off,155 US-22,Union,Union,Andrew Lundy,Mike Kennedy
250024,Best Cellars (Summit),Off,23 Summit Avenue,Union,Union,Andrew Lundy,Mike Kennedy
250025,Abigails Cafe (Z),On,804 W.Elizabeth Ave,Union,Union,Andrew Lundy,Mike Kennedy
250027,Wine Anthology (A),Off,1075 Raritan Rd,Union,Union,Andrew Lundy,Mike Kennedy
250028,Beechwood Wine & Liq,Off,1 Beechwood Road,Union,Union,Andrew Lundy,Mike Kennedy
250032,Rotondo's Liquor,Off,1040 Lake Ave,Union,Union,Andrew Lundy,Mike Kennedy
250033,The Station Bar & Grill,On,99 Center Street,Union,Union,Andrew Lundy,Mike Kennedy
250034,Shoppers Liq,Off,2323 Rte 22 West,Union,Union,Andrew Lundy,Mike Kennedy
250035,Wine Zone (P),Off,1601 W. Edgar Rd,Union,Union,Andrew Lundy,Mike Kennedy
250036,Watchung Liquor (P),Off,131 Park Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250037,Beno's Liq (A),Off,102 North Wood Ave,Union,Union,Andrew Lundy,Mike Kennedy
250038,Home Wine & Liquors (1850 Union),Off,1850 Morris Ave.,Union,Union,Andrew Lundy,Mike Kennedy
250040,Fanwood Liquors(A),Off,61 South Ave.,Union,Union,Andrew Lundy,Mike Kennedy
250042,Pied Piper Liquor,Off,613a W.Edgar Rd.,Union,Union,Andrew Lundy,Mike Kennedy
250043,Nugents Tavern (P),On,844 Newark Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250044,Vine Republic (Berkeley Height),Off,500 Springfield Ave,Union,Union,John O'Donoghue,Mike Kennedy
250046,Pregame Liquors,Off,355 W. St.Georges Ave,Union,Union,Andrew Lundy,Mike Kennedy
250047,Wine Cellar,Off,808 Spring Street,Union,Union,Alex Rodriguez,Mike Kennedy
250048,Park Beverage,Off,1923 Westfield Ave,Union,Union,Andrew Lundy,Mike Kennedy
250049,New Seaport Liquors,Off,184 3rd St,Union,Union,Alex Rodriguez,Mike Kennedy
250053,Liquor Basics,Off,585 Raritan Road,Union,Union,Alex Rodriguez,Mike Kennedy
250054,Marte Liq Warehouse,Off,929 Elizabeth Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250056,Continental Wine/Liq,Off,840 Elizabeth Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250057,Rahway Discount Liquors (A),Off,736 W Grand Ave,Union,Union,Andrew Lundy,Mike Kennedy
250059,Payless Liquor,Off,1041 Elizabeth Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250060,La Bamba,Off,446 Elizabeth Ave,Union,Union,Andrew Lundy,Mike Kennedy
250062,Aarti's World Disc Liq,Off,1675 Rte 22 West,Union,Union,Andrew Lundy,Mike Kennedy
250064,America Liquors,Off,503 Elizabeth Ave,Union,Union,Andrew Lundy,Mike Kennedy
250066,Fenrose Wine & Liq,Off,431 W. Front St,Union,Union,Andrew Lundy,Mike Kennedy
250068,Jakob Liquors,Off,1114-1126 Elizabeth Ave,Union,Union,Alex Rodriguez,Mike Kennedy
250069,Mega Liquors,Off,67 Orchard St,Union,Union,Andrew Lundy,Mike Kennedy
250070,Pereira's Liquor,Off,318 Morris Ave,Union,Union,Alex Rodriguez,Mike Kennedy
