Customer Num,Customer Name,Area,Shipping Address,City,Date,Sales Rep Name,District Manager Name,Brand,Brand Family,Supplier,Units   2026
170260,Schmitty's,Hudson,359 First Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Stone Buenaveza,Stone Brewing,Stone Brewing,2.00
41013,Viva Margarita Hackensack,Bergen,774 Main St,Hackensack,6/16/2026,Nick Melissari,Chris McCrohan,Pacifico,Pacifico,Constellation Brands,1.00
170260,Schmitty's,Hudson,359 First Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Doc's Apple,Doc's,Warwick Valley,1.00
61004,Andiamo,Bergen,23 Hardenburgh Ave,Haworth,6/16/2026,Paul Mclaughlin,Chris McCrohan,Peroni,Peroni,MolsonCoors Beverage Company,1.00
231213,The Kites (P),Sussex,2 Chamonix Drive,Vernon,6/16/2026,Anthony Palmisano,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,2.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,2.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Heineken,Heineken USA,Heineken USA,1.00
170282,The Hoboken Biergarten,Hudson,1422 Grand Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Schofferhofer Grapefruit Hefeweizen,Schofferhofer,Radeberger USA,3.00
80012,California Pizza Paramus,Bergen,1160 Garden State Plaza,Paramus,6/16/2026,Nick Melissari,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
74004,P J Finnegan's,Bergen,274 Fairview Ave,Westwood,6/16/2026,Paul Mclaughlin,Chris McCrohan,Dogfish Head Grateful Dead Juicy Pale Ale,Dogfish Head Beer,Boston Beer Company,1.00
80061,The Green Lounge,Bergen,314 Paramus Rd,Paramus,6/16/2026,Nick Melissari,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Stone Premium & Smooth: Honey Blonde,Stone Premium & Smooth Beer Co,Stone Brewing,2.00
170282,The Hoboken Biergarten,Hudson,1422 Grand Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Hofbrau Original,Hofbrau Usa,Hofbrauhaus USA,6.00
1010,Jimmy Geez(North)Bar/Gril,Passaic,3219 Rt 23 South,Oak Ridge,6/16/2026,Anthony Palmisano,Chris McCrohan,New Belgium Fat Tire Amber Ale,Fat Tire Family,New Belgium Brewing Company,1.00
190925,Olive Garden Rockaway,Morris 1,323 Mt Hope Ave.,Rockaway,6/16/2026,Brian Sengebush,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
25083,Rutt's Hut (A),Passaic,417 River Rd,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Pabst Blue Ribbon,Pabst Blue Ribbon,Pabst Brewing Company,-3.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Samuel Adams Cherry Wheat,Samuel Adams,Boston Beer Company,1.00
8015,Thatcher Mc Ghees (A),Passaic-FF,6 Wanaque Ave,Pompton Lakes,6/16/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
171012,Shepherd/Knucklehead Hobo,Hudson,1313 Willow Ave,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Weihenstephen Hefe-Weiss,Weihenstephaner,Total Beverage Solutions,1.00
170141,Surf City,Hudson,11 Marin Blvd,Jersey City,6/16/2026,Jaime Colonna,Mike Kennedy,Sapporo Premium,Sapporo,Sapporo,2.00
96006,Blue Moon Mexican Cafe,Bergen,327j Franklin Ave,Wyckoff,6/16/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
230915,Crystal Sprs/Wild Turkey,Sussex,123 Crystal Springs Rd,Hamburg,6/16/2026,Anthony Palmisano,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
150619,Grasshopper Cedar Grove,Essex,292 Grove Ave,Cedar Grove,6/16/2026,Michael Harboy,Mike Kennedy,Weihenstephen Hefe-Weiss,Weihenstephaner,Total Beverage Solutions,1.00
10002,American Lgn Pequannock 450,Morris 3,11 Oak Ave,Pequannock,6/16/2026,Robin Feldman,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
31027,New Park Tav (A),Bergen,250 Park Ave,East Rutherford,6/16/2026,Nick Melissari,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,3.00
17009,Jimmy Geez (P),Passaic,436 Belmont Ave,Haledon,6/16/2026,Allison Scott,Chris McCrohan,Cape May IPA,Cape May,Cape May,1.00
80061,The Green Lounge,Bergen,314 Paramus Rd,Paramus,6/16/2026,Nick Melissari,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Stone Premium & Smooth: WIT,Stone Premium & Smooth Beer Co,Stone Brewing,1.00
61003,White Beeches Golf Club,Bergen,70 Haworth Dr,Haworth,6/16/2026,Paul Mclaughlin,Chris McCrohan,Sixpoint Summer Sesh,Sixpoint,Sixpoint Brewing,1.00
83009,Jalapeno Mex. Grille(A),Bergen,930 Prospect St,Glen Rock,6/16/2026,Mike Ast,Paul Deady,Modelo Especial,Modelo Especial,Constellation Brands,1.00
17009,Jimmy Geez (P),Passaic,436 Belmont Ave,Haledon,6/16/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
170282,The Hoboken Biergarten,Hudson,1422 Grand Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Radeberger Pilsner,Radeberger,Radeberger USA,3.00
190601,Thatcher Mcghee's (A),Morris 1,53 Broadway,Denville,6/16/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,1.00
191718,Bell's Mansion,Sussex,11 Main St,Stanhope,6/16/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Garage Beer Light Lime,Garage Beer,Garage Beer,1.00
49085,Tommy's Tavern + Tap (Edgewater),Bergen,11 The Promenade,Edgewater,6/16/2026,Nick Melissari,Chris McCrohan,New Belgium Voodoo Ranger IPA,Voodoo Family,New Belgium Brewing Company,1.00
17009,Jimmy Geez (P),Passaic,436 Belmont Ave,Haledon,6/16/2026,Allison Scott,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Stone Premium & Smooth: House 125 Lager,Stone Premium & Smooth Beer Co,Stone Brewing,1.00
17009,Jimmy Geez (P),Passaic,436 Belmont Ave,Haledon,6/16/2026,Allison Scott,Chris McCrohan,Angry Orchard Crisp Apple,Angry Orchard,Boston Beer Company,1.00
83009,Jalapeno Mex. Grille(A),Bergen,930 Prospect St,Glen Rock,6/16/2026,Mike Ast,Paul Deady,Pacifico,Pacifico,Constellation Brands,1.00
49085,Tommy's Tavern + Tap (Edgewater),Bergen,11 The Promenade,Edgewater,6/16/2026,Nick Melissari,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
25083,Rutt's Hut (A),Passaic,417 River Rd,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Miller High Life,Miller High Life,MolsonCoors Beverage Company,-3.00
150137,Danahers,Essex,31 Passaic Ave,Fairfield,6/16/2026,Michael Harboy,Mike Kennedy,Magners Original,Magners,Total Beverage Solutions,2.00
5008,Celtic Crossings,Morris 3,1248 NJ-23,Butler,6/16/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
27027,Shamrock B&G (P),Passaic,13 Hoover Ave,Passaic,6/16/2026,Derrick Laws,Denise Montes,Miller High Life,Miller High Life,MolsonCoors Beverage Company,9.00
50006,Cozy Tavern (P),Bergen,131 Queen Anne Rd,Bogota,6/16/2026,Paul Mclaughlin,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
190601,Thatcher Mcghee's (A),Morris 1,53 Broadway,Denville,6/16/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
191618,Polo's Bar And Grill,Morris 1,140 ledgewood ave,Netcong,6/16/2026,Brian Sengebush,Chris McCrohan,Leinenkugel's Summer Shandy,Leinenkugel,MolsonCoors Beverage Company,1.00
80012,California Pizza Paramus,Bergen,1160 Garden State Plaza,Paramus,6/16/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
170282,The Hoboken Biergarten,Hudson,1422 Grand Street,Hoboken,6/16/2026,Jaime Colonna,Mike Kennedy,Weihenstephen Hefe-Weiss,Weihenstephaner,Total Beverage Solutions,4.00
230122,Krogh's Restaurant & Brew Pub,Sussex,23 White Deer Plaza,Sparta,6/16/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,2.00
32005,Biggies (A),Bergen,430 Rte 17 So,Carlstadt,6/16/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,2.00
12047,American Lgn 174 Wayne,Passaic,55 Mountain View Blvd,Wayne,6/16/2026,Robin Feldman,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
50029,La Tequilera Restaurant,Bergen,293 Queen Anne Rd,Teaneck,6/16/2026,Paul Mclaughlin,Chris McCrohan,Modelo Negra,Modelo Negra,Constellation Brands,1.00
41013,Viva Margarita Hackensack,Bergen,774 Main St,Hackensack,6/16/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
24031,Tommy's Tavern & Tap (Clifton),Passaic,826 Route 3 Clifton Nj,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
31052,Mozzarella Bar,Bergen,1 American Dream Way,East Rutherford,6/16/2026,Nick Melissari,Chris McCrohan,Samuel Adams Boston Lager,Samuel Adams,Boston Beer Company,1.00
24019,Sharky's Wings(P),Passaic,545 Highland Ave,Clifton,6/16/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
12057,YARD HOUSE 8384,Sales,320 WILLOWBROOK MALL,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Sixpoint Resin,Sixpoint,Sixpoint Brewing,1.00
19005,Celtic Corner,Passaic,312 Lafayette Ave,Hawthorne,6/16/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
190601,Thatcher Mcghee's (A),Morris 1,53 Broadway,Denville,6/16/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
1017,Millers Ale House Rockawa,Morris 1,325 Mt Hope Avenue,Rockaway,6/16/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
17006,The Yard,Passaic,289 Belmont Ave,Haledon,6/16/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
80028,El Cid,Bergen,205 Paramus Rd,Paramus,6/16/2026,Chris Payton,Mike Engel,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
12026,WAYNE ALE HOUSE & PIZZA,Passaic,611 Ratzer Road,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
150148,St.James Gate Public House,Essex,167 Maplewood Ave,Maplewood,6/16/2026,Hakan Sadik,Mike Kennedy,Magners Original,Magners,Total Beverage Solutions,2.00
12038,Tommy's Tavern + Tap (Wayne),Passaic,71 NJ-23,Wayne,6/16/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
7003,Blu Ale House,Morris 3,92 NJ-23,Riverdale,6/16/2026,Allison Scott,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,1.00
1010,Jimmy Geez(North)Bar/Gril,Passaic,3219 Rt 23 South,Oak Ridge,6/16/2026,Anthony Palmisano,Chris McCrohan,Doc's Apple,Doc's,Warwick Valley,1.00
31052,Mozzarella Bar,Bergen,1 American Dream Way,East Rutherford,6/16/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
230103,St.Moritz Grill & Bar,Sussex,9 White Deer Plaza,Sparta,6/16/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
49085,Tommy's Tavern + Tap (Edgewater),Bergen,11 The Promenade,Edgewater,6/16/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
50008,101 Pub (A),Bergen,101 Queen Anne Rd,Bogota,6/15/2026,Paul Mclaughlin,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
92004,Brothers Smokehouse,Bergen,900 Rte 17 No,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Pabst Blue Ribbon,Pabst Blue Ribbon,Pabst Brewing Company,1.00
31020,Chili's B & G E Rutherfor,Bergen,140 Rte 17 North,East Rutherford,6/15/2026,Nick Melissari,Chris McCrohan,New Belgium Voodoo Ranger Juicy Haze IPA,Voodoo Family,New Belgium Brewing Company,1.00
190214,Johnnie's Tavern,Morris 1,301 Boonton Ave,Boonton,6/15/2026,Brian Sengebush,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,4.00
191007,Charley's Tavern,Morris 1,57 NJ-181,Lake Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,1.00
41026,Amc- Shops @ Riverside P,Bergen,390 Hackensack Ave,Hackensack,6/15/2026,Nick Melissari,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
12043,Outback Stkhse(P)Wayne,Passaic,189 Berdan Avenue,Wayne,6/15/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
92002,Anthony's CF Pizza (A) (Ramsey),Bergen,984 Route 17 No Suite B,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
7005,Chili's (Riverdale),Morris 3,58 NJ-23,Riverdale,6/15/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
92004,Brothers Smokehouse,Bergen,900 Rte 17 No,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,1.00
38039,Hilltop Tav.(Z),Bergen,50 Essex St,Lodi,6/15/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
191719,American Lgn Stanhope,Sussex,119 NJ-183,Stanhope,6/15/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
78007,Woodstone Pizza B & G,Bergen,352 W. Passaic Street,Rochelle Park,6/15/2026,Nick Melissari,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
24026,Rock Bar,Passaic,414 Main Ave,Clifton,6/15/2026,Allison Scott,Chris McCrohan,Pacifico,Pacifico,Constellation Brands,1.00
31026,Rockafella's,Bergen,443 Paterson Aven,East Rutherford,6/15/2026,Nick Melissari,Chris McCrohan,Angry Orchard Crisp Apple,Angry Orchard,Boston Beer Company,1.00
49016,Ipic Theaters,Bergen,2023 Hudson St,Fort Lee,6/15/2026,Dan Lagala,Mike Engel,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
191510,Lola's Restaurant,Sussex,300 Lakeside Ave,Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Corona Light,Corona Light,Constellation Brands,1.00
170254,Park Tavern,Hudson,575 West Side Ave,Jersey City,6/15/2026,Dylan Rubino,Mike Kennedy,Radeberger Pilsner,Radeberger,Radeberger USA,2.00
191510,Lola's Restaurant,Sussex,300 Lakeside Ave,Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Pacifico,Pacifico,Constellation Brands,2.00
92002,Anthony's CF Pizza (A) (Ramsey),Bergen,984 Route 17 No Suite B,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
50008,101 Pub (A),Bergen,101 Queen Anne Rd,Bogota,6/15/2026,Paul Mclaughlin,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
77003,Blue 42 Restaurant & Bar,Bergen,158 Market St,Elmwood Park,6/15/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,3.00
92007,Brady's At(A)The Station,Bergen,5 W Main St,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
1005,Grasshopper Irish Pub (A),Passaic,2891 Route 23,Newfoundland,6/15/2026,Allison Scott,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
92006,Chili's Ramsey (A),Bergen,900 Rt 17 N,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,New Belgium Voodoo Ranger Juicy Haze IPA,Voodoo Family,New Belgium Brewing Company,2.00
12043,Outback Stkhse(P)Wayne,Passaic,189 Berdan Avenue,Wayne,6/15/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
49016,Ipic Theaters,Bergen,2023 Hudson St,Fort Lee,6/15/2026,Dan Lagala,Mike Engel,Modelo Especial,Modelo Especial,Constellation Brands,2.00
32012,The Local Pub,Bergen,442 Hackensack St,Carlstadt,6/15/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
49016,Ipic Theaters,Bergen,2023 Hudson St,Fort Lee,6/15/2026,Dan Lagala,Mike Engel,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
12022,Grasshopper Too (A),Passaic,26 Erie Ave,Wayne,6/15/2026,Allison Scott,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
7005,Chili's (Riverdale),Morris 3,58 NJ-23,Riverdale,6/15/2026,Allison Scott,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
7005,Chili's (Riverdale),Morris 3,58 NJ-23,Riverdale,6/15/2026,Allison Scott,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
92006,Chili's Ramsey (A),Bergen,900 Rt 17 N,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
59006,The Oak House,Bergen,2 Kinderkamack Rd,Oradell,6/15/2026,Paul Mclaughlin,Chris McCrohan,Stone Buenaveza,Stone Brewing,Stone Brewing,1.00
12022,Grasshopper Too (A),Passaic,26 Erie Ave,Wayne,6/15/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
190905,Rockaway River Barn,Morris 1,11 Greenpond Rd,Rockaway,6/15/2026,Brian Sengebush,Chris McCrohan,Cape May IPA,Cape May,Cape May,1.00
52018,Aumm Aumm @The Brownstone,Bergen,73 Brownstone Way,Englewood,6/15/2026,Paul Mclaughlin,Chris McCrohan,Dogfish Head 60 Minute IPA,Dogfish Head Beer,Boston Beer Company,2.00
92004,Brothers Smokehouse,Bergen,900 Rte 17 No,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
12043,Outback Stkhse(P)Wayne,Passaic,189 Berdan Avenue,Wayne,6/15/2026,Allison Scott,Chris McCrohan,Foster's Lager,Fosters,MolsonCoors Beverage Company,2.00
41026,Amc- Shops @ Riverside P,Bergen,390 Hackensack Ave,Hackensack,6/15/2026,Nick Melissari,Chris McCrohan,New Belgium Voodoo Ranger Juicy Haze IPA,Voodoo Family,New Belgium Brewing Company,1.00
38025,Rebar (Z),Bergen,132 Essex St,Lodi,6/15/2026,Nick Melissari,Chris McCrohan,Evil Genius There's No Crying In Baseball,Evil Genius,Evil Genius,1.00
190503,The Station,Morris 1,99 Midvale Rd.,Mountain Lakes,6/15/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
1005,Grasshopper Irish Pub (A),Passaic,2891 Route 23,Newfoundland,6/15/2026,Allison Scott,Chris McCrohan,Hacker-Pschorr Oktoberfest,Hacker-Pschorr,Paulaner,1.00
49016,Ipic Theaters,Bergen,2023 Hudson St,Fort Lee,6/15/2026,Dan Lagala,Mike Engel,Montauk Wave Chaser IPA,Montauk,Montauk Brewing Co,1.00
77003,Blue 42 Restaurant & Bar,Bergen,158 Market St,Elmwood Park,6/15/2026,Nick Melissari,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,1.00
78007,Woodstone Pizza B & G,Bergen,352 W. Passaic Street,Rochelle Park,6/15/2026,Nick Melissari,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
191007,Charley's Tavern,Morris 1,57 NJ-181,Lake Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
32023,Redd's Rest (Z),Bergen,317 Washington Ave,Carlstadt,6/15/2026,Nick Melissari,Chris McCrohan,Dortmunder Actien Brauerei DAB Original,Dab,Radeberger USA,2.00
24026,Rock Bar,Passaic,414 Main Ave,Clifton,6/15/2026,Allison Scott,Chris McCrohan,Angry Orchard Crisp Apple,Angry Orchard,Boston Beer Company,1.00
38039,Hilltop Tav.(Z),Bergen,50 Essex St,Lodi,6/15/2026,Nick Melissari,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,3.00
191007,Charley's Tavern,Morris 1,57 NJ-181,Lake Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Leinenkugel's Summer Shandy,Leinenkugel,MolsonCoors Beverage Company,1.00
1005,Grasshopper Irish Pub (A),Passaic,2891 Route 23,Newfoundland,6/15/2026,Allison Scott,Chris McCrohan,Miller Lite,Lite,MolsonCoors Beverage Company,2.00
52018,Aumm Aumm @The Brownstone,Bergen,73 Brownstone Way,Englewood,6/15/2026,Paul Mclaughlin,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,2.00
191508,Elks Post 782 (Z),Morris 1,201 Howard Blvd,Mt Arlington,6/15/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,1.00
190905,Rockaway River Barn,Morris 1,11 Greenpond Rd,Rockaway,6/15/2026,Brian Sengebush,Chris McCrohan,Samuel Adams Summer Ale Beer,Samuel Adams,Boston Beer Company,1.00
230428,O'reilly Pub (P),Sussex,271 Spring St,Newton,6/15/2026,Brian Sengebush,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,2.00
92006,Chili's Ramsey (A),Bergen,900 Rt 17 N,Ramsey,6/15/2026,Nick Melissari,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,1.00
191510,Lola's Restaurant,Sussex,300 Lakeside Ave,Hopatcong,6/15/2026,Brian Sengebush,Chris McCrohan,Modelo Especial,Modelo Especial,Constellation Brands,3.00
7005,Chili's (Riverdale),Morris 3,58 NJ-23,Riverdale,6/15/2026,Allison Scott,Chris McCrohan,Blue Moon Belgian White Ale,Blue Moon,MolsonCoors Beverage Company,1.00
190905,Rockaway River Barn,Morris 1,11 Greenpond Rd,Rockaway,6/15/2026,Brian Sengebush,Chris McCrohan,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada,Sierra Nevada Brewing Company,1.00
190214,Johnnie's Tavern,Morris 1,301 Boonton Ave,Boonton,6/15/2026,Brian Sengebush,Chris McCrohan,Yuengling Lager,Yuengling Lager,DG Yuengling Inc,2.00
24026,Rock Bar,Passaic,414 Main Ave,Clifton,6/15/2026,Allison Scott,Chris McCrohan,Samuel Adams Cherry Wheat,Samuel Adams,Boston Beer Company,1.00
190214,Johnnie's Tavern,Morris 1,301 Boonton Ave,Boonton,6/15/2026,Brian Sengebush,Chris McCrohan,Coors Light,Coors Light,MolsonCoors Beverage Company,2.00
