Asset ID,Purchase,Asset Type,Asset Description,Asset Num,Serial Num,Status,Location,Bin,Cost,Remaining Value,Placed in Service Date,Customer,Time Confirmed,Purchased Date,Sold Date,Asset Owner,Time Updated,Time Created
17149,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17148,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17147,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17146,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17145,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17144,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17143,,Montauk Patio Umbrella - PATIO UMBRELLA,Montauk Patio Umbrella - PATIO UMBRELLA,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:05 PM,6/15/2026 3:05 PM
17137,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17136,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17135,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17134,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17133,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17132,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17131,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17130,,*CP* Carbliss 3 Can LED,*CP* Carbliss 3 Can LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 3:03 PM,6/15/2026 3:02 PM
17094,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17093,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17092,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17091,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17090,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17089,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17088,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17087,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17086,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17085,,Truly Soccer Plinko Game,Truly Soccer Plinko Game,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:59 PM,6/15/2026 2:57 PM
17081,,Moosehead LED,Moosehead LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 2:33 PM
17080,,Moosehead LED,Moosehead LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 2:33 PM
17079,,Moosehead LED,Moosehead LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 2:33 PM
17078,,Moosehead LED,Moosehead LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 2:33 PM
17077,,Moosehead LED,Moosehead LED,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 2:33 PM
17076,,(CM)Coors Light 16oz Cups - PLASTIC CUPS,(CM)Coors Light 16oz Cups - PLASTIC CUPS,,,Good,Hawthorne,6461,$0.00,$0.00,,,,,,,6/15/2026 2:33 PM,6/15/2026 1:41 PM
