Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,Distribution Area,County,City,Area,Premise,Buyer Count   2026,Cases   2026
Paul Mclaughlin,69011,Green Point Restaurant,15 Rivervale Rd,Bergen,Bergen,Rivervale,Bergen,On Premise,1.00,84.00
Paul Mclaughlin,69012,449 Prime @ Edgewood Country Club,449 Rivervale Rd,Bergen,Bergen,Rivervale,Bergen,On Premise,1.00,129.50
Paul Mclaughlin,70004,Davey's Locker (A),5 Park St,Bergen,Bergen,Montvale,Bergen,On Premise,1.00,973.00
Paul Mclaughlin,70005,Montvale Bowl (A),14 West Grand Ave,Bergen,Bergen,Montvale,Bergen,On Premise,1.00,804.00
Paul Mclaughlin,70008,Hearth & Tap Co.,125 N Kndrkmk Rd,Bergen,Bergen,Montvale,Bergen,On Premise,1.00,872.50
Paul Mclaughlin,70012,Fire & Oak (A),100 Chestnut Ridge Rd,Bergen,Bergen,Montvale,Bergen,On Premise,1.00,123.00
Paul Mclaughlin,70013,Flemings Prime Steakhouse and Wine Bar,210 Market St,Bergen,Bergen,Montvale,Bergen,On Premise,1.00,139.00
Paul Mclaughlin,71001,Peppercorn's,176 Colony Ave,Bergen,Bergen,Park Ridge,Bergen,On Premise,1.00,315.00
Paul Mclaughlin,71005,Park Steakhouse,151 Kinderkamack Rd,Bergen,Bergen,Park Ridge,Bergen,On Premise,1.00,175.33
Paul Mclaughlin,71007,103 Prime Time,103 Spring Valley Rd,Bergen,Bergen,Park Ridge,Bergen,On Premise,1.00,44.00
Paul Mclaughlin,71011,Marriott (P) Park Ridge,300 Brae Blvd,Bergen,Bergen,Park Ridge,Bergen,On Premise,1.00,243.17
Paul Mclaughlin,72002,Bareburger (Woodcliff Lake),453 Chestnut Ridge Rd 23c,Bergen,Bergen,Woodcliff Lake,Bergen,On Premise,1.00,105.00
Paul Mclaughlin,73001,Lou's,74 Broadway,Bergen,Bergen,Hillsdale,Bergen,On Premise,1.00,1666.50
Paul Mclaughlin,73002,The Cornerstone (P),84 Broadway,Bergen,Bergen,Hillsdale,Bergen,On Premise,1.00,1409.67
Paul Mclaughlin,74001,Lolitas Mexican Cantina,65 Old Hook Rd,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,213.00
Paul Mclaughlin,74004,P J Finnegan's,274 Fairview Ave,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,195.00
Paul Mclaughlin,74008,MeltToba Restaurant,250 Center Ave,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,1.00
Paul Mclaughlin,74010,Osteria Crescendo,36 Jefferson Ave,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,70.00
Paul Mclaughlin,74012,Iron Horse,20 Washington Ave,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,188.00
Paul Mclaughlin,74021,Bar Mutz,90 Center Ave,Bergen,Bergen,Westwood,Bergen,On Premise,1.00,104.00
Paul Mclaughlin,75001,Emerson Hotel,31 Emerson Plaza E,Bergen,Bergen,Emerson,Bergen,On Premise,1.00,472.50
Paul Mclaughlin,76005,Midland Brewhouse (A),374 North Midland Ave,Bergen,Bergen,Saddle Brook,Bergen,On Premise,1.00,539.00
Paul Mclaughlin,76009,The Plank Pizza And Bar,383 Market St,Bergen,Bergen,Saddle Brook,Bergen,On Premise,1.00,68.00
Paul Mclaughlin,81003,Fair Lawn Lanes (P),22-22 Maple Ave,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,250.00
Paul Mclaughlin,81004,Stosh's Craft Bar (Z),18 15 Maple Ave,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,497.58
Paul Mclaughlin,81015,Fair Lawn Athletic Club,14-19 Paramelee Ave,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,389.00
Paul Mclaughlin,81019,Oceanos Osyter Bar Grill,2-27 Saddle River Rd,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,440.40
Paul Mclaughlin,81024,Anthony's Coal Fired Pizza (Fair Lawn),2101 Promenade Blvd,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,207.00
Paul Mclaughlin,81027,RP Prime Steakhouse,41-11 Rte 4 W,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,76.17
Paul Mclaughlin,81029,Cosmo Club (Z),33-02 Morlot Avenue,Bergen,Bergen,Fair Lawn,Bergen,On Premise,1.00,43.67
Paul Mclaughlin,85001,Eleven Central,11 Central Ave,Bergen,Bergen,Midland Park,Bergen,On Premise,1.00,455.33
Paul Mclaughlin,86002,Doghouse Saloon (Z),270 Pascack Rd,Bergen,Bergen,Washington Twsp,Bergen,On Premise,1.00,910.33
Paul Mclaughlin,86006,Seasons Catering (A),644 Pascack Rd,Bergen,Bergen,Washington Twsp,Bergen,On Premise,1.00,206.00
Paul Mclaughlin,86007,Bacari,800 Ridgewood Rd,Bergen,Bergen,Washington Twsp,Bergen,On Premise,1.00,190.00
Phil Ernst,12007,Gary's Wine & Marketplace (Wayne),1308 Rte 23,Passaic,Passaic,Wayne,Passaic,Off Premise,1.00,2026.00
Phil Ernst,20106,Super Wine Warehse(P)Pate,42 E 30th St,Passaic,Passaic,Paterson,Passaic,Off Premise,1.00,50573.00
Phil Ernst,208026,Stew Leonard's(A) Paramu (NA),700 Paramus Park,Bergen,Bergen,Paramus,Bergen,Off Premise,1.00,1414.00
Phil Ernst,25010,Stew Leonard's Wines & Spirits of Clifton,467 Allwood Rd,Passaic,Passaic,Clifton,Passaic,Off Premise,1.00,9016.00
Phil Ernst,25075,Stew Leonard's Wines & Spirits of Clifton (NA),467 Allwood Rd,Passaic,Passaic,Clifton,Passaic,Off Premise,1.00,234.00
Phil Ernst,29004,Shop-Rite Liq Lyndhurst,542 New York Ave,Bergen,Bergen,Lyndhurst,Bergen,Off Premise,1.00,13510.33
Phil Ernst,39001,Home Wines & Liq 75 (A) (South Hackensack),75 Saddle River Ave,Bergen,Bergen,South Hackensac,Bergen,Off Premise,1.00,8001.00
Phil Ernst,40019,Budy's Wine & Liq (A),139 Hudson St,Bergen,Bergen,Hackensack,Bergen,Off Premise,1.00,13391.00
Phil Ernst,43001,City Supermarket,289 Bergen Blvd,Bergen,Bergen,Fairview,Bergen,Off Premise,1.00,11028.00
Phil Ernst,46019,Palisades Wine And Liquor,534 Bergen Blvd,Bergen,Bergen,Palisades Park,Bergen,Off Premise,1.00,14982.00
Phil Ernst,47004,Wides Deli & Liquor,81-85 Central Ave,Bergen,Bergen,Ridgefield Park,Bergen,Off Premise,1.00,1260.00
Phil Ernst,49082,Beverage Depot,2151 Rt 4 East,Bergen,Bergen,Fort Lee,Bergen,Off Premise,1.00,85.00
Phil Ernst,50002,Lushka Liquors,358 Palisades Ave,Bergen,Bergen,Bogota,Bergen,Off Premise,1.00,1010.17
Phil Ernst,50003,"Agave Liquor, Wine & Spirits",74 W Main St,Bergen,Bergen,Bogota,Bergen,Off Premise,1.00,51424.38
Phil Ernst,50005,Megha Liquor & Grocery,8 East Fort Lee Rd,Bergen,Bergen,Bogota,Bergen,Off Premise,1.00,496.17
Phil Ernst,50009,Riverview Liq (P),55 River Rd,Bergen,Bergen,Bogota,Bergen,Off Premise,1.00,3013.00
Phil Ernst,76006,Wine Country Of Saddle Brook (A),195 Market St,Bergen,Bergen,Saddle Brook,Bergen,Off Premise,1.00,4529.00
Phil Ernst,76021,Saddle Brook Liquor & Bar,383 Market St,Bergen,Bergen,Saddle Brook,Bergen,On Premise,1.00,6319.33
Phil Ernst,78008,Shop Rite Liq(A) Roch Pk,220 W Passaic St,Bergen,Bergen,Rochelle Park,Bergen,Off Premise,1.00,17977.00
Phil Ernst,80002,Whole Foods Market (Paramus),300 Bergen Town Center,Bergen,Bergen,Paramus,Bergen,Off Premise,1.00,3153.00
Phil Ernst,80005,Shop Rite Liq (Paramus),224 Rt 4 E,Bergen,Bergen,Paramus,Bergen,Off Premise,1.00,11134.00
Phil Ernst,80026,Stew Leonard's(A) Paramus Wine,700 Paramus Park,Bergen,Bergen,Paramus,Bergen,Off Premise,1.00,10822.00
Phil Ernst,81014,Shop Rite Liq(A) Fair Lwn,35-07 Broadway,Bergen,Bergen,Fair Lawn,Bergen,Off Premise,1.00,16512.00
Phil Ernst,83001,Food Universe Marketplace,937 Lincoln Ave,Bergen,Bergen,Glen Rock,Bergen,Off Premise,1.00,10135.17
Phil Ernst,83010,Bottle King (A) Glen Rock,909 Prospect St,Bergen,Bergen,Glen Rock,Bergen,Off Premise,1.00,34861.00
Phil Ernst,89007,Acme Markets (Allendale),45 De Mercurio Dr.,Bergen,Bergen,Allendale,Bergen,Off Premise,1.00,3105.00
Robin Feldman,10002,American Lgn Pequannock 450,11 Oak Ave,Morris 3,Morris,Pequannock,Morris 3,On Premise,1.00,155.00
Robin Feldman,1026,American Legion Post 289 (A) West Milford,177 Lincoln Av,Passaic-FF,Passaic,West Milford,Passaic-FF,On Premise,1.00,242.00
Robin Feldman,1030,Elks Post 2236 (P),1860 Union Valley Road,Passaic-FF,Passaic,West Milford,Passaic-FF,On Premise,1.00,714.00
Robin Feldman,1032,Prime 374 - Seafood & Steak,374 Morestown Road,Passaic-FF,Passaic,West Milford,Passaic-FF,On Premise,1.00,31.00
Robin Feldman,11004,Arca,211 Main St,Morris 3,Morris,Lincoln Park,Morris 3,On Premise,1.00,163.00
Robin Feldman,11012,American Lg 279 Lincoln Park,133 Main Street,Morris 3,Morris,Lincoln Park,Morris 3,On Premise,1.00,105.00
Robin Feldman,12006,Novelli (P),2410 Hamburg Turnpike,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,418.00
Robin Feldman,12012,Cosmopolitan,1377 NJ-23,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,515.00
Robin Feldman,12019,In The Crease (P),10 Nevins Road,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,150.00
Robin Feldman,12023,The Village Inn,422 Runnymede Drive,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,270.75
Robin Feldman,12024,Park Wayne Diner,721 Hamburg Turnpike,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,24.00
Robin Feldman,12025,Vila Verde (P) Rest.,120 Terhune Dr,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,70.00
Robin Feldman,12042,Exotic Indian Cuisine,24 Rt 46 East,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,10.00
Robin Feldman,12046,Packanack Lake Comm Asso,52 Lake Drive West,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,23.00
Robin Feldman,12047,American Lgn 174 Wayne,55 Mountain View Blvd,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,280.50
Robin Feldman,12058,Sports Friends Soccer (A),1 Ryerson Ave,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,184.00
Robin Feldman,12066,Residence Inn,30 Nevins Rd,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,32.00
Robin Feldman,12067,Hilton Garden Inn wayne,15 Nevins Rd,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,93.00
Robin Feldman,12068,Courtyard by Marriott Wayne Fairfield,263 US-46,Passaic,Passaic,Wayne,Passaic,On Premise,1.00,107.00
Robin Feldman,13007,American Lgn 108 (Z) Little Falls,591 Main St,Passaic,Passaic,Little Falls,Passaic,On Premise,1.00,97.00
Robin Feldman,14013,Elks Post 2111 (A),1 Fellner Place,Passaic,Passaic,Totowa,Passaic,On Premise,1.00,122.00
Robin Feldman,15049,Francesco's In The Park,568 Mc Bride Ave,Passaic,Passaic,Woodland Park,Passaic,On Premise,1.00,64.00
Robin Feldman,15077,E & V (A) Restaurant,320 Chamberlain Ave,Passaic,Passaic,Paterson,Passaic,On Premise,1.00,50.00
Robin Feldman,15079,American Lgn Totowa,180 Union Blvd,Passaic,Passaic,Totowa,Passaic,On Premise,1.00,424.17
Robin Feldman,15081,Evolution Restaurant & Bar,279 W Browertown Rd,Passaic,Passaic,Woodland Park,Passaic,On Premise,1.00,2773.87
Robin Feldman,17015,Haledon Fire Dept(A),522 W Broadway,Passaic,Passaic,Haledon,Passaic,On Premise,1.00,10.00
Robin Feldman,17017,Veterans Club (Z),417 Roe Street,Passaic,Passaic,Haledon,Passaic,On Premise,1.00,134.00
Robin Feldman,17019,La Neves (P),276 Belmont Ave,Passaic,Passaic,Haledon,Passaic,On Premise,1.00,111.00
Robin Feldman,18005,Giuseppe (P) Rest.,5 Sicomac Road,Passaic,Passaic,North Haledon,Passaic,On Premise,1.00,6.00
Robin Feldman,18007,The Tides,1245 Belmont Ave,Passaic,Passaic,North Haledon,Passaic,On Premise,1.00,210.00
Robin Feldman,18008,Papa Joe's (Z),778 Belmont Ave,Passaic,Passaic,North Haledon,Passaic,On Premise,1.00,6.00
Robin Feldman,19014,Macaluso's (P),55 4th Ave,Passaic,Passaic,Hawthorne,Passaic,On Premise,1.00,169.00
Robin Feldman,190202,Boonton Elks,125 Cornelia St,Morris 1,Morris,Boonton,Morris 1,On Premise,1.00,21.00
Robin Feldman,190210,Matta Donna (Z),304 Myrtle Ave,Morris 1,Morris,Boonton,Morris 1,On Premise,1.00,63.00
Robin Feldman,19025,Riverside Veteran,123 Royal Avenue,Passaic,Passaic,Hawthorne,Passaic,On Premise,1.00,30.00
Robin Feldman,190301,American Lgn Lake Hiawath,91 N Beverwyck Rd,Morris 1,Morris,Lake Hiawatha,Morris 1,On Premise,1.00,61.00
Robin Feldman,190605,Hunan Taste (Z),67 Bloomfield Ave,Morris 1,Morris,Denville,Morris 1,On Premise,1.00,220.00
Robin Feldman,190607,Rockaway River Cc(P),39 Pocono Rd,Morris 1,Morris,Denville,Morris 1,On Premise,1.00,420.00
Robin Feldman,190608,Cedar Lake Club,134 Cedar Lake E,Morris 1,Morris,Denville,Morris 1,On Premise,1.00,59.00
Robin Feldman,190613,Rock Ridge Community,55 Entrance Way,Morris 1,Morris,Denville,Morris 1,On Premise,1.00,99.00
Robin Feldman,190708,American Lgn Rockaway,210 Chestnut Terr,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,132.00
Robin Feldman,190710,Hilton Garden Inn Rockaway,375 Mt Hope Ave,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,106.00
Robin Feldman,190712,White Meadow Lake Cc,100 White Meadow Rd,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,228.00
Robin Feldman,190714,Green Pond Yacht Club (Z),7 Dawson Drive,Morris 1,Morris,Green Pond,Morris 1,On Premise,1.00,37.00
Robin Feldman,190716,Lake Telemark Country Clu,38 Telemark Road,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,11.00
Robin Feldman,190717,Luzzi's (Z),439 Green Pond Rd,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,68.00
Robin Feldman,190718,Marcella Community Club,831 Greenpond Road,Morris 1,Morris,Rockaway,Morris 1,On Premise,1.00,197.00
Robin Feldman,190908,4 Seasons Restaurant,322 S Main St,Morris 3,Morris,Wharton,Morris 3,On Premise,1.00,33.00
Robin Feldman,190919,Amer Lgn Of Wharton 91,99 N Main St,Morris 1,Morris,Wharton,Morris 1,On Premise,1.00,250.17
Robin Feldman,191202,Casa Bianca (P),5266 Berkshire Valley Rd,Morris 1,Morris,Oak Ridge,Morris 1,On Premise,1.00,70.00
Robin Feldman,191203,American Lgn Oak Ridge Post 423,28 Legion Road,Morris 1,Morris,Oak Ridge,Morris 1,On Premise,1.00,275.00
Robin Feldman,191206,Bella Vista,11 Moquis Trail,Morris 1,Morris,Oak Ridge,Morris 1,On Premise,1.00,12.00
Robin Feldman,191219,Berkshire Valley Gc,28 Cozy Lake Rd,Morris 1,Morris,Oak Ridge,Morris 1,On Premise,1.00,341.00
Robin Feldman,191301,Lake Hopatcong Yacht Club,75 N Bertrand Rd,Morris 1,Morris,Mt Arlington,Morris 1,On Premise,1.00,70.00
Robin Feldman,191306,Shore Hills Country Club,Vail Rd And Morse Pl,Morris 1,Morris,Landing,Morris 1,On Premise,1.00,21.00
Robin Feldman,191403,Davy's Dogs,14 Howard Blvd,Morris 1,Morris,Mt Arlington,Morris 1,On Premise,1.00,68.00
Robin Feldman,191406,Courtyard Marriott Mt Arl,15 Howard Blvd,Morris 1,Morris,Mt Arlington,Morris 1,On Premise,1.00,210.33
Robin Feldman,191524,GRIFFIN & HOWE,270 STANHOPE SPARTA RD,Sussex,Sussex,Andover,Sussex,On Premise,1.00,79.00
Robin Feldman,191527,Garden State Yacht Club,33 Point Pleasant Road,Morris 1,Sussex,Hopatcong,Morris 1,On Premise,1.00,10.00
Robin Feldman,191815,Eastern Asian Bistro/Bar,3 Mt Olive Rd,Morris 1,Morris,Budd Lake,Morris 1,On Premise,1.00,133.00
Robin Feldman,192156,Hapgoods Restaurant,44 Midvale Rd,Morris 1,Morris,Mountain Lakes,Morris 1,On Premise,1.00,370.33
Robin Feldman,2005,Arta Trattoria (P),1131 Greenwood Lake Turnp,Passaic-FF,Passaic,Ringwood,Passaic-FF,On Premise,1.00,170.00
Robin Feldman,2009,Frungillo Caterers,7 Morris Road,Passaic-FF,Passaic,Ringwood,Passaic-FF,On Premise,1.00,156.00
Robin Feldman,2010,Skyline Lakes Prop Owners,103 Skyline Lakes Dr,Passaic-FF,Passaic,Ringwood,Passaic-FF,On Premise,1.00,68.17
Robin Feldman,230108,Vfw 7248 Sparta,66 Main St,Sussex,Sussex,Sparta,Sussex,On Premise,1.00,84.00
Robin Feldman,230115,Elks Post 2356,6 West Shore Trail,Sussex,Sussex,Sparta,Sussex,On Premise,1.00,36.00
Robin Feldman,230118,Lake Mohawk (P) Golf Club,471 West Shore Trail,Sussex,Sussex,Sparta,Sussex,On Premise,1.00,237.00
Robin Feldman,23012,Moose Lodge (Z),1268 Main Ave,Passaic,Passaic,Clifton,Passaic,On Premise,1.00,175.17
Robin Feldman,230124,Fu's Chinese (P) Rest.,227 S Sparta Ave,Sussex,Sussex,Sparta,Sussex,On Premise,1.00,428.40
Robin Feldman,230126,Hudson Farm Club,270 Stanhope Sparta Rd,Sussex,Sussex,Andover,Sussex,On Premise,1.00,78.00
Robin Feldman,23015,Disabled Amvets (P),315 Hazel St,Passaic,Passaic,Clifton,Passaic,On Premise,1.00,37.00
Robin Feldman,230302,Perona Farms,350 Andover Sparta Rd,Sussex,Sussex,Andover,Sussex,On Premise,1.00,244.00
Robin Feldman,230303,Crossed Keys Inn,136 Main St.,Sussex,Sussex,Andover,Sussex,On Premise,1.00,185.00
Robin Feldman,230305,Casa Bellisma (A),269 Newton Sparta Rd,Sussex,Sussex,Andover,Sussex,On Premise,1.00,60.00
Robin Feldman,230404,American Lgn #86 Newton,20 Yates Ave,Sussex,Sussex,Newton,Sussex,On Premise,1.00,147.00
Robin Feldman,230417,Hampton (P) Diner,36 Hampton House Rd,Sussex,Sussex,Newton,Sussex,On Premise,1.00,86.00
Robin Feldman,230429,Chun Bo (P) Restaurant,66 Sparta Ave,Sussex,Sussex,Newton,Sussex,On Premise,1.00,20.00
Robin Feldman,230433,Stillwater Area Vol Fire,929 Stillwater Rd,Sussex,Sussex,Stillwater,Sussex,On Premise,1.00,58.00
Robin Feldman,230807,North Shore House,912 Swartswood Rd,Sussex,Sussex,Swartswood,Sussex,On Premise,1.00,118.00
Robin Feldman,230910,American Lgn Franklin,Legion Pl,Sussex,Sussex,Franklin,Sussex,On Premise,1.00,86.00
Robin Feldman,230934,Wallkill Golf Club,34 Maple Rd,Sussex,Sussex,Franklin,Sussex,On Premise,1.00,93.00
Robin Feldman,231005,Ogdensburg Fire Dept,30 Main St,Sussex,Sussex,Ogdensburg,Sussex,On Premise,1.00,44.00
Robin Feldman,231306,American Lgn 213 Sussex,915 NJ-23,Sussex,Sussex,Sussex,Sussex,On Premise,1.00,42.00
Robin Feldman,231314,Elks Lodge 2288,152 Compton Rd,Sussex,Sussex,Sussex,Sussex,On Premise,1.00,147.00
Robin Feldman,231708,American Lgn Branchville,325 Us-206,Sussex,Sussex,Branchville,Sussex,On Premise,1.00,257.00
Robin Feldman,231802,Candy's Pizza,452 Rte 206,Sussex,Sussex,Montague,Sussex,On Premise,1.00,30.00
Robin Feldman,24036,Elks Post (Z) #1569,775 Clifton Ave,Passaic,Passaic,Clifton,Passaic,On Premise,1.00,20.00
Robin Feldman,24043,Valley Regency,1129 Valley Road,Passaic,Passaic,Clifton,Passaic,On Premise,1.00,292.00
Robin Feldman,25018,Tick-Tock Diner (A),281 Alwood Rd,Passaic,Passaic,Clifton,Passaic,On Premise,1.00,37.00
Robin Feldman,28015,K Of C N Arlington (Z),194 River Rd,Bergen,Bergen,North Arlington,Bergen,On Premise,1.00,340.00
Robin Feldman,28017,Lassoni Ristorante(P),602 Ridge Rd,Bergen,Bergen,North Arlington,Bergen,On Premise,1.00,195.00
Robin Feldman,28025,Arlington Diner (A),1 River Road,Bergen,Bergen,North Arlington,Bergen,On Premise,1.00,32.00
Robin Feldman,28026,Elks Post 1992 (Z),129 Ridge Rd,Bergen,Bergen,North Arlington,Bergen,On Premise,1.00,509.00
Robin Feldman,28033,Homewood Suites By Hilton,125 Rt.17 South,Bergen,Bergen,East Rutherford,Bergen,On Premise,1.00,65.00
Robin Feldman,29018,Pietro's Trattoria,543 Ridge Road,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,22.00
Robin Feldman,29033,Courtyard Marriott(A),1 Polito Avenue,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,139.00
Robin Feldman,29039,Lee's Hawaiian (P),768 Stuyvesant Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,87.00
Robin Feldman,29041,Masonic (A) Club,316 Riverside Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,73.00
Robin Feldman,29043,Am Vets Post 20,323 New York Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,17.00
Robin Feldman,29044,American Lgn Lyndhurst #139,217 Webster Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,441.17
Robin Feldman,29047,Elks Post (P),251 Park Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,24.00
Robin Feldman,29052,Polish American Club,730 New Jersey Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,12.00
Robin Feldman,29054,San Carlo Restaurant,620 Stuyvesant Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,145.00
Robin Feldman,29055,Vfw Lyndhurst (P),527 Valley Brook Ave,Bergen,Bergen,Lyndhurst,Bergen,On Premise,1.00,20.00
Robin Feldman,30002,American Lgn 109 (P) Rutherford,424 Carmita Ave,Bergen,Bergen,Rutherford,Bergen,On Premise,1.00,99.00
Robin Feldman,30017,Renaissance Meadowlands,801 Rutherford Ave,Bergen,Bergen,Rutherford,Bergen,On Premise,1.00,374.17
Robin Feldman,3012,Tree Tavern (A),17 Park St,Passaic-FF,Passaic,Wanaque,Passaic-FF,On Premise,1.00,89.00
Robin Feldman,31009,Vesta Wood Fired Pizza,64 Hoboken Road,Bergen,Bergen,East Rutherford,Bergen,On Premise,1.00,177.00
Robin Feldman,31022,Candlewick,179 Paterson Ave,Bergen,Bergen,East Rutherford,Bergen,On Premise,1.00,81.00
Robin Feldman,32020,Il Villaggio Rest,651 Rt 17 N,Bergen,Bergen,Carlstadt,Bergen,On Premise,1.00,175.00
Robin Feldman,32031,Spring Hill Suites Carlstadt,192 Paterson Plank Road,Bergen,Bergen,Carlstadt,Bergen,On Premise,1.00,91.00
Robin Feldman,34000,Holiday Inn (Hasbrook Height),283 Route 17 South,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,152.00
Robin Feldman,34006,Bensi (P) (Shoprite Plza),459 Rt 17 S,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,38.00
Robin Feldman,34008,The Ivy Inn,268 Terrace Ave,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,40.00
Robin Feldman,34014,Hasbrouck Heights Elks,128 Baldwin Ave,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,60.00
Robin Feldman,34016,Vfw Hasbrouck (A),513 Veterans Pl,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,320.33
Robin Feldman,34018,Hilton Hasbrk Hts #50591,650 Terrace Ave,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,505.33
Robin Feldman,34019,Home2 Suites by Hilton,377 RT 17 S,Bergen,Bergen,Hasbrouck Heights,Bergen,On Premise,1.00,71.00
Robin Feldman,37010,Vfw Outwater (Z) Lane,340 Outwater Lane,Bergen,Bergen,Garfield,Bergen,On Premise,1.00,39.00
Robin Feldman,38043,K Of C Lodi,39 Washington Ave,Bergen,Bergen,Lodi,Bergen,On Premise,1.00,36.00
Robin Feldman,38047,American Legion Lodi Post 136,41 Union St,Bergen,Bergen,Lodi,Bergen,On Premise,1.00,3.00
Robin Feldman,39015,Rudy's Inflight Caterers,180 North Street,Bergen,Bergen,Teterboro,Bergen,On Premise,1.00,977.00
Robin Feldman,40007,Elks Post 153 (Z),351 1st St,Bergen,Bergen,Hackensack,Bergen,On Premise,1.00,5073.38
Robin Feldman,40035,Chit Chat Diner,515 Essex St,Bergen,Bergen,Hackensack,Bergen,On Premise,1.00,115.00
Robin Feldman,40040,St Paul Lodge#7,184 Berdan Place,Bergen,Bergen,Hackensack,Bergen,On Premise,1.00,127.00
Robin Feldman,4011,Bloomingdale Fire Dept,97 Hamburg Tpke,Passaic,Passaic,Bloomingdale,Passaic,On Premise,1.00,152.00
Robin Feldman,41011,Bangkok Garden(P) Thai,261 Main St,Bergen,Bergen,Hackensack,Bergen,On Premise,1.00,17.00
Robin Feldman,41034,Lodi Moose Lodge 1971,215 Charles St,Bergen,Bergen,Hackensack,Bergen,On Premise,1.00,719.75
Robin Feldman,42001,Garden Shabu,1 Valley Road,Bergen,Bergen,Little Ferry,Bergen,On Premise,1.00,63.00
Robin Feldman,42007,Vfw 809 (P),100 Main St,Bergen,Bergen,Little Ferry,Bergen,On Premise,1.00,39.00
Robin Feldman,42009,Nikki's Bar & Grill,213 Washington Ave,Bergen,Bergen,Little Ferry,Bergen,On Premise,1.00,3464.68
Robin Feldman,42015,Amer Lgn (Z) Little Ferry,100 Liberty Ave,Bergen,Bergen,Little Ferry,Bergen,On Premise,1.00,493.00
Robin Feldman,43033,American Lgn Fairview (A),110 Anderson Ave,Bergen,Bergen,Fairview,Bergen,On Premise,1.00,101.00
