Customer Num,Customer Name,Sales Rep Assigned,City,Route,On-Off Premise
83010,Bottle King (A) Glen Rock,Phil Ernst,Glen Rock,Ridgewood Wed,Off Premise
40019,Budy's Wine & Liq (A),Phil Ernst,Unknown,Unknown,Off Premise
43001,City Supermarket,Phil Ernst,Fairview,Box NB Liquors Wed,Off Premise
83001,Food Universe Marketplace,Phil Ernst,Glen Rock,Box Met Life Mon,Off Premise
12007,Gary's Wine & Marketplace (Wayne),Phil Ernst,Wayne,Hot Shot #17,Off Premise
39001,Home Wines & Liq 75 (A) (South Hackensack),Phil Ernst,South Hackensac,South Hackensac Mon,Off Premise
50002,Lushka Liquors,Phil Ernst,Bogota,Teaneck Fri,Off Premise
50005,Megha Liquor & Groc. (P),Phil Ernst,Bogota,Englewood Cliff Thu,Off Premise
80041,PRIME WINE CELLAR Liquor & Beer,Phil Ernst,Paramus,Rochelle Park Thu,Off Premise
46019,Palisades Wine And Liquor,Phil Ernst,Palisades Park,Palisades Park Wed,Off Premise
50009,Riverview Liq (P),Phil Ernst,Bogota,10058 Thu,Off Premise
76021,Saddle Brook Liquor & Bar,Phil Ernst,Unknown,Unknown,On Premise
80005,Shop Rite Liq (Paramus),Phil Ernst,Paramus,Hot Shot #14,Off Premise
81014,Shop Rite Liq(A) Fair Lwn,Phil Ernst,Fair Lawn,Box Emerson Thu,Off Premise
78008,Shop Rite Liq(A) Roch Pk,Phil Ernst,Rochelle Park,Hawthorne Mon,Off Premise
29004,Shop-Rite Liq Lyndhurst,Phil Ernst,Lyndhurst,East Rutherford Tue,Off Premise
25010,Stew Leonard's Wines & Spirits of Clifton,Phil Ernst,Clifton,Clifton 2 Thu,Off Premise
25075,Stew Leonard's Wines & Spirits of Clifton (NA),Phil Ernst,Unknown,Unknown,Off Premise
208026,Stew Leonard's(A) Paramu (NA),Phil Ernst,Unknown,Unknown,Off Premise
80026,Stew Leonard's(A) Paramus Wine,Phil Ernst,Paramus,Box Emerson Thu,Off Premise
20106,Super Wine Warehse(P)Pate,Phil Ernst,Paterson,Box NB Liquors Fri,Off Premise
38018,THE BOTTLE SHOP,Phil Ernst,Lodi,Lodi Tue,Off Premise
80002,Whole Foods Market (Paramus),Phil Ernst,Unknown,Unknown,Off Premise
47004,Wides Deli & Liquor,Phil Ernst,Ridgefield Park,Teaneck Thu,Off Premise
76006,Wine Country Of Saddle Brook (A),Phil Ernst,Unknown,Unknown,Off Premise
190908,4 Seasons Restaurant,Robin Feldman,Unknown,Unknown,On Premise
37055,82 OAK BAR & BISTRO,Robin Feldman,Unknown,Unknown,On Premise
50028,Amarone (P),Robin Feldman,Unknown,Unknown,On Premise
42015,Amer Lgn (Z) Little Ferry,Robin Feldman,Unknown,Unknown,On Premise
190919,Amer Lgn Of Wharton 91,Robin Feldman,Wharton,Wharton Fri,On Premise
1026,American Legion Post 289 (A) West Milford,Robin Feldman,Unknown,Unknown,On Premise
11012,American Lg 279 Lincoln Park,Robin Feldman,Unknown,Unknown,On Premise
230404,American Lgn #86 Newton,Robin Feldman,Unknown,Unknown,On Premise
55008,American Lgn (Z) (Cresskill),Robin Feldman,Unknown,Unknown,On Premise
79009,American Lgn (Z) (Maywood),Robin Feldman,Unknown,Unknown,On Premise
76022,American Lgn (Z) (Saddle Brook),Robin Feldman,Unknown,Unknown,On Premise
74014,American Lgn (Z) (Westwood),Robin Feldman,Unknown,Unknown,On Premise
13007,American Lgn 108 (Z) Little Falls,Robin Feldman,Unknown,Unknown,On Premise
30002,American Lgn 109 (P) Rutherford,Robin Feldman,Unknown,Unknown,On Premise
12047,American Lgn 174 Wayne,Robin Feldman,Wayne,Wayne Tue,On Premise
231306,American Lgn 213 Sussex,Robin Feldman,Unknown,Unknown,On Premise
52027,American Lgn 58 (A) Englewood,Robin Feldman,Unknown,Unknown,On Premise
231708,American Lgn Branchville,Robin Feldman,Unknown,Unknown,On Premise
77034,American Lgn Elmwood Park,Robin Feldman,Unknown,Unknown,On Premise
43033,American Lgn Fairview (A),Robin Feldman,Unknown,Unknown,On Premise
230910,American Lgn Franklin,Robin Feldman,Unknown,Unknown,On Premise
190301,American Lgn Lake Hiawath,Robin Feldman,Unknown,Unknown,On Premise
29044,American Lgn Lyndhurst #139,Robin Feldman,Lyndhurst,Lyndhurst Fri,On Premise
67009,American Lgn Northvale,Robin Feldman,Unknown,Unknown,On Premise
65008,American Lgn Norwood,Robin Feldman,Unknown,Unknown,On Premise
191203,American Lgn Oak Ridge Post 423,Robin Feldman,Unknown,Unknown,On Premise
71009,American Lgn Park Ridge,Robin Feldman,Unknown,Unknown,On Premise
10002,American Lgn Pequannock 450,Robin Feldman,Unknown,Unknown,On Premise
9007,American Lgn Pompton Plains,Robin Feldman,Unknown,Unknown,On Premise
78010,American Lgn Rochelle Pk,Robin Feldman,Rochelle Park,10055 Wed,On Premise
190708,American Lgn Rockaway,Robin Feldman,Unknown,Unknown,On Premise
51011,American Lgn Teaneck (Z),Robin Feldman,Teaneck,10072 Thu,On Premise
15079,American Lgn Totowa,Robin Feldman,Totowa,Totowa Tue,On Premise
11004,Arca,Robin Feldman,Unknown,Unknown,On Premise
28025,Arlington Diner (A),Robin Feldman,Unknown,Unknown,On Premise
2005,Arta Trattoria (P),Robin Feldman,Ringwood,Wanaque Fri,On Premise
41011,Bangkok Garden(P) Thai,Robin Feldman,Unknown,Unknown,On Premise
191206,Bella Vista,Robin Feldman,Unknown,Unknown,On Premise
73007,Bensi (P),Robin Feldman,Unknown,Unknown,On Premise
34006,Bensi (P) (Shoprite Plza),Robin Feldman,Unknown,Unknown,On Premise
191219,Berkshire Valley Gc,Robin Feldman,Unknown,Unknown,On Premise
4011,Bloomingdale Fire Dept,Robin Feldman,Bloomingdale,Wanaque Tue,On Premise
190202,Boonton Elks,Robin Feldman,Unknown,Unknown,On Premise
5012,Butler Fire Department(P),Robin Feldman,Unknown,Unknown,On Premise
31022,Candlewick,Robin Feldman,Unknown,Unknown,On Premise
231802,Candy's Pizza,Robin Feldman,Unknown,Unknown,On Premise
230305,Casa Bellisma (A),Robin Feldman,Unknown,Unknown,On Premise
191202,Casa Bianca (P),Robin Feldman,Unknown,Unknown,On Premise
9009,Cedar Crest Village(607),Robin Feldman,Unknown,Unknown,On Premise
190608,Cedar Lake Club,Robin Feldman,Unknown,Unknown,On Premise
40035,Chit Chat Diner,Robin Feldman,Unknown,Unknown,On Premise
230429,Chun Bo (P) Restaurant,Robin Feldman,Unknown,Unknown,On Premise
40027,Cigarro Bar and Lounge,Robin Feldman,Unknown,Unknown,On Premise
12012,Cosmopolitan,Robin Feldman,Unknown,Unknown,On Premise
93018,Courtyard Mahwah,Robin Feldman,Unknown,Unknown,On Premise
191406,Courtyard Marriott Mt Arl,Robin Feldman,Mt Arlington,Mt Arlington Thu,On Premise
29033,Courtyard Marriott(A),Robin Feldman,Unknown,Unknown,On Premise
12068,Courtyard by Marriott Wayne Fairfield,Robin Feldman,Unknown,Unknown,On Premise
230303,Crossed Keys Inn,Robin Feldman,Unknown,Unknown,On Premise
6003,Cypress,Robin Feldman,Unknown,Unknown,On Premise
191403,Davy's Dogs,Robin Feldman,Unknown,Unknown,On Premise
23015,Disabled Amvets (P),Robin Feldman,Unknown,Unknown,On Premise
94016,Doc Watsons NJ,Robin Feldman,Unknown,Unknown,On Premise
15077,E & V (A) Restaurant,Robin Feldman,Unknown,Unknown,On Premise
191815,Eastern Asian Bistro/Bar,Robin Feldman,Unknown,Unknown,On Premise
231314,Elks Lodge 2288,Robin Feldman,Sussex,Denville Tue,On Premise
62015,Elks Lodge 2304(Z),Robin Feldman,Unknown,Unknown,On Premise
8016,Elks Pompton Lakes,Robin Feldman,Unknown,Unknown,On Premise
29047,Elks Post (P),Robin Feldman,Unknown,Unknown,On Premise
24036,Elks Post (Z) #1569,Robin Feldman,Unknown,Unknown,On Premise
60016,Elks Post (Z) Dumont,Robin Feldman,Unknown,Unknown,On Premise
56022,Elks Post 1477,Robin Feldman,Unknown,Unknown,On Premise
47006,Elks Post 1506,Robin Feldman,Unknown,Unknown,On Premise
40007,Elks Post 153 (Z),Robin Feldman,Unknown,Unknown,On Premise
74002,Elks Post 1562,Robin Feldman,Unknown,Unknown,On Premise
93013,Elks Post 1941 (Z),Robin Feldman,Unknown,Unknown,On Premise
28026,Elks Post 1992 (Z),Robin Feldman,Unknown,Unknown,On Premise
80033,Elks Post 2001 Paramus,Robin Feldman,Unknown,Unknown,On Premise
14013,Elks Post 2111 (A),Robin Feldman,Unknown,Unknown,On Premise
94011,Elks Post 2167,Robin Feldman,Unknown,Unknown,On Premise
71010,Elks Post 2234,Robin Feldman,Unknown,Unknown,On Premise
1030,Elks Post 2236 (P),Robin Feldman,West Milford,West Milford Thu,On Premise
54014,Elks Post 2271 (Z),Robin Feldman,Unknown,Unknown,On Premise
57015,Elks Post 2290 (Z),Robin Feldman,Unknown,Unknown,On Premise
230115,Elks Post 2356,Robin Feldman,Unknown,Unknown,On Premise
77033,Elmwood Pk-Pater Elks #60,Robin Feldman,Unknown,Unknown,On Premise
15081,Evolution Restaurant & Bar,Robin Feldman,Woodland Park,Totowa Thu,On Premise
12042,Exotic Indian Cuisine,Robin Feldman,Unknown,Unknown,On Premise
15049,Francesco's In The Park,Robin Feldman,Unknown,Unknown,On Premise
2009,Frungillo Caterers,Robin Feldman,Unknown,Unknown,On Premise
230124,Fu's Chinese (P) Rest.,Robin Feldman,Unknown,Unknown,On Premise
191524,GRIFFIN & HOWE,Robin Feldman,Unknown,Unknown,On Premise
42001,Garden Shabu,Robin Feldman,Unknown,Unknown,On Premise
191527,Garden State Yacht Club,Robin Feldman,Unknown,Unknown,On Premise
18005,Giuseppe (P) Rest.,Robin Feldman,Unknown,Unknown,On Premise
190714,Green Pond Yacht Club (Z),Robin Feldman,Unknown,Unknown,On Premise
17015,Haledon Fire Dept(A),Robin Feldman,Unknown,Unknown,On Premise
230417,Hampton (P) Diner,Robin Feldman,Unknown,Unknown,On Premise
50038,Hampton Inn & Suites,Robin Feldman,Unknown,Unknown,On Premise
192156,Hapgoods Restaurant,Robin Feldman,Mountain Lakes,10053 Thu,On Premise
34014,Hasbrouck Heights Elks,Robin Feldman,Unknown,Unknown,On Premise
190710,Hilton Garden Inn Rockaway,Robin Feldman,Unknown,Unknown,On Premise
12067,Hilton Garden Inn wayne,Robin Feldman,Wayne,Oakland Wed,On Premise
34018,Hilton Hasbrk Hts #50591,Robin Feldman,Unknown,Unknown,On Premise
34000,Holiday Inn (Hasbrook Height),Robin Feldman,Unknown,Unknown,On Premise
34019,Home2 Suites by Hilton,Robin Feldman,Unknown,Unknown,On Premise
28033,Homewood Suites By Hilton,Robin Feldman,Unknown,Unknown,On Premise
230126,Hudson Farm Club,Robin Feldman,Unknown,Unknown,On Premise
190605,Hunan Taste (Z),Robin Feldman,Unknown,Unknown,On Premise
81032,Hyatt Place Fair Lawn (A),Robin Feldman,Unknown,Unknown,On Premise
52032,Ideal Lodge 470 (P),Robin Feldman,Unknown,Unknown,On Premise
32020,Il Villaggio Rest,Robin Feldman,Carlstadt,East Rutherford Tue,On Premise
12019,In The Crease (P),Robin Feldman,Unknown,Unknown,On Premise
95002,Indian Trail Club,Robin Feldman,Unknown,Unknown,On Premise
52023,Jerry's Outlet,Robin Feldman,Unknown,Unknown,Off Premise
86005,K Of C (Z) Washing. Twsp,Robin Feldman,Washington Twsp,Woodcliff Lake Wed,On Premise
47014,K Of C 2229 (Z),Robin Feldman,Ridgefield Park,Teaneck Wed,On Premise
60017,K Of C Dumont,Robin Feldman,Unknown,Unknown,On Premise
38043,K Of C Lodi,Robin Feldman,Unknown,Unknown,On Premise
79011,K Of C Maywood,Robin Feldman,Unknown,Unknown,On Premise
28015,K Of C N Arlington (Z),Robin Feldman,Unknown,Unknown,On Premise
5009,K Of C Pequannock Valley,Robin Feldman,Butler,Riverdale Thu,On Premise
92016,K Of C Ramsey,Robin Feldman,Unknown,Unknown,On Premise
58008,K Of C River Edge,Robin Feldman,Unknown,Unknown,On Premise
51015,K Of C Teaneck,Robin Feldman,Unknown,Unknown,On Premise
74019,K Of C Westwood,Robin Feldman,Unknown,Unknown,On Premise
66002,Kiku (Z) Restaurant,Robin Feldman,Unknown,Unknown,On Premise
80019,Kiku Restaurant,Robin Feldman,Unknown,Unknown,On Premise
17019,La Neves (P),Robin Feldman,Unknown,Unknown,On Premise
191301,Lake Hopatcong Yacht Club,Robin Feldman,Mt Arlington,Hot Shot #8,On Premise
230118,Lake Mohawk (P) Golf Club,Robin Feldman,Unknown,Unknown,On Premise
190716,Lake Telemark Country Clu,Robin Feldman,Unknown,Unknown,On Premise
28017,Lassoni Ristorante(P),Robin Feldman,Unknown,Unknown,On Premise
29039,Lee's Hawaiian (P),Robin Feldman,Unknown,Unknown,On Premise
41034,Lodi Moose Lodge 1971,Robin Feldman,Unknown,Unknown,On Premise
190717,Luzzi's (Z),Robin Feldman,Unknown,Unknown,On Premise
19014,Macaluso's (P),Robin Feldman,Unknown,Unknown,On Premise
190718,Marcella Community Club,Robin Feldman,Unknown,Unknown,On Premise
76004,Marriot Hotel(A)Saddle Bk,Robin Feldman,Unknown,Unknown,On Premise
29041,Masonic (A) Club,Robin Feldman,Unknown,Unknown,On Premise
190210,Matta Donna (Z),Robin Feldman,Unknown,Unknown,On Premise
88009,Matthew Colonial Rest(A),Robin Feldman,Unknown,Unknown,On Premise
66001,Montammy Golf Club (P),Robin Feldman,Unknown,Unknown,On Premise
70009,Montvale Fire Company,Robin Feldman,Unknown,Unknown,On Premise
23012,Moose Lodge (Z),Robin Feldman,Clifton,Clifton 1 Tue,On Premise
50036,Moose Lodge 961 (Z),Robin Feldman,Teaneck,Englewood Cliff Thu,On Premise
42009,Nikki's Bar & Grill,Robin Feldman,Little Ferry,East Rutherford Fri,On Premise
230807,North Shore House,Robin Feldman,Unknown,Unknown,On Premise
67006,Northvale Diner,Robin Feldman,Unknown,Unknown,On Premise
12006,Novelli (P),Robin Feldman,Wayne,Wayne Fri,On Premise
231005,Ogdensburg Fire Dept,Robin Feldman,Unknown,Unknown,On Premise
25043,Ooka Sushi Hibachi,Robin Feldman,Unknown,Unknown,On Premise
73004,Osso Buco,Robin Feldman,Unknown,Unknown,On Premise
12046,Packanack Lake Comm Asso,Robin Feldman,Unknown,Unknown,On Premise
18008,Papa Joe's (Z),Robin Feldman,Unknown,Unknown,On Premise
71015,Park Ridge Vol Fire Dept,Robin Feldman,Unknown,Unknown,On Premise
12024,Park Wayne Diner,Robin Feldman,Unknown,Unknown,On Premise
13014,Park West Diner,Robin Feldman,Unknown,Unknown,On Premise
230302,Perona Farms,Robin Feldman,Unknown,Unknown,On Premise
29018,Pietro's Trattoria,Robin Feldman,Unknown,Unknown,On Premise
77008,Pizza Town USA,Robin Feldman,Unknown,Unknown,Off Premise
29052,Polish American Club,Robin Feldman,Unknown,Unknown,On Premise
9001,Pompton Queen (P),Robin Feldman,Pompton Plains,10052 Wed,On Premise
1032,Prime 374 - Seafood & Steak,Robin Feldman,Unknown,Unknown,On Premise
30017,Renaissance Meadowlands,Robin Feldman,Unknown,Unknown,On Premise
12066,Residence Inn,Robin Feldman,Unknown,Unknown,On Premise
58003,River Edge Diner & Rest.,Robin Feldman,Unknown,Unknown,On Premise
19025,Riverside Veteran,Robin Feldman,Unknown,Unknown,On Premise
190613,Rock Ridge Community,Robin Feldman,Unknown,Unknown,On Premise
190607,Rockaway River Cc(P),Robin Feldman,Unknown,Unknown,On Premise
39015,Rudy's Inflight Caterers,Robin Feldman,Unknown,Unknown,On Premise
43035,S & A Society (Z),Robin Feldman,Fairview,Edgewater Mon,On Premise
29054,San Carlo Restaurant,Robin Feldman,Unknown,Unknown,On Premise
93016,Sangria Taps/Rest(Z),Robin Feldman,Unknown,Unknown,On Premise
191306,Shore Hills Country Club,Robin Feldman,Landing,Mt Arlington Wed,On Premise
2010,Skyline Lakes Prop Owners,Robin Feldman,Ringwood,10057 Thu,On Premise
6005,Smoke Rise Club (P),Robin Feldman,Unknown,Unknown,On Premise
12058,Sports Friends Soccer (A),Robin Feldman,Unknown,Unknown,On Premise
32031,Spring Hill Suites Carlstadt,Robin Feldman,Unknown,Unknown,On Premise
40040,St Paul Lodge#7,Robin Feldman,Unknown,Unknown,On Premise
93001,Stateline Diner (P),Robin Feldman,Unknown,Unknown,On Premise
230433,Stillwater Area Vol Fire,Robin Feldman,Unknown,Unknown,On Premise
52017,Tapas De Espana (P),Robin Feldman,Unknown,Unknown,On Premise
49067,Taverna Veranda,Robin Feldman,Unknown,Unknown,On Premise
46022,Te Min Quan (P) Rest.,Robin Feldman,Unknown,Unknown,On Premise
54017,Tenafly Classic Diner,Robin Feldman,Unknown,Unknown,On Premise
81005,The Craftsman,Robin Feldman,Fair Lawn,Rochelle Park Fri,On Premise
34008,The Ivy Inn,Robin Feldman,Unknown,Unknown,On Premise
18007,The Tides,Robin Feldman,Unknown,Unknown,On Premise
12023,The Village Inn,Robin Feldman,Wayne,Hot Shot #4,On Premise
25018,Tick-Tock Diner (A),Robin Feldman,Unknown,Unknown,On Premise
3012,Tree Tavern (A),Robin Feldman,Unknown,Unknown,On Premise
84021,Upper Ridgewood Tennis(A),Robin Feldman,Unknown,Unknown,On Premise
24043,Valley Regency (A),Robin Feldman,Unknown,Unknown,On Premise
31009,Vesta Wood Fired Pizza,Robin Feldman,Unknown,Unknown,On Premise
17017,Veterans Club (Z),Robin Feldman,Unknown,Unknown,On Premise
8013,Vfw 2906 Pompt. Lks.(Z),Robin Feldman,Unknown,Unknown,On Premise
57013,Vfw 4290 New Milford(P),Robin Feldman,Unknown,Unknown,On Premise
50032,Vfw 5561 Bogota,Robin Feldman,Unknown,Unknown,On Premise
56018,Vfw 6467 (Z),Robin Feldman,Unknown,Unknown,On Premise
230108,Vfw 7248 Sparta,Robin Feldman,Unknown,Unknown,On Premise
42007,Vfw 809 (P),Robin Feldman,Little Ferry,East Rutherford Fri,On Premise
5016,Vfw Butler,Robin Feldman,Unknown,Unknown,On Premise
34016,Vfw Hasbrouck (A),Robin Feldman,Hasbrouck Heights,South Hackensac Fri,On Premise
29055,Vfw Lyndhurst (P),Robin Feldman,Unknown,Unknown,On Premise
76013,Vfw Of Saddlebrook,Robin Feldman,Unknown,Unknown,On Premise
37010,Vfw Outwater (Z) Lane,Robin Feldman,Garfield,Lodi Wed,On Premise
12025,Vila Verde (P) Rest.,Robin Feldman,Unknown,Unknown,On Premise
85005,Vol Fire Co Midland Pk.,Robin Feldman,Unknown,Unknown,On Premise
230934,Wallkill Golf Club,Robin Feldman,Unknown,Unknown,On Premise
190712,White Meadow Lake Cc,Robin Feldman,Unknown,Unknown,On Premise
77013,William J. Mulligan VFW Post 281,Robin Feldman,Unknown,Unknown,On Premise
67004,Beverage Barn (A),Shane Barreca,Northvale,Hot Shot #9,Off Premise
60001,Bottle King (A) Dumont,Shane Barreca,Dumont,Englewood Cliff Mon,Off Premise
73003,Bottle King (A) Hillsdale,Shane Barreca,Hillsdale,Woodcliff Lake Fri,Off Premise
92011,Bottle King (A) Ramsey,Shane Barreca,Ramsey,Ramsey Thu,Off Premise
71003,Brand Bar & Bev (A),Shane Barreca,Park Ridge,Woodcliff Lake Mon,Off Premise
72001,Cambridge Wines (Woodcliff Lake),Shane Barreca,Woodcliff Lake,Box Emerson Thu,Off Premise
55001,Coasters Liquors,Shane Barreca,Cresskill,Norwood Thu,Off Premise
75004,Cork & Keg (A),Shane Barreca,Emerson,10041 Mon,Off Premise
60010,D & L Dumont Liquors,Shane Barreca,Unknown,Unknown,Off Premise
74007,Djm Liq Inc. (P)(Andrew),Shane Barreca,Unknown,Unknown,Off Premise
62001,Garden State Deli (A),Shane Barreca,Closter,10074 Mon,Off Premise
62009,Gary's Wine & Marketplace (Closter),Shane Barreca,Closter,10066 Thu,Off Premise
70003,Montvale Wine & Spirits,Shane Barreca,Montvale,Woodcliff Lake Thu,Off Premise
70001,Montvale Wine/Liq & Beer,Shane Barreca,Montvale,10041 Tue,Off Premise
62006,Murphy's Fine Wines & Liquors (UNI 4H Inc.),Shane Barreca,Unknown,Unknown,Off Premise
59003,Oradell Mini Mart(P),Shane Barreca,Unknown,Unknown,Off Premise
92008,Ramsey Wine & Liquor,Shane Barreca,Ramsey,Ramsey Tue,Off Premise
71006,Ridgemont Liquors (A),Shane Barreca,Park Ridge,Woodcliff Lake Thu,Off Premise
59004,Royal Wine & Spirits II,Shane Barreca,Oradell,Woodcliff Lake Wed,Off Premise
75002,Shop Rite Liq (A)Emerson,Shane Barreca,Emerson,Woodcliff Lake Tue,Off Premise
73008,Shop Rite Liq (A)Hillsdal,Shane Barreca,Hillsdale,10057 Fri,Off Premise
67005,Shoprite Liq (A)Northvle,Shane Barreca,Northvale,Norwood Mon,Off Premise
64002,The Store,Shane Barreca,Harrington Park,Norwood Wed,Off Premise
86003,Township Liq (P),Shane Barreca,Washington Twsp,10079 Tue,Off Premise
74009,Westwood Wine and Liquors,Shane Barreca,Westwood,10057 Wed,Off Premise
201097,Whole Foods #10381 (Closter),Shane Barreca,Unknown,Unknown,Off Premise
201098,Whole Foods #8407 (Woodcliff Lake),Shane Barreca,Unknown,Unknown,Off Premise
65001,Wine & Whiskey (A),Shane Barreca,Unknown,Unknown,Off Premise
68002,Wine And Beverage Spirits,Shane Barreca,Old Tappan,Norwood Thu,Off Premise
74005,Winemart Discount,Shane Barreca,Westwood,Box Emerson Tue,Off Premise
67008,Woori Mart,Shane Barreca,Unknown,Unknown,Off Premise
